"carat","cut","color","clarity","depth","table","price","x","y","z"
0.32,"Ideal","J","IF",62.2,55,533,4.4,4.44,2.75
1.01,"Premium","F","SI1",61.9,56,5599,6.53,6.45,4.02
1.01,"Premium","G","SI2",62.4,58,4362,6.38,6.41,3.99
0.9,"Very Good","I","VS2",62.8,52,3764,6.19,6.23,3.9
0.53,"Ideal","G","VVS1",61.4,57,2001,5.18,5.21,3.19
0.31,"Ideal","F","VS2",60.8,57,802,4.39,4.36,2.66
0.38,"Ideal","E","VVS2",62,57,1100,4.61,4.62,2.86
1.01,"Ideal","G","SI2",61.5,57,3739,6.42,6.46,3.96
0.62,"Premium","H","VVS1",61.9,58,2232,5.49,5.46,3.39
0.83,"Very Good","J","VS2",60.5,55,2444,6.08,6.11,3.69
0.91,"Ideal","F","SI2",62.7,57,3642,6.16,6.21,3.88
1.2,"Ideal","H","SI1",61.1,56,6968,6.92,6.87,4.21
1.09,"Ideal","G","VVS2",61.5,55,8057,6.66,6.61,4.08
0.37,"Very Good","D","VS2",60,57,760,4.7,4.76,2.84
0.36,"Premium","E","VVS1",62.4,56,1035,4.57,4.53,2.84
0.42,"Ideal","D","VVS2",61.7,55,1185,4.79,4.83,2.97
0.3,"Good","G","VS1",63.3,56,605,4.26,4.3,2.71
0.5,"Ideal","E","VS2",61.4,57,1746,5.11,5.08,3.13
1,"Very Good","D","VVS2",61.7,58,10113,6.37,6.41,3.94
2.53,"Premium","H","SI2",62.6,60,14659,8.66,8.55,5.39
0.92,"Good","I","SI1",63.3,58,3382,6.14,6.18,3.9
0.32,"Very Good","G","SI1",60.9,58,477,4.39,4.44,2.69
1.22,"Premium","I","VS2",62.3,59,5832,6.79,6.83,4.24
1.15,"Good","J","SI2",63.8,60,3733,6.63,6.56,4.21
0.55,"Ideal","H","SI2",61.4,55,959,5.27,5.29,3.24
0.9,"Very Good","F","SI2",61.4,62,3770,6.11,6.2,3.78
0.23,"Good","G","VVS2",63.8,56,428,3.94,3.9,2.5
0.32,"Ideal","D","VS2",61.6,56,972,4.4,4.37,2.7
0.71,"Good","I","VVS2",63.1,58,2428,5.64,5.71,3.58
0.9,"Premium","H","VS2",61.6,58,4032,6.26,6.18,3.83
1.01,"Very Good","G","VS2",61.6,60,6406,6.42,6.47,3.97
1.25,"Ideal","G","VVS2",62.5,54,10636,6.88,6.93,4.31
0.42,"Ideal","E","VVS1",62,55,1327,4.81,4.83,2.99
1.21,"Premium","H","SI1",62.4,56,6566,6.83,6.79,4.25
1.61,"Ideal","F","VS2",62.9,56,15426,7.52,7.46,4.71
0.39,"Good","F","VS2",63.3,55,788,4.63,4.66,2.94
0.25,"Very Good","F","VVS1",62.9,55,633,4.04,4.06,2.55
1.21,"Very Good","I","SI1",62.9,56,5245,6.73,6.79,4.25
0.31,"Ideal","F","VVS2",61.5,56,917,4.35,4.37,2.68
0.52,"Ideal","F","VVS2",61.6,57,2168,5.16,5.2,3.19
0.51,"Fair","E","VS2",65.5,51,1709,5.06,5.01,3.3
1.58,"Ideal","I","VS1",62.4,54,10920,7.43,7.46,4.64
0.3,"Ideal","G","VVS2",60.9,57,684,4.32,4.35,2.64
0.24,"Very Good","F","VVS2",62.5,56,478,3.98,4.02,2.5
1.31,"Very Good","I","SI2",59.6,60,5187,7.09,7.17,4.25
0.31,"Premium","H","IF",61.7,58,816,4.33,4.36,2.68
0.9,"Fair","E","VS2",65,55,4057,6.11,6.04,3.95
1,"Good","F","SI1",63.6,62,4586,6.3,6.24,3.99
0.51,"Ideal","I","VS1",61.8,56,1301,5.1,5.13,3.16
0.61,"Premium","F","SI2",60.9,58,1401,5.52,5.44,3.34
0.38,"Very Good","E","VVS1",60,59,1053,4.66,4.68,2.8
0.61,"Premium","E","VS2",61.2,62,1704,5.48,5.44,3.34
1.12,"Premium","E","SI2",62.4,58,4277,6.59,6.64,4.13
1.04,"Ideal","F","SI2",61.2,57,4740,6.54,6.6,4.02
0.27,"Very Good","E","VVS1",61.1,55,667,4.18,4.27,2.58
0.41,"Premium","E","SI2",62.1,58,876,4.77,4.73,2.95
0.34,"Very Good","G","VS2",60.3,54,596,4.53,4.56,2.74
0.83,"Very Good","I","VS2",61.6,58,2865,6.05,6.07,3.73
0.95,"Premium","F","SI2",62.4,59,4171,6.26,6.21,3.89
0.65,"Premium","E","SI2",62.6,59,1827,5.54,5.49,3.45
1.67,"Premium","H","SI1",59.4,61,11248,7.78,7.73,4.61
0.31,"Ideal","D","VS2",62.1,54,626,4.36,4.4,2.72
0.54,"Good","F","VS1",63.7,55,2090,5.16,5.11,3.27
0.73,"Ideal","E","VVS2",62,57,3714,5.79,5.73,3.57
1.51,"Ideal","F","VS2",62.2,53,13646,7.31,7.35,4.56
1.7,"Premium","G","VVS2",59.8,59,18718,7.7,7.75,4.62
0.5,"Fair","F","VS2",64.9,58,1225,4.99,4.9,3.21
0.59,"Premium","E","SI1",61.8,60,1789,5.39,5.33,3.31
1.52,"Premium","E","SI2",62,62,8810,7.2,7.13,4.44
0.45,"Good","F","VVS1",63.8,58,1548,4.85,4.78,3.07
1.28,"Good","I","VS2",58.2,64,5319,7.09,7.03,4.11
0.31,"Very Good","F","SI1",60.7,58,516,4.35,4.38,2.65
1.6,"Premium","F","SI2",61.1,58,9229,7.57,7.53,4.61
0.3,"Ideal","E","VS2",62.2,57,622,4.26,4.32,2.67
0.5,"Ideal","J","VS2",61.9,54,1054,5.1,5.14,3.17
1.37,"Premium","J","VS1",60,62,5370,7.24,7.21,4.33
1.07,"Good","H","SI1",58.1,60,4832,6.72,6.78,3.92
0.3,"Ideal","F","VVS1",61.5,56,1041,4.32,4.36,2.67
0.34,"Ideal","H","VS2",61.2,55,517,4.49,4.53,2.76
0.91,"Premium","F","SI2",59.1,60,3845,6.36,6.3,3.74
0.33,"Premium","F","VS2",62.1,59,854,4.45,4.4,2.75
0.34,"Ideal","D","VS1",60.3,56,998,4.53,4.56,2.74
1.2,"Very Good","H","VS2",63.2,55,5833,6.74,6.67,4.24
0.54,"Ideal","D","VS2",61.2,56,1842,5.23,5.29,3.22
0.33,"Premium","I","VS2",60.6,58,463,4.44,4.47,2.7
1.04,"Good","E","SI1",63.5,56,5285,6.37,6.41,4.06
0.53,"Ideal","F","VS2",61.7,57,1832,5.23,5.21,3.22
0.71,"Premium","E","SI1",61.8,59,2817,5.75,5.7,3.54
0.32,"Ideal","H","VVS1",62.9,57,936,4.38,4.33,2.74
2.07,"Ideal","I","SI2",62,55,16337,8.22,8.12,5.07
0.92,"Very Good","H","SI2",62.8,59,3417,6.14,6.16,3.86
1.01,"Very Good","I","SI2",63.7,57,3998,6.32,6.36,4.04
1,"Very Good","E","SI1",63.2,57,5396,6.39,6.36,4.03
0.74,"Very Good","D","SI2",61.5,59,2740,5.79,5.82,3.57
0.42,"Ideal","H","IF",61.7,55,1216,4.82,4.84,2.98
0.41,"Ideal","G","SI2",61.9,54,666,4.81,4.78,2.97
2.02,"Ideal","H","SI2",62.7,57,15785,8.05,8,5.03
0.3,"Ideal","F","VS1",62.1,55,612,4.31,4.35,2.69
0.71,"Premium","I","SI1",61.7,56,1774,5.73,5.71,3.53
1.25,"Premium","H","VS1",61.3,55,8099,6.96,6.93,4.26
1.04,"Ideal","H","SI1",60.3,57,4629,6.55,6.58,3.96
1.02,"Premium","D","I1",61.4,60,3838,6.47,6.42,3.96
0.23,"Good","D","VVS2",61.8,65,452,3.9,3.93,2.42
0.47,"Good","E","VS1",65.4,56,1293,4.85,4.9,3.19
0.32,"Ideal","D","VVS1",61.9,56,1067,4.36,4.39,2.71
0.24,"Very Good","J","VVS2",62.8,57,336,3.94,3.96,2.48
0.32,"Premium","H","VS2",62.4,58,648,4.36,4.33,2.71
1.82,"Premium","G","SI2",61.3,58,12081,7.94,7.83,4.83
0.41,"Good","E","VVS1",64.1,55,1298,4.71,4.68,3.01
0.34,"Premium","F","VS2",59.8,59,854,4.55,4.51,2.71
0.58,"Ideal","G","VVS1",61.3,56,2256,5.36,5.4,3.3
1.24,"Premium","H","SI2",61.2,57,5694,7.02,6.87,4.25
0.46,"Ideal","E","VS1",60.3,56,1834,5.02,5.06,3.04
2.02,"Premium","F","SI2",62.1,56,18678,8.07,7.99,4.99
2.02,"Fair","H","SI2",56.5,61,14080,8.33,8.37,4.72
0.4,"Ideal","E","VVS1",61.3,56,1778,4.75,4.78,2.92
0.71,"Premium","F","VS1",61.8,59,2765,5.69,5.73,3.53
0.41,"Ideal","G","VS1",62.4,57,961,4.75,4.7,2.95
0.54,"Very Good","I","IF",58.8,61,1708,5.29,5.35,3.13
0.38,"Very Good","H","VS2",63,56,700,4.57,4.61,2.89
0.34,"Ideal","D","VS2",62,55,1033,4.48,4.45,2.77
1.21,"Premium","H","VS1",61.9,60,6607,6.88,6.78,4.23
1.01,"Very Good","F","IF",61.9,59,10476,6.38,6.45,3.97
0.91,"Premium","E","VS1",62.7,59,5057,6.15,6.19,3.87
0.38,"Premium","H","VS2",61.8,58,700,4.63,4.66,2.87
0.35,"Very Good","G","IF",62.6,59,898,4.43,4.49,2.79
0.77,"Very Good","H","VS1",61.3,60,2765,5.88,5.9,3.61
2.4,"Premium","F","SI2",62.6,59,16797,8.53,8.49,5.33
0.62,"Ideal","E","SI1",61.5,57,1749,5.44,5.49,3.36
0.9,"Fair","E","SI2",57.5,68,3187,6.37,6.33,3.65
1.01,"Premium","E","SI2",58.6,58,4308,6.66,6.62,3.89
1.06,"Premium","F","SI2",62,59,4656,6.57,6.52,4.06
0.71,"Ideal","D","VS1",60.4,60,3576,5.77,5.82,3.5
1.04,"Ideal","H","SI2",60.7,57,4484,6.51,6.43,3.93
0.23,"Good","F","VVS1",58.1,52,458,4.03,4.1,2.36
0.73,"Ideal","F","VVS1",62.7,56,3900,5.76,5.72,3.6
1.5,"Very Good","H","VVS2",62.9,59,11748,7.26,7.31,4.58
0.32,"Ideal","G","VS2",59.8,57,720,4.46,4.43,2.66
0.3,"Ideal","D","VS2",60.9,57,710,4.32,4.35,2.64
0.51,"Good","G","SI1",63.6,55,1312,5.06,5.03,3.21
1.31,"Very Good","F","VS1",59.1,60,9797,7.13,7.18,4.23
0.41,"Ideal","F","SI1",62.6,54,711,4.74,4.78,2.98
0.6,"Ideal","G","VS2",62.1,56,1795,5.4,5.45,3.37
0.73,"Very Good","H","SI1",62.7,59,2359,5.74,5.77,3.61
0.8,"Ideal","H","VS2",62.8,57,2834,5.91,5.87,3.7
1.5,"Good","D","SI2",61.1,64,7722,7.26,7.35,4.46
0.56,"Ideal","F","VS1",61.7,56,1915,5.28,5.32,3.27
0.71,"Ideal","G","VVS2",61.3,56,3307,5.75,5.77,3.53
1.51,"Very Good","F","SI1",60.7,60,11560,7.39,7.43,4.5
1.17,"Ideal","J","VS1",62.5,57,5242,6.68,6.63,4.16
0.42,"Ideal","E","VS2",62.3,55,1024,4.83,4.77,2.99
1.22,"Premium","D","SI2",62,60,6046,6.8,6.74,4.2
0.31,"Premium","G","VS1",62.9,58,802,4.35,4.3,2.72
0.37,"Premium","F","VS2",62.7,58,746,4.55,4.58,2.86
0.41,"Premium","F","VS2",62.6,58,1107,4.81,4.75,2.99
1.13,"Premium","E","SI1",60.8,58,5179,6.77,6.71,4.1
0.9,"Premium","G","VS2",62.1,59,4259,6.2,6.14,3.83
0.71,"Premium","G","VS2",62.8,58,2515,5.74,5.69,3.59
1.51,"Very Good","G","VS1",60.2,63,12317,7.36,7.39,4.44
1.17,"Premium","I","SI2",62.7,57,4423,6.77,6.69,4.22
0.31,"Ideal","E","IF",61.8,54,1214,4.36,4.38,2.7
0.24,"Ideal","H","VS2",61.1,56,391,3.99,4.03,2.45
2.01,"Good","I","VS2",59,64,11115,8.25,8.19,4.85
0.31,"Ideal","E","VS2",61.7,56,680,4.31,4.35,2.67
0.49,"Very Good","H","VVS2",62.3,57,1588,5.02,5.05,3.14
2.52,"Premium","F","SI2",60.6,60,18179,8.78,8.7,5.3
0.62,"Very Good","I","VVS2",61.3,58.8,1615,5.48,5.52,3.37
0.3,"Ideal","F","IF",62.1,57,886,4.29,4.31,2.67
1.27,"Premium","I","SI2",61.4,59,5249,6.98,6.94,4.27
1.05,"Fair","D","SI2",65.4,59,3816,6.3,6.24,4.1
1.53,"Ideal","I","SI1",62.4,57,8981,7.33,7.37,4.59
0.43,"Ideal","J","VVS2",61.8,55,710,4.89,4.91,3.03
1.01,"Very Good","E","VS2",63.3,56,6522,6.34,6.37,4.02
1.15,"Premium","I","SI1",62.5,60,4939,6.72,6.68,4.19
0.4,"Good","F","VS2",64.1,56,723,4.65,4.71,3
1.2,"Very Good","D","SI1",62.6,59,7909,6.71,6.75,4.21
0.31,"Premium","G","VS1",62.1,58,625,4.31,4.35,2.69
0.71,"Ideal","D","SI2",61.6,55,2767,5.74,5.76,3.54
1,"Ideal","F","VS2",61.7,58,6424,6.37,6.43,3.95
1.63,"Ideal","F","SI1",61.5,56,13363,7.55,7.58,4.66
0.54,"Very Good","G","SI1",63.2,56,1389,5.19,5.16,3.27
0.7,"Premium","H","SI2",61.1,58,1817,5.72,5.84,3.53
0.52,"Ideal","I","VVS2",62.2,57,1316,5.18,5.11,3.2
1.2,"Fair","J","I1",64.9,59,3011,6.61,6.54,4.27
0.42,"Very Good","D","VS2",63.2,58,910,4.77,4.79,3.02
0.41,"Ideal","G","VS2",62.7,56,1061,4.76,4.71,2.97
1.01,"Ideal","G","VS2",63,57,6027,6.42,6.35,4.02
0.34,"Good","H","SI1",63.7,57,628,4.45,4.44,2.83
0.91,"Ideal","G","SI1",61.8,57,4049,6.16,6.2,3.82
2.01,"Premium","I","VS2",60.3,62,15939,8.13,8.08,4.89
0.7,"Ideal","H","SI2",62.1,55,2110,5.69,5.72,3.54
0.38,"Very Good","F","VS2",61.3,57,685,4.67,4.7,2.87
0.37,"Ideal","F","VVS1",59.2,57,1342,4.71,4.75,2.8
0.31,"Very Good","E","VVS1",59.9,62,763,4.4,4.41,2.64
0.38,"Very Good","D","VVS2",60.8,55,944,4.67,4.71,2.85
1.5,"Premium","J","SI1",62.1,57,5536,7.42,7.26,4.56
0.3,"Premium","E","VS2",61.9,61,844,4.32,4.28,2.66
0.51,"Fair","F","VS2",56.3,61,1602,5.34,5.29,2.99
0.54,"Ideal","H","VS2",61.9,56,1359,5.24,5.26,3.25
0.3,"Ideal","E","VVS1",61.8,56,956,4.31,4.3,2.66
0.3,"Ideal","G","VVS2",61.8,56,665,4.31,4.33,2.67
2.06,"Very Good","G","SI2",59.8,61,15805,8.22,8.26,4.93
1,"Very Good","G","VVS2",60.5,62,7260,6.39,6.44,3.88
1.17,"Ideal","H","IF",61,53,8266,6.89,6.85,4.19
1.01,"Ideal","F","VS2",62.6,57,6501,6.39,6.43,4.01
1.01,"Good","F","VS2",63.9,58,6330,6.32,6.39,4.06
2.05,"Premium","H","SI1",60.2,58,17521,8.25,8.22,4.96
0.4,"Ideal","I","VVS1",60.5,57,1080,4.79,4.76,2.89
1.31,"Premium","G","VS2",61.3,58,9085,7.05,7.01,4.31
0.4,"Premium","G","IF",59.8,58,1333,4.79,4.85,2.88
1.31,"Very Good","E","VS2",63.1,56,10094,6.95,6.9,4.37
0.3,"Ideal","G","VVS2",62,57,878,4.32,4.29,2.67
0.72,"Good","G","VS1",58,57.8,2958,5.85,5.87,3.4
1.51,"Very Good","J","VS1",61.4,57,8057,7.3,7.38,4.51
1.51,"Very Good","I","VS1",61.8,63,9467,7.28,7.34,4.52
1,"Good","I","SI1",63.8,58,3920,6.32,6.28,4.02
0.51,"Premium","F","SI1",61.4,59,1421,5.13,5.13,3.16
1.05,"Very Good","E","VS2",62.2,57,6865,6.44,6.56,4.04
0.54,"Very Good","E","VS2",62.6,60,1426,5.26,5.19,3.27
0.55,"Ideal","F","VS2",62.1,55,1871,5.27,5.25,3.26
1.57,"Ideal","I","SI1",61.9,55,11040,7.38,7.44,4.59
0.5,"Ideal","H","VS1",61.4,54,1370,5.13,5.16,3.16
0.72,"Very Good","F","SI1",63.1,56,2670,5.68,5.67,3.58
1.72,"Very Good","E","VS2",63.4,56,18557,7.65,7.55,4.82
1.04,"Very Good","G","SI2",60.3,62,4084,6.5,6.56,3.94
0.32,"Ideal","I","VS1",62.4,54,505,4.36,4.39,2.73
0.34,"Ideal","E","SI1",62.3,57,765,4.51,4.48,2.8
0.56,"Ideal","I","VVS1",61.1,55,1743,5.35,5.33,3.26
0.54,"Ideal","H","VS1",60.9,55,1762,5.28,5.3,3.22
0.3,"Ideal","E","VVS1",62,58,862,4.28,4.3,2.66
0.72,"Ideal","J","VVS1",62.4,58,2139,5.71,5.76,3.58
2.01,"Premium","I","VS2",62.1,59,15379,7.98,8.06,4.98
0.35,"Very Good","H","VS2",59.8,62,545,4.57,4.63,2.75
1.4,"Premium","E","SI2",62.4,57,6147,7.17,7.12,4.46
0.73,"Very Good","G","SI1",58.8,61,2564,5.87,5.93,3.47
0.97,"Very Good","G","SI2",59.8,58,3960,6.38,6.42,3.83
1.14,"Very Good","J","VS1",61.5,59,4905,6.64,6.75,4.11
1,"Very Good","F","VS2",62.9,59,6183,6.4,6.47,4.02
1.75,"Ideal","H","I1",61.5,55,7409,7.78,7.75,4.78
1,"Premium","G","VS1",59.1,61,6552,6.54,6.48,3.85
1.01,"Premium","F","SI2",61.8,56,4257,6.43,6.38,3.96
0.31,"Premium","H","VVS2",60.6,60,625,4.34,4.38,2.64
0.34,"Premium","H","VVS2",62.7,59,880,4.47,4.43,2.79
0.77,"Premium","J","SI1",61.8,59,2010,5.86,5.82,3.61
0.56,"Ideal","F","VS1",62.7,56,1787,5.25,5.3,3.31
1.06,"Very Good","H","VS2",60.7,59,5415,6.56,6.63,4
0.45,"Good","G","IF",59.6,61,1437,5,5.04,2.99
1.58,"Ideal","I","VVS1",61.9,55,11435,7.47,7.51,4.64
0.82,"Very Good","G","VS2",59.8,56,3535,6.13,6.18,3.68
0.9,"Very Good","F","SI2",62.4,59,3519,6.12,6.16,3.83
0.28,"Ideal","G","VVS1",62.7,55,522,4.16,4.2,2.62
0.33,"Premium","H","IF",61.7,59,1010,4.45,4.43,2.74
0.34,"Ideal","E","VVS1",62.3,56,1014,4.45,4.48,2.78
1.01,"Premium","H","VS2",62.1,57,5120,6.45,6.39,3.99
0.39,"Ideal","E","VVS2",61.7,56,1056,4.73,4.75,2.92
0.44,"Ideal","H","IF",62,57,1255,4.87,4.91,3.02
1.27,"Premium","F","SI2",61,61,5428,7.01,6.95,4.26
0.4,"Premium","E","SI1",62.2,58,737,4.71,4.74,2.94
1.18,"Very Good","D","SI1",61.7,57,7093,6.8,6.84,4.21
0.9,"Good","F","VS2",65,58,4268,6.03,6.06,3.93
0.31,"Ideal","H","VVS1",61.5,54,907,4.39,4.36,2.69
1.3,"Premium","I","IF",61.8,58,7760,7,6.95,4.31
0.35,"Premium","E","SI1",61.1,59,614,4.5,4.56,2.77
0.51,"Very Good","E","VS2",60.2,62,1393,5.16,5.27,3.14
0.33,"Ideal","E","SI1",62.5,55,579,4.42,4.45,2.77
0.4,"Ideal","F","VVS1",61.7,55,1168,4.77,4.79,2.95
1.26,"Premium","H","SI2",62,56,4586,6.92,6.88,4.28
0.31,"Good","G","VS2",63.4,59,544,4.29,4.32,2.73
0.39,"Very Good","D","VS1",61.7,59,876,4.64,4.69,2.88
0.41,"Ideal","F","VS1",61.3,55,1076,4.83,4.79,2.95
0.3,"Ideal","H","SI1",63,54,540,4.3,4.27,2.7
0.43,"Ideal","H","SI1",62.3,56,716,4.83,4.86,3.02
0.3,"Premium","F","VVS1",61.8,59,1114,4.29,4.26,2.64
0.7,"Ideal","E","SI2",61.2,55,2239,5.76,5.68,3.5
0.73,"Ideal","F","VS1",61.4,55,3797,5.8,5.83,3.57
0.35,"Very Good","G","IF",62.2,58,1044,4.45,4.52,2.79
0.4,"Premium","E","VS2",59.3,59,912,4.77,4.81,2.84
1.13,"Ideal","H","VS1",61.6,55,7571,6.7,6.74,4.14
1.16,"Premium","H","I1",61.7,62,2368,6.68,6.64,4.11
1.15,"Ideal","E","VVS2",61.5,57,12193,6.72,6.75,4.14
0.54,"Ideal","G","SI1",61.4,54,1384,5.27,5.35,3.26
1.52,"Ideal","G","VS2",61.4,56,14692,7.39,7.47,4.56
1.14,"Premium","H","SI1",59.3,59,5458,6.8,6.76,4.02
2.01,"Very Good","I","VS1",61.5,62,15335,7.94,8.07,4.92
0.5,"Ideal","F","VS1",62.5,57,1838,5.09,5.06,3.17
1.51,"Very Good","H","SI1",62.1,59,9694,7.28,7.33,4.54
0.82,"Very Good","J","SI2",62,58,2175,5.93,5.98,3.69
0.3,"Ideal","D","VS2",61.8,55,778,4.35,4.32,2.68
0.7,"Fair","H","VS2",57,58,1981,5.87,5.89,3.35
1.02,"Ideal","F","VVS2",60.9,56,9870,6.54,6.49,3.97
0.43,"Premium","G","VS2",61.2,58,1113,4.9,4.84,2.98
1.32,"Ideal","I","VS1",61.2,57,7480,7.06,7.12,4.34
0.38,"Ideal","G","SI1",62.4,57,855,4.65,4.62,2.89
1.01,"Premium","H","SI1",61.2,59,4191,6.45,6.4,3.93
0.52,"Ideal","E","VS2",61.9,56,1815,5.16,5.12,3.18
0.32,"Premium","G","VS2",62.6,59,720,4.36,4.33,2.72
0.9,"Good","H","VS2",61.5,61,4156,6.15,6.24,3.81
0.9,"Very Good","G","SI2",60.9,56,3581,6.18,6.24,3.78
0.64,"Fair","F","VS2",57,62.5,2063,5.67,5.78,3.26
1.01,"Premium","F","SI2",61.8,54,3507,6.47,6.42,3.98
0.73,"Ideal","D","VS2",60.7,57,4134,5.84,5.88,3.55
0.44,"Very Good","H","VVS1",61,59,986,4.87,4.9,2.98
0.91,"Good","G","VS2",63.6,58,4257,6.1,6.14,3.89
2.06,"Good","H","SI2",63.7,57,16512,8.12,8.03,5.14
1.21,"Ideal","I","SI1",60.6,55,5556,6.92,6.87,4.18
1.01,"Good","E","SI1",64.2,56,4032,6.31,6.27,4.04
0.52,"Ideal","I","VS2",61.5,56,1214,5.19,5.21,3.2
1.43,"Premium","G","VS2",62.2,58,10609,7.18,7.15,4.46
0.83,"Premium","E","SI1",62.2,59,2913,6.05,5.97,3.74
0.33,"Ideal","I","VS2",61.4,56,480,4.45,4.48,2.74
0.23,"Very Good","D","VVS2",58.5,62,472,4.04,4.06,2.37
0.25,"Very Good","D","VS1",62.6,58,388,4.05,4.07,2.54
0.9,"Very Good","F","SI1",62.6,57,3950,6.16,6.2,3.87
1,"Very Good","F","SI2",62.9,59,4037,6.27,6.38,3.98
0.9,"Ideal","J","VS1",62.5,55,3175,6.18,6.14,3.85
0.51,"Ideal","E","SI1",62,55,1443,5.14,5.12,3.18
0.72,"Premium","G","VS1",60.9,60,2607,5.78,5.75,3.51
0.3,"Premium","D","VS2",61.9,58,911,4.32,4.28,2.66
0.4,"Good","E","VVS2",58.5,60,1059,4.82,4.86,2.83
1.11,"Premium","G","VS2",61.4,58,6534,6.7,6.66,4.1
0.39,"Ideal","F","VVS1",61.7,55,1124,4.69,4.71,2.9
0.51,"Ideal","G","VVS2",61.6,56,1974,5.17,5.12,3.17
0.56,"Ideal","D","VS2",61.2,56,2066,5.35,5.3,3.26
0.91,"Premium","D","SI2",61.2,58,3958,6.21,6.25,3.81
0.7,"Ideal","D","SI2",60.3,56,2401,5.73,5.77,3.47
0.36,"Ideal","H","SI1",61.9,55,556,4.57,4.59,2.83
0.5,"Ideal","D","SI2",61.3,54,1063,5.11,5.03,3.11
0.3,"Good","G","VVS1",63.1,56,789,4.25,4.28,2.69
1.11,"Ideal","J","VS2",61.7,54,5051,6.64,6.69,4.11
0.82,"Very Good","E","SI1",63.2,57,2741,5.92,5.97,3.76
0.33,"Premium","F","VS2",60,60,740,4.49,4.45,2.68
2.01,"Very Good","I","VS1",62.9,62,16914,7.98,8.02,5.03
0.4,"Very Good","G","VVS2",63.2,55,868,4.72,4.74,2.99
0.26,"Very Good","F","VVS1",62,59,597,4.08,4.15,2.55
0.34,"Ideal","G","IF",61.3,56,974,4.52,4.55,2.78
0.73,"Ideal","I","SI2",62.4,56,2218,5.74,5.77,3.59
0.56,"Very Good","D","VVS2",61.6,59,2612,5.27,5.34,3.27
0.31,"Ideal","E","SI1",62.4,57,544,4.31,4.34,2.7
0.33,"Ideal","G","VS2",62,57,743,4.47,4.44,2.76
0.51,"Very Good","E","SI1",59.4,57,1284,5.2,5.24,3.1
0.63,"Premium","E","VS1",60.4,58,2171,5.59,5.64,3.39
1.5,"Good","G","SI1",59.7,65,9954,7.46,7.34,4.42
0.33,"Ideal","E","VVS2",61.2,57,868,4.45,4.47,2.73
0.9,"Good","J","VS2",57.9,63,3423,6.32,6.35,3.67
0.3,"Ideal","E","VS2",62.4,56,844,4.33,4.26,2.68
0.51,"Good","E","VS2",63.8,57,1662,5.07,5.05,3.23
0.47,"Ideal","I","VVS1",61.6,55,1365,4.99,5.01,3.08
0.91,"Premium","H","VS2",62.3,57,3963,6.22,6.13,3.85
0.4,"Good","F","SI1",63.6,57,737,4.67,4.7,2.98
1.73,"Premium","D","SI1",60.6,59,12770,7.76,7.68,4.68
1.07,"Ideal","E","VVS2",62.3,56,10133,6.51,6.61,4.09
0.36,"Premium","G","VS1",59.7,56,932,4.67,4.64,2.78
0.51,"Ideal","G","VS1",61.9,56,1656,5.1,5.14,3.17
0.28,"Ideal","E","VVS1",62,56,646,4.19,4.23,2.61
1.23,"Premium","I","VS2",61.1,60,6206,6.95,6.89,4.23
0.25,"Very Good","F","IF",63.3,59,526,3.99,4.04,2.54
1.01,"Ideal","E","SI2",62.2,54,4666,6.39,6.43,3.99
0.34,"Very Good","G","SI2",62.8,58,447,4.43,4.46,2.79
2.04,"Premium","I","SI2",60.2,59,15543,8.28,8.22,4.97
0.31,"Ideal","J","VVS2",60.3,60,476,4.4,4.45,2.67
0.31,"Ideal","F","VS2",61.6,56,749,4.39,4.35,2.69
0.5,"Very Good","E","SI2",61.6,58,1235,5.08,5.11,3.14
0.6,"Ideal","G","VS1",61.3,60,2091,5.39,5.41,3.31
0.52,"Ideal","I","VS1",62.7,57,1720,5.17,5.14,3.23
0.3,"Very Good","G","VS2",61.8,60,505,4.29,4.25,2.64
2.01,"Fair","J","SI1",64.4,61,11212,7.74,7.78,5
0.32,"Very Good","J","VS2",62.9,56,393,4.37,4.4,2.76
1.19,"Premium","G","VS2",62.3,58,7130,6.82,6.77,4.23
0.9,"Premium","G","SI1",60.6,61,3407,6.16,6.12,3.72
1.5,"Ideal","I","SI1",62.7,57,8291,7.21,7.3,4.55
1.5,"Ideal","F","VS2",60.4,57,14199,7.43,7.41,4.48
0.7,"Good","G","SI1",64,55,1915,5.59,5.62,3.59
1.06,"Good","I","SI2",58.7,60,3842,6.65,6.71,3.92
0.34,"Good","H","SI1",63.7,57,490,4.44,4.45,2.83
0.52,"Very Good","D","VS2",60.6,56,1822,5.22,5.25,3.17
0.9,"Good","F","VS2",63.3,57,4253,6.04,6.09,3.84
1,"Very Good","G","VVS1",62.3,56,7507,6.29,6.4,3.95
0.46,"Very Good","F","SI1",63.1,56,1006,4.9,4.87,3.08
0.53,"Very Good","G","VS1",60.9,56,1636,5.24,5.27,3.2
1.2,"Premium","E","SI1",60.3,57,7362,6.98,6.84,4.17
0.31,"Premium","F","I1",62.9,59,394,4.33,4.29,2.71
0.31,"Ideal","G","VS2",61.6,54,698,4.41,4.39,2.71
2.39,"Premium","H","SI1",61.8,58,15917,8.57,8.52,5.28
0.56,"Ideal","G","VS2",60.8,55,1662,5.33,5.37,3.25
0.32,"Ideal","F","VS2",61.3,57,828,4.4,4.37,2.69
0.54,"Ideal","F","VS2",62.3,56,1786,5.2,5.17,3.23
