"carat","cut","color","clarity","depth","table","price","x","y","z"
0.3,"Very Good","E","VVS2",62.4,57,759,4.28,4.31,2.68
0.72,"Ideal","D","SI1",60.5,56,3550,5.79,5.84,3.52
0.33,"Ideal","I","SI2",61.2,56,403,4.49,4.5,2.75
1.28,"Ideal","F","VVS2",62.2,56,12841,6.95,6.91,4.32
0.3,"Good","G","VVS1",64,57,878,4.27,4.23,2.72
0.36,"Very Good","H","VS2",61,55,583,4.62,4.66,2.83
0.7,"Ideal","F","SI2",62.8,55,2138,5.68,5.65,3.56
1.19,"Ideal","I","SI1",62.3,55,5690,6.8,6.82,4.24
2.03,"Very Good","J","VVS2",63.2,60,16043,7.94,7.88,5
1.02,"Premium","H","I1",62.5,60,3141,6.39,6.41,4
1.08,"Very Good","F","VS2",63.1,57,6319,6.56,6.5,4.12
0.3,"Ideal","H","VVS1",63,54,878,4.3,4.27,2.7
2.13,"Premium","I","SI1",62.5,60,13370,8.18,8.13,5.1
0.4,"Premium","F","SI1",62.5,59,945,4.71,4.67,2.93
0.71,"Ideal","E","SI1",62.8,53,2612,5.67,5.7,3.57
0.91,"Good","E","SI2",63.9,61,3538,6.03,6.09,3.87
1.01,"Good","H","SI1",64,58,4116,6.31,6.37,4.06
0.32,"Ideal","E","VS2",61.9,56,702,4.35,4.4,2.71
1.05,"Good","E","I1",64.1,58,2066,6.46,6.32,4.09
1.16,"Ideal","G","VS2",61.7,57,7113,6.72,6.8,4.17
0.5,"Ideal","E","VS2",61.8,55,1624,5.06,5.11,3.14
1.5,"Good","F","VS2",64,56,10134,7.18,7.13,4.64
0.86,"Ideal","H","SI2",61.8,55,2892,6.12,6.14,3.79
0.7,"Ideal","F","SI1",62.2,55,2697,5.73,5.68,3.55
0.28,"Very Good","H","VVS2",62.4,54,450,4.2,4.23,2.63
0.5,"Premium","G","VS1",62.5,60,1583,5.13,5.08,3.19
0.71,"Ideal","D","VS2",60.4,57,3135,5.77,5.82,3.5
1.01,"Very Good","I","SI1",63.2,55,3676,6.4,6.32,4.02
0.73,"Ideal","D","SI2",61.8,56,2729,5.77,5.82,3.58
0.57,"Ideal","E","VS2",61.8,55,1851,5.34,5.38,3.31
1.04,"Ideal","H","SI1",62.1,57,4801,6.49,6.52,4.04
1.31,"Ideal","I","SI2",63.6,55,5546,6.98,6.92,4.42
0.3,"Good","E","SI1",63.7,59,675,4.27,4.21,2.7
0.52,"Premium","G","VS1",59.1,60,1622,5.24,5.19,3.08
0.3,"Ideal","H","VVS2",61.3,56,776,4.35,4.33,2.66
0.32,"Good","D","SI2",63.7,56,477,4.33,4.34,2.76
0.42,"Very Good","H","VS2",62.9,56,773,4.72,4.79,2.99
0.42,"Ideal","F","VS1",61,57,1031,4.84,4.87,2.96
0.4,"Very Good","D","VS2",59.3,58,850,4.8,4.85,2.86
0.3,"Ideal","F","VVS1",61.8,57,814,4.3,4.34,2.67
1.15,"Very Good","E","IF",59.2,57,12895,6.78,6.86,4.04
0.41,"Ideal","E","VS2",61.6,55,935,4.75,4.79,2.94
0.91,"Very Good","E","SI2",58.5,60,3438,6.31,6.34,3.7
2.5,"Very Good","J","SI1",62.8,57,17028,8.58,8.65,5.41
0.91,"Good","D","SI2",64.7,57,3763,6.02,6.04,3.9
0.31,"Ideal","G","VVS1",60.2,58,676,4.37,4.43,2.65
1.02,"Very Good","G","VS2",60.5,60,6906,6.53,6.49,3.94
0.3,"Premium","F","VVS2",61.6,58,945,4.35,4.28,2.66
1.02,"Premium","G","VS2",62.1,59,6169,6.47,6.41,4
1.01,"Good","D","SI1",61.8,60,5443,6.35,6.37,3.93
2,"Fair","H","SI2",55.3,65,11202,8.42,8.35,4.64
0.3,"Ideal","F","VS1",61.4,56,658,4.33,4.37,2.67
0.27,"Very Good","F","VVS1",62,58,620,4.18,4.21,2.6
0.31,"Ideal","D","VVS2",62.2,54,840,4.34,4.38,2.71
0.36,"Premium","F","SI1",60.3,58,770,4.65,4.6,2.79
2.03,"Ideal","H","SI1",64.4,54,16900,7.97,7.92,5.12
0.72,"Premium","D","SI2",60.5,60,2429,5.82,5.72,3.49
1.16,"Ideal","F","VS2",61.4,56,9432,6.83,6.78,4.18
1.03,"Ideal","E","SI1",62.1,56,5476,6.43,6.48,4.01
0.5,"Very Good","G","SI1",59.3,58,1133,5.19,5.24,3.09
1.06,"Good","I","VS1",57.5,62,5293,6.71,6.83,3.9
1,"Ideal","H","SI1",61.9,57,4872,6.43,6.39,3.97
0.31,"Ideal","F","VS1",60.6,56,680,4.39,4.42,2.67
1.59,"Premium","J","VS2",62.6,59,7811,7.43,7.45,4.66
1.61,"Premium","H","SI1",61.4,58,9341,7.59,7.53,4.64
1,"Premium","F","VS2",62.2,57,6296,6.43,6.4,3.99
0.3,"Ideal","E","VS2",62.5,56,844,4.3,4.28,2.68
0.9,"Ideal","H","VS2",61.9,58,4403,6.2,6.24,3.85
0.32,"Very Good","I","VVS1",60.1,61,589,4.4,4.45,2.66
0.38,"Ideal","E","VS1",60.7,56,933,4.7,4.72,2.86
2.12,"Premium","I","SI2",60.6,59,15097,8.27,8.3,5.02
0.27,"Ideal","E","VS2",62.7,55,603,4.18,4.15,2.61
1,"Premium","I","VS1",60.3,62,3763,6.46,6.41,3.88
1.03,"Ideal","D","SI2",61.8,54,5013,6.46,6.52,4.01
0.81,"Very Good","G","VVS2",63.5,55,3981,5.9,5.94,3.76
0.54,"Ideal","G","VS1",61.7,56,1809,5.22,5.25,3.23
0.3,"Ideal","H","SI1",62.9,57,554,4.27,4.22,2.67
1.71,"Very Good","H","VS2",58.8,60,12493,7.8,7.85,4.6
1.09,"Very Good","E","SI2",62.2,58,5165,6.54,6.61,4.09
1.14,"Premium","D","SI1",58.9,59,6256,6.84,6.78,4.01
0.9,"Ideal","G","VVS1",61.6,57,5564,6.24,6.16,3.82
0.72,"Premium","H","VS2",60.7,59,2583,5.84,5.8,3.53
0.31,"Ideal","I","VS1",61.3,55.6,513,4.37,4.4,2.69
1.23,"Ideal","H","I1",61.9,61,3905,6.85,6.79,4.22
0.9,"Premium","J","SI1",60.9,61,2873,6.26,6.22,3.8
0.76,"Ideal","E","VS1",60.5,56,3649,5.94,5.99,3.61
0.4,"Premium","G","VS2",61.9,58,966,4.76,4.74,2.94
1.11,"Premium","I","VS2",60.4,58,4942,6.79,6.73,4.08
1.53,"Ideal","F","VS1",61.5,59,15592,7.38,7.46,4.56
1.03,"Premium","G","VS2",62.1,57,6146,6.48,6.41,4
0.4,"Ideal","G","VS1",62.2,56,877,4.72,4.74,2.94
2.02,"Very Good","I","SI2",61.1,61,13865,8.08,8.11,4.95
0.32,"Ideal","D","VS2",62.7,57,758,4.4,4.44,2.77
1,"Good","G","VS2",59.9,57,5667,6.45,6.51,3.88
0.35,"Very Good","H","VS2",59.6,62,552,4.57,4.62,2.74
1.71,"Premium","I","VS2",61.5,58,9116,7.74,7.54,4.7
1,"Very Good","E","VS2",59.4,59,6377,6.44,6.46,3.83
0.72,"Very Good","D","VS2",61,59,2697,5.74,5.77,3.51
0.91,"Very Good","D","SI1",62.3,60,4746,6.15,6.21,3.85
1,"Premium","D","VS1",61.9,55,8333,6.4,6.36,3.95
1.32,"Very Good","G","SI2",61.6,57,7173,6.98,7.05,4.32
0.3,"Premium","D","VS1",60.2,59,610,4.39,4.42,2.65
0.42,"Good","G","VVS1",63.6,55,1179,4.75,4.78,3.03
0.32,"Ideal","G","VS2",60.3,57,561,4.43,4.46,2.68
2.14,"Premium","I","SI1",59.5,59,15499,8.42,8.36,4.99
0.73,"Ideal","E","SI2",62.8,55,2431,5.73,5.76,3.61
0.44,"Ideal","G","SI1",61.1,56,813,4.92,4.94,3.01
0.3,"Premium","I","VS1",60.3,58,473,4.32,4.34,2.61
0.78,"Ideal","D","VS2",62.9,56,3736,5.85,5.88,3.69
1.22,"Premium","F","VS2",62,58,8733,6.89,6.86,4.26
1.5,"Ideal","I","IF",61.3,56,12725,7.34,7.41,4.52
0.9,"Good","F","SI2",63.2,58,3318,6.09,6.12,3.86
1.2,"Ideal","I","SI1",61.8,56,5412,6.77,6.8,4.19
0.36,"Ideal","D","VS2",62.5,55,773,4.55,4.57,2.85
1.26,"Very Good","D","SI1",59.9,59,7785,7.02,7.14,4.24
1.6,"Premium","G","VVS1",61.5,58,17204,7.48,7.58,4.63
0.3,"Good","I","SI1",63.8,57,394,4.19,4.27,2.7
0.59,"Ideal","F","VVS2",62.1,57,2551,5.37,5.38,3.34
1.5,"Good","E","VS2",63.9,58,13846,7.21,7.19,4.6
0.51,"Very Good","E","SI2",59.3,63,1427,5.18,5.25,3.09
0.3,"Ideal","F","SI1",62.5,56,475,4.28,4.3,2.68
1.51,"Very Good","E","VS1",63.2,58,14904,7.24,7.16,4.55
1.16,"Ideal","I","VS2",61.5,57,5302,6.78,6.75,4.16
0.31,"Ideal","G","VS1",61,55,625,4.39,4.43,2.69
0.75,"Ideal","E","VS2",60.2,57,3136,5.93,5.9,3.56
1.52,"Premium","J","VS1",62.2,59,8580,7.38,7.32,4.57
0.7,"Ideal","F","SI1",60.7,57,2671,5.78,5.82,3.52
0.72,"Premium","G","VS2",62.3,59,2405,5.77,5.69,3.57
0.75,"Ideal","E","VS1",62,55,3402,5.88,5.83,3.66
0.7,"Premium","D","VS1",60.4,58,2956,5.78,5.71,3.47
0.9,"Fair","F","VS2",65.7,57,3750,6.03,5.99,3.95
0.26,"Very Good","E","VVS2",61.4,57,506,4.1,4.13,2.52
0.9,"Premium","F","SI2",58.5,60,2681,6.3,6.25,3.67
0.3,"Good","G","VS1",63.6,57,776,4.26,4.23,2.7
0.31,"Ideal","D","SI1",61.7,57,571,4.34,4.38,2.69
0.91,"Premium","D","SI2",62.2,59,4123,6.19,6.23,3.86
0.4,"Good","G","SI1",63.4,58,655,4.66,4.71,2.97
0.36,"Premium","D","VS2",61.8,58,1094,4.58,4.55,2.82
0.31,"Premium","G","VS1",62.1,58,625,4.31,4.36,2.69
0.51,"Premium","F","VS1",62.2,58,1749,5.14,5.12,3.19
0.58,"Very Good","E","VS1",62.9,54,2082,5.31,5.34,3.35
0.72,"Ideal","G","VS1",61,55,3478,5.81,5.83,3.55
0.75,"Ideal","G","VVS2",62,56,3740,5.79,5.85,3.61
1.21,"Premium","J","VS2",60.2,57,5541,6.97,6.91,4.18
0.9,"Premium","F","SI1",61.2,59,4158,6.19,6.16,3.78
0.41,"Ideal","I","VS1",60.9,53,755,4.8,4.85,2.94
0.9,"Ideal","F","I1",61.8,57,2611,6.13,6.2,3.81
1.51,"Very Good","E","SI1",62.8,59,11460,7.26,7.3,4.57
0.31,"Ideal","H","VVS1",61.5,54,907,4.39,4.36,2.69
1.01,"Premium","E","SI1",58.2,59,5366,6.59,6.54,3.82
0.71,"Ideal","I","SI1",62.5,57,2218,5.69,5.74,3.57
0.56,"Ideal","D","VS2",61.4,57,2066,5.36,5.32,3.28
0.55,"Ideal","G","VS1",60.9,55,1991,5.34,5.37,3.26
1.02,"Ideal","G","VS1",62.1,58,6857,6.4,6.45,3.99
0.35,"Ideal","I","VVS2",62.4,54,590,4.51,4.53,2.82
0.3,"Ideal","G","VS2",61.2,55,545,4.35,4.38,2.67
0.41,"Ideal","F","VS2",61.7,54,809,4.79,4.81,2.96
0.55,"Good","F","SI1",64.3,57.9,1400,5.16,5.21,3.33
0.47,"Ideal","H","VS2",61.7,57,1136,4.99,5.03,3.09
0.32,"Ideal","G","VS2",61.8,57,561,4.38,4.42,2.72
1.17,"Good","H","SI2",63.8,58,4914,6.73,6.57,4.24
0.26,"Ideal","H","IF",61.1,57,468,4.12,4.16,2.53
0.53,"Ideal","F","VVS2",61,57,2269,5.23,5.26,3.22
1.09,"Ideal","D","VS1",62.3,56,9650,6.63,6.59,4.12
0.72,"Very Good","H","SI1",60.3,55,2505,5.84,5.85,3.52
0.65,"Ideal","F","SI1",61.4,58,1841,5.56,5.5,3.39
1.01,"Premium","D","SI1",61.6,58,5939,6.47,6.42,3.97
2.09,"Very Good","F","SI2",62.7,61,16824,8.07,8.14,5.08
0.37,"Ideal","I","SI1",60.7,60,532,4.6,4.62,2.8
0.41,"Premium","G","SI1",61.7,59,719,4.71,4.73,2.91
0.53,"Ideal","F","VS1",60.4,57,1818,5.25,5.22,3.16
0.3,"Ideal","F","VVS1",61.5,58,814,4.3,4.32,2.65
0.79,"Ideal","E","VS1",62,56,4240,5.9,5.93,3.67
1.01,"Premium","G","VS2",62.4,58,6108,6.41,6.38,3.99
2.01,"Premium","I","SI1",61.5,60,16499,8.12,8.01,4.96
0.9,"Very Good","H","VS2",62.1,57,3989,6.16,6.23,3.85
0.82,"Very Good","G","SI2",62.5,56,2893,5.99,6.04,3.76
1.18,"Ideal","G","VS1",61.3,56,8414,6.81,6.83,4.17
0.55,"Ideal","G","VS1",62.2,54,2132,5.27,5.24,3.27
0.62,"Fair","F","VVS2",57.1,60,2088,5.65,5.7,3.24
0.93,"Ideal","H","SI1",62,55,3844,6.32,6.29,3.91
1.51,"Ideal","G","VS1",62.8,56,13811,7.29,7.24,4.56
0.27,"Ideal","E","VVS1",61.7,57,659,4.14,4.16,2.56
0.54,"Ideal","E","VS2",62.2,55,1754,5.21,5.24,3.25
0.8,"Ideal","F","SI1",62.8,54,2975,5.9,5.97,3.74
1,"Very Good","E","SI2",59.8,58,4321,6.47,6.53,3.89
0.3,"Ideal","F","VVS1",62.1,54,814,4.32,4.35,2.69
0.44,"Premium","I","VVS1",61.5,58,990,4.95,4.87,3.02
1.57,"Ideal","G","VS2",61.7,56,14283,7.42,7.49,4.6
2.04,"Very Good","I","VS2",60.3,59,17315,8.18,8.2,4.94
0.7,"Premium","D","SI2",60.8,61,1987,5.69,5.64,3.45
1.06,"Very Good","G","VS1",61.7,57,7132,6.52,6.56,4.04
0.33,"Very Good","F","SI1",61.2,58.1,544,4.48,4.51,2.75
1.66,"Premium","E","SI2",62.6,58,10553,7.53,7.48,4.7
1.57,"Ideal","F","SI1",62.4,56,11523,7.46,7.41,4.64
1.03,"Ideal","G","SI2",62.8,54,4557,6.51,6.46,4.07
0.8,"Good","F","VS1",63.3,55,3116,5.87,5.92,3.73
0.3,"Premium","D","SI2",62.4,59,574,4.28,4.25,2.66
0.64,"Ideal","D","VS2",60.7,59,2224,5.58,5.62,3.4
0.73,"Very Good","F","VVS2",63.8,59,3669,5.69,5.72,3.64
1.07,"Good","E","SI2",60,62,4453,6.57,6.62,3.96
0.37,"Premium","E","VS2",59.5,59,1041,4.71,4.64,2.78
0.38,"Ideal","E","VVS2",61.8,56,947,4.67,4.72,2.9
0.5,"Good","F","VS2",61.3,61,1447,5.05,5.1,3.11
0.71,"Very Good","H","VS2",61.6,60,2495,5.7,5.73,3.52
0.51,"Very Good","E","SI2",58.3,61.9,1180,5.19,5.2,3.04
1.11,"Premium","G","VS2",60.4,58,6445,6.76,6.72,4.07
1.01,"Premium","H","VS2",61.5,59,5303,6.48,6.49,3.99
1.07,"Ideal","H","SI1",62,57,4918,6.56,6.51,4.05
1,"Ideal","E","VS2",62,56,6871,6.46,6.41,3.99
1.62,"Premium","F","SI1",62.6,58,13177,7.48,7.53,4.7
0.51,"Ideal","E","SI1",62.3,56,1443,5.15,5.12,3.2
0.55,"Ideal","D","VS2",61.5,56,2030,5.28,5.25,3.24
1,"Fair","J","SI1",64.9,58,3427,6.29,6.23,4.06
1.51,"Premium","I","VS1",61.1,61,10401,7.37,7.32,4.49
0.3,"Ideal","D","SI2",63,55,574,4.26,4.25,2.68
0.23,"Premium","D","VVS2",58.9,60,688,4.03,3.95,2.35
0.3,"Ideal","G","IF",61.5,56,863,4.32,4.36,2.67
0.75,"Very Good","H","VS1",59.3,59,2513,5.87,6,3.52
0.33,"Ideal","G","VVS2",62.5,54,965,4.45,4.41,2.77
1.36,"Premium","E","SI2",61.7,59,7421,7.2,7.09,4.41
0.37,"Premium","E","VS2",59.1,60,1041,4.68,4.66,2.76
1.01,"Premium","G","VS1",62.7,58,6499,6.38,6.41,4.01
0.9,"Very Good","G","SI1",61.3,60,3841,6.14,6.17,3.77
2,"Premium","D","SI2",61.6,59,17674,8.09,8.2,5.02
0.9,"Good","H","SI2",63.6,60,3250,6.06,6.11,3.87
0.56,"Ideal","G","VVS1",62,56,2202,5.28,5.3,3.28
1.21,"Ideal","H","SI2",62.1,55,5692,6.87,6.82,4.25
0.73,"Ideal","D","VS2",61.4,56,3528,5.78,5.81,3.56
1.07,"Ideal","D","VS2",62.5,57,8202,6.48,6.51,4.06
0.9,"Premium","F","SI1",62,55,4183,6.2,6.16,3.83
1.38,"Ideal","G","SI2",61.4,55,7094,7.2,7.17,4.41
0.86,"Good","G","SI2",63.2,53,2647,6.06,6.1,3.84
0.81,"Very Good","I","VS2",60.4,63,2616,5.97,5.95,3.6
1.01,"Ideal","F","VS1",62,57,7602,6.45,6.39,3.98
0.35,"Ideal","H","IF",60.9,57,1028,4.58,4.6,2.8
0.8,"Very Good","H","VS1",61.7,62,3209,5.89,5.94,3.65
0.63,"Premium","F","VS2",61.5,59,1905,5.53,5.5,3.39
1.23,"Very Good","E","VS1",61.5,58,10730,6.88,6.93,4.25
0.93,"Premium","F","VS2",62.1,59,4961,6.24,6.28,3.89
0.23,"Very Good","F","VVS1",62.8,54,583,3.92,3.94,2.47
1.01,"Premium","E","SI1",60.5,62,5226,6.5,6.46,3.92
0.7,"Ideal","D","VS2",61.3,57,2960,5.72,5.76,3.52
0.59,"Very Good","F","SI2",58.6,59,1247,5.53,5.57,3.25
0.71,"Ideal","G","VS1",61.5,55,3431,5.72,5.77,3.54
0.76,"Premium","F","IF",60.6,60,4223,5.85,5.89,3.56
0.7,"Premium","E","VS2",60.8,58,2673,5.7,5.74,3.48
0.3,"Good","D","SI1",63.1,55,552,4.28,4.31,2.71
1.02,"Premium","J","SI1",61.2,57,3496,6.58,6.43,3.98
0.32,"Very Good","F","VS1",61.3,55,696,4.41,4.44,2.71
1.51,"Good","J","VS1",63.5,60,7848,7.23,7.29,4.61
1.25,"Premium","H","SI2",62.2,60,6230,6.83,6.8,4.24
1.51,"Ideal","G","VVS2",60.5,56,15164,7.42,7.45,4.5
1.51,"Very Good","G","SI2",62.8,56,8637,7.22,7.3,4.56
0.5,"Premium","E","VS2",61.4,58,1629,5.1,5.07,3.12
0.3,"Ideal","H","VS1",61.3,56,675,4.33,4.31,2.65
0.3,"Ideal","H","SI1",62.6,55,540,4.32,4.28,2.69
1.06,"Very Good","F","SI2",61.8,56.4,5258,6.51,6.56,4.04
0.32,"Ideal","J","VS2",62.2,57,393,4.36,4.38,2.72
1.08,"Premium","E","SI1",59.6,60,5908,6.73,6.66,3.99
1.01,"Fair","J","VVS2",66,56,2998,6.29,6.22,4.13
0.3,"Very Good","I","VVS2",63,57,596,4.24,4.27,2.68
0.6,"Ideal","E","VVS1",62.5,53.7,3082,5.35,5.43,3.38
1,"Good","J","VVS1",63.5,59,4633,6.29,6.34,4.01
0.31,"Very Good","H","VS2",61.9,58,489,4.37,4.39,2.71
0.26,"Ideal","H","VS1",61.9,55,448,4.1,4.13,2.55
0.38,"Premium","D","SI1",62.2,58,941,4.63,4.57,2.86
0.53,"Ideal","G","VVS1",62.1,56,1958,5.19,5.21,3.23
1.01,"Very Good","D","VVS2",59.8,57,10499,6.49,6.58,3.91
1,"Fair","G","I1",64.9,56,2398,6.2,6.14,4.01
2,"Fair","J","VS2",65.4,58,11966,7.96,7.75,5.14
0.72,"Ideal","E","VS2",60.9,56,3301,5.81,5.84,3.55
1.49,"Very Good","H","VS2",62.7,60,9552,7.24,7.31,4.56
1.01,"Premium","E","VS2",62.1,58,6425,6.42,6.34,3.96
0.93,"Very Good","H","VS2",62.8,59,4351,6.13,6.16,3.86
0.57,"Ideal","G","VS1",60.8,56.8,1899,5.36,5.39,3.26
0.85,"Ideal","G","SI1",62.2,56,3670,6.04,6.09,3.77
0.3,"Premium","I","VS1",62.9,59,608,4.3,4.22,2.68
0.32,"Ideal","E","SI1",61.9,56,561,4.39,4.43,2.73
0.71,"Very Good","G","SI1",63.4,56,2364,5.64,5.68,3.59
1.37,"Premium","G","VS1",58.3,60,10412,7.35,7.3,4.27
0.35,"Very Good","F","VS1",60.3,58.6,842,4.56,4.59,2.76
1.01,"Premium","G","VS2",61.6,58,6027,6.45,6.4,3.96
0.39,"Very Good","E","SI1",59.1,59,670,4.76,4.81,2.83
1.21,"Very Good","G","VVS2",59.3,58,9942,7.01,7.05,4.17
0.3,"Good","I","SI1",63.5,57,394,4.24,4.26,2.7
0.7,"Very Good","F","SI1",59.8,60,2196,5.75,5.83,3.46
0.74,"Ideal","H","SI1",62.1,56,2870,5.77,5.83,3.6
0.56,"Ideal","E","VVS2",61,56,2404,5.32,5.36,3.26
0.39,"Very Good","G","VVS2",60.7,61,958,4.7,4.73,2.86
0.72,"Very Good","G","SI1",62.4,59,2482,5.67,5.7,3.55
1.55,"Premium","I","SI2",61.5,58,7256,7.39,7.46,4.57
2.5,"Fair","G","I1",65.1,59,8711,8.55,8.39,5.53
0.32,"Ideal","H","VS1",63,57,720,4.35,4.32,2.73
0.71,"Good","I","VVS2",63.6,57,2428,5.66,5.69,3.61
1,"Premium","H","VS2",59.3,61,5208,6.47,6.45,3.83
0.41,"Ideal","G","VVS2",61.8,56,1007,4.74,4.78,2.94
0.33,"Ideal","H","VS2",60.6,56,539,4.51,4.54,2.74
1.01,"Premium","E","VVS2",61.8,59,9711,6.42,6.39,3.96
1.08,"Premium","D","VS2",61.2,60,7683,6.61,6.63,4.05
0.36,"Ideal","E","SI1",62.1,56,810,4.59,4.56,2.84
0.3,"Ideal","F","SI1",62.3,56,461,4.27,4.3,2.67
0.43,"Ideal","D","VS1",61.6,56,1264,4.86,4.85,2.99
1,"Premium","D","VVS2",61.6,60,10046,6.41,6.36,3.93
1.02,"Premium","G","VS2",62.7,58,6169,6.45,6.4,4.03
0.43,"Ideal","E","VVS2",60.8,57,1062,4.87,4.9,2.97
0.75,"Very Good","E","SI1",62.4,57,2517,5.79,5.85,3.63
1.31,"Ideal","I","VS1",62.1,56,6617,7.01,7.04,4.36
0.34,"Ideal","H","VVS2",60.9,55,652,4.52,4.54,2.75
0.31,"Ideal","H","VS2",61.9,55,489,4.35,4.38,2.7
0.52,"Ideal","D","VS2",61.9,55,1802,5.19,5.21,3.22
0.5,"Good","D","VS1",64.2,55,1701,5.01,5.08,3.24
1.04,"Ideal","F","SI1",62.2,57,4770,6.5,6.4,4.01
2.02,"Premium","I","SI1",62.1,58,11119,8.1,8.04,5.01
0.41,"Premium","I","VVS2",62.1,58,1061,4.78,4.76,2.96
1,"Good","F","SI2",61.8,58,4053,6.43,6.48,3.99
1.74,"Premium","D","SI2",61.9,58,12052,7.73,7.67,4.77
0.9,"Very Good","D","SI1",60.6,59,5040,6.23,6.28,3.79
0.5,"Very Good","G","SI1",62.8,55,1170,5.03,5.07,3.17
0.7,"Ideal","D","SI1",61.8,56,3454,5.7,5.72,3.53
0.38,"Ideal","F","VVS2",62.7,56,1104,4.64,4.61,2.9
0.53,"Ideal","E","VS2",61.9,55,1813,5.22,5.19,3.22
0.32,"Ideal","D","SI1",62.8,56,756,4.35,4.34,2.73
0.31,"Ideal","E","VVS1",61.3,56,865,4.38,4.4,2.69
2.02,"Premium","F","SI2",61.5,60,14790,8.15,8.05,4.98
1.02,"Good","F","SI2",63.8,53,4238,6.46,6.37,4.09
0.82,"Ideal","E","SI1",61.9,56,3966,6,6.02,3.72
0.7,"Good","F","SI2",64.1,59,2390,5.53,5.58,3.56
1.51,"Very Good","E","SI1",61.4,60,11263,7.3,7.38,4.51
0.76,"Premium","F","SI2",62.7,55,2491,5.83,5.74,3.63
0.7,"Fair","E","SI1",66.7,59,2241,5.49,5.45,3.65
0.37,"Ideal","G","SI1",61,56,608,4.61,4.68,2.84
0.33,"Premium","D","SI2",59.5,59,492,4.48,4.5,2.67
0.7,"Ideal","D","SI1",61.7,57,3199,5.76,5.73,3.54
0.72,"Ideal","D","VS2",60.9,55,3236,5.77,5.89,3.55
0.3,"Very Good","G","VVS1",60.7,56,725,4.32,4.35,2.63
0.35,"Very Good","G","IF",62.1,54,892,4.53,4.57,2.82
0.58,"Good","E","SI1",59.3,64,1287,5.48,5.42,3.23
1.33,"Premium","I","SI2",59.7,59,5094,7.21,7.15,4.29
0.4,"Ideal","H","VS1",61.8,56,807,4.74,4.78,2.94
0.9,"Very Good","I","VS1",62,61,3880,6.12,6.18,3.81
1.15,"Premium","G","SI2",62.5,55,4861,6.72,6.68,4.19
0.42,"Ideal","G","VVS1",60.9,55,1023,4.83,4.89,2.96
0.92,"Ideal","E","VS1",62.6,57,5023,6.18,6.13,3.85
1.53,"Ideal","E","SI1",62,58,10836,7.33,7.41,4.57
1.64,"Very Good","H","SI2",60.7,59,9632,7.61,7.65,4.63
1.26,"Good","J","SI1",63.9,58,4255,6.78,6.74,4.32
0.44,"Premium","G","SI1",61,60,772,4.88,4.93,2.99
0.51,"Ideal","E","VS1",62,57,1841,5.11,5.15,3.18
0.78,"Premium","F","VS1",61.5,58,3446,5.93,5.98,3.66
0.38,"Very Good","G","VS1",63.5,59,840,4.58,4.61,2.92
1.1,"Ideal","G","VVS2",62,56,8932,6.68,6.64,4.13
0.7,"Premium","D","SI2",60.4,60,2573,5.74,5.79,3.48
1.23,"Premium","E","SI2",62.4,60,6172,6.82,6.78,4.24
1.04,"Ideal","G","VVS1",62.8,56,7738,6.49,6.45,4.06
1,"Good","J","SI1",58.7,62,3614,6.47,6.51,3.81
0.32,"Ideal","G","SI2",63,56,540,4.35,4.32,2.73
0.71,"Premium","F","VS1",60.1,62,2790,5.77,5.74,3.46
0.38,"Ideal","I","VVS2",62.6,54,983,4.65,4.62,2.9
0.9,"Fair","I","VS2",65.4,60,3246,6.03,5.96,3.93
0.3,"Very Good","H","SI1",58.7,63,504,4.37,4.32,2.55
0.5,"Very Good","D","VS2",63.8,56,1580,5.05,5.08,3.23
1.03,"Premium","E","VS2",60,59,6344,6.54,6.6,3.94
1.01,"Premium","D","SI2",61,62,4939,6.43,6.39,3.91
1.5,"Good","D","SI2",63.8,58,8518,7.2,7.16,4.58
1.04,"Ideal","H","VS1",62.7,57,5577,6.42,6.46,4.04
0.4,"Good","E","SI1",63.5,57,687,4.7,4.72,2.99
1,"Ideal","F","VVS1",62.3,53,10058,6.37,6.43,3.99
0.31,"Ideal","G","VS1",60.8,57,645,4.39,4.42,2.68
0.33,"Ideal","D","VVS1",60.5,56,1257,4.5,4.53,2.73
0.83,"Fair","H","SI2",65.1,59,2133,5.84,5.81,3.79
0.36,"Ideal","D","SI1",62.8,57,794,4.54,4.51,2.84
1.21,"Ideal","H","VS1",60.7,57,6834,6.86,6.89,4.17
0.42,"Premium","F","VVS2",61.7,59,1221,4.82,4.78,2.96
1.17,"Ideal","F","SI1",61.1,56,6828,6.77,6.82,4.15
0.34,"Good","I","SI1",63.7,54,447,4.43,4.48,2.84
2.21,"Premium","G","SI2",60.7,62,15970,8.48,8.42,5.13
1.01,"Premium","E","SI1",63,61,5077,6.42,6.37,4.03
0.53,"Ideal","G","VVS2",62.3,54,1797,5.18,5.2,3.24
2.13,"Ideal","H","SI2",61.8,57,15288,8.21,8.25,5.09
1.62,"Ideal","H","VS2",61.5,61,12542,7.53,7.48,4.62
0.32,"Ideal","G","SI1",61.9,55,647,4.39,4.43,2.73
0.9,"Premium","E","SI1",62.3,61,3800,6.17,6.12,3.83
0.52,"Ideal","E","VS2",61.1,55,1815,5.27,5.2,3.2
0.3,"Ideal","H","VVS2",61.5,56,581,4.34,4.38,2.68
1.01,"Ideal","J","SI1",60.2,59,4194,6.48,6.51,3.91
1.59,"Ideal","H","VS2",60.7,61,11437,7.56,7.5,4.57
