"carat","cut","color","clarity","depth","table","price","x","y","z"
1.04,"Premium","H","VS1",59.7,59,5882,6.64,6.59,3.95
0.55,"Ideal","H","SI2",61.4,55,959,5.27,5.29,3.24
0.38,"Ideal","D","VVS1",61.3,56,1400,4.65,4.71,2.87
1.27,"Ideal","G","SI2",58.8,56,4936,7.16,7.06,4.18
0.58,"Ideal","D","SI2",61.7,54,1356,5.4,5.43,3.34
0.56,"Good","F","VS1",63,59,1758,5.24,5.27,3.31
0.51,"Premium","G","VS1",62.9,58,1781,5.1,5.05,3.19
1.17,"Fair","E","VS2",64.5,56,6814,6.75,6.68,4.33
0.38,"Premium","G","VS2",59.3,59,766,4.71,4.74,2.8
1.8,"Ideal","H","VS1",62.3,56,14968,7.76,7.79,4.84
0.46,"Ideal","I","VS2",62.3,59,952,4.95,4.91,3.07
1.01,"Very Good","F","SI1",63.5,58,4632,6.29,6.24,3.98
0.5,"Ideal","F","VVS2",62,56,2016,5.08,5.05,3.14
1.22,"Very Good","D","SI2",59,58,6607,6.96,7.08,4.14
0.51,"Very Good","E","VS2",63.1,57,1662,5.12,5.08,3.22
0.5,"Ideal","I","VVS2",61.2,56,1367,5.13,5.16,3.15
1,"Good","D","SI2",62.8,61,4520,6.31,6.36,3.98
0.34,"Good","H","VS2",63.3,56,537,4.39,4.45,2.8
0.33,"Ideal","H","VS2",61,55,539,4.49,4.52,2.75
0.52,"Ideal","F","SI2",60.9,57,1226,5.22,5.2,3.17
0.5,"Premium","E","SI2",61.5,58,1181,5.09,5.03,3.11
0.34,"Ideal","F","VS2",62.5,55,686,4.48,4.51,2.81
0.52,"Ideal","G","VS2",61.7,56,1428,5.15,5.19,3.19
0.32,"Premium","G","VS2",59.9,57,720,4.51,4.47,2.69
0.28,"Ideal","I","VS1",61.8,55,448,4.2,4.25,2.61
2.17,"Premium","H","SI1",59.9,61,14452,8.39,8.38,5.02
1.04,"Premium","D","SI2",58.2,59,4330,6.67,6.62,3.87
0.92,"Ideal","G","VS1",62,57,5243,6.24,6.28,3.88
1.21,"Ideal","I","VS2",62,60,6135,6.77,6.84,4.22
1.18,"Ideal","E","VS1",62.4,54,9709,6.74,6.79,4.22
0.9,"Premium","F","VS1",59,58,4770,6.29,6.33,3.72
1.05,"Ideal","F","VVS2",61.6,56,9483,6.55,6.53,4.03
1.19,"Good","E","VS2",57.4,60,7064,7,6.9,3.99
0.26,"Ideal","F","VS1",60.9,57,452,4.11,4.13,2.51
0.8,"Very Good","F","SI1",61.6,59,2745,5.9,5.96,3.65
1.31,"Ideal","G","VS1",61.6,57,12008,6.99,7.04,4.32
1.1,"Premium","E","SI1",60,58,4472,6.68,6.65,4.05
0.53,"Ideal","D","SI1",60.4,57,2021,5.28,5.31,3.2
1.21,"Premium","I","VS1",61.9,58,5739,6.76,6.81,4.2
0.31,"Ideal","G","VS2",61.4,57,544,4.33,4.37,2.67
0.89,"Premium","H","VS1",60.5,59,3489,6.22,6.17,3.75
0.77,"Good","H","SI2",58.6,64,2262,6.01,5.93,3.5
0.23,"Good","F","VS1",58.2,59,402,4.06,4.08,2.37
0.26,"Very Good","E","VVS2",63,58,597,4.08,4.11,2.58
1.05,"Premium","F","SI2",62.8,55,4363,6.55,6.48,4.09
0.31,"Premium","G","SI1",63,58,593,4.34,4.3,2.72
0.34,"Premium","E","SI1",60.7,60,596,4.48,4.51,2.73
1.03,"Ideal","G","VS1",63,56,6659,6.46,6.43,4.06
0.94,"Good","D","SI1",63.6,56,4790,6.25,6.2,3.96
1.04,"Very Good","E","SI1",59.6,59,5662,6.56,6.59,3.92
0.53,"Ideal","D","VS2",62.2,56,1956,5.19,5.16,3.22
1,"Good","G","SI1",62.5,65,4528,6.24,6.31,3.92
2.01,"Good","I","VS2",59,64,11115,8.25,8.19,4.85
0.74,"Premium","F","SI1",62.7,59,2553,5.78,5.73,3.61
0.4,"Good","H","VS2",59.4,64,730,4.75,4.82,2.84
1.06,"Good","I","VS1",57.5,62,5293,6.71,6.83,3.9
0.91,"Very Good","H","SI2",58.4,63,3408,6.29,6.24,3.66
1,"Premium","G","VS2",59.3,60,6048,6.55,6.51,3.87
1.01,"Ideal","G","VS2",61.9,55,6108,6.49,6.46,4.01
0.71,"Very Good","E","VS2",64,57,2804,5.66,5.68,3.63
0.5,"Ideal","E","SI2",62.4,57,1240,5.07,5.03,3.15
0.76,"Premium","J","VS1",61.1,58,2262,5.91,5.85,3.59
0.39,"Premium","I","VVS1",61.5,59,821,4.67,4.7,2.88
0.73,"Ideal","G","SI1",62,54,2583,5.81,5.84,3.61
1.01,"Good","F","SI1",63.5,57,4549,6.29,6.33,4.01
0.73,"Ideal","G","SI1",62.1,54,2583,5.78,5.81,3.6
0.7,"Good","H","VS2",64.5,57,2137,5.53,5.57,3.58
1.3,"Premium","F","SI1",61.4,59,8164,7.01,6.97,4.29
0.32,"Ideal","D","VVS2",61.7,57,834,4.39,4.42,2.72
1.23,"Ideal","H","SI1",61,56,6439,6.96,6.92,4.23
1.06,"Ideal","G","VS2",62.7,55,6411,6.53,6.49,4.08
0.79,"Premium","H","SI2",62.8,57,2370,5.91,5.88,3.7
0.3,"Premium","H","SI1",59.3,59,421,4.36,4.38,2.59
1.5,"Premium","H","SI2",62.3,60,8645,7.3,7.22,4.52
0.33,"Ideal","H","IF",61.9,55,868,4.42,4.44,2.74
0.33,"Ideal","I","VVS1",62.1,54,592,4.46,4.49,2.78
0.31,"Very Good","J","VS2",62.7,58,380,4.3,4.34,2.71
0.51,"Very Good","F","VS2",63.1,58,1574,5.11,5.09,3.22
0.4,"Ideal","I","IF",62.2,56,1050,4.75,4.71,2.94
0.25,"Very Good","F","VVS2",61,58,575,4.02,4.05,2.46
0.34,"Ideal","J","VS1",61.9,55,413,4.5,4.54,2.8
0.71,"Premium","F","SI2",60.2,60,2137,5.8,5.77,3.48
1.02,"Very Good","I","VS2",59.3,59,4532,6.56,6.6,3.9
0.32,"Ideal","F","VVS1",61,56,828,4.42,4.47,2.71
1.11,"Fair","H","SI2",64.4,58,3730,6.55,6.5,4.2
1.08,"Ideal","H","VS2",61.8,56,5625,6.59,6.55,4.06
0.39,"Very Good","G","VVS1",62.3,59,912,4.63,4.68,2.9
0.31,"Premium","E","VS2",60.5,60,680,4.34,4.36,2.63
1.14,"Ideal","H","VS2",62.6,56,6095,6.68,6.65,4.17
0.38,"Very Good","G","VS2",60.8,61,766,4.65,4.66,2.83
0.73,"Ideal","D","VS2",61.6,56,3464,5.78,5.82,3.57
0.4,"Premium","F","VS2",61,58,1080,4.79,4.72,2.9
1.5,"Very Good","H","SI1",62,63,7459,7.24,7.19,4.47
0.31,"Ideal","D","SI2",62.6,57,462,4.27,4.35,2.7
0.7,"Premium","G","SI1",61.6,58,2285,5.71,5.65,3.5
0.7,"Ideal","F","SI1",61.3,57,2196,5.76,5.79,3.54
0.74,"Ideal","D","VS1",61.3,57,3812,5.8,5.84,3.57
0.39,"Ideal","J","VS2",61.8,55.9,586,4.66,4.69,2.89
2,"Very Good","E","SI2",63.4,60,14763,7.97,7.92,5.04
0.57,"Very Good","F","VVS2",62.6,58,1902,5.32,5.38,3.34
1.57,"Premium","J","VS2",59.9,57,6629,7.56,7.52,4.52
0.97,"Good","F","SI2",59.1,62,4182,6.49,6.54,3.85
0.72,"Premium","J","SI1",62,58,1785,5.74,5.77,3.57
2.25,"Premium","I","SI1",60.1,60,18034,8.55,8.51,5.13
1.17,"Ideal","H","VS2",60.3,61,6324,6.84,6.8,4.11
0.52,"Ideal","E","VVS2",61.3,56,2675,5.18,5.2,3.18
1.04,"Ideal","G","VVS1",62.2,55,8637,6.48,6.51,4.04
0.4,"Very Good","J","SI1",61.4,58,526,4.76,4.79,2.93
1.61,"Premium","H","SI1",60.8,56,11169,7.61,7.58,4.62
0.37,"Ideal","F","VVS1",61.3,55,960,4.62,4.65,2.84
0.36,"Premium","E","VVS1",62.4,56,1035,4.57,4.53,2.84
1.12,"Premium","F","SI2",61.6,58,4654,6.69,6.63,4.1
0.31,"Ideal","F","IF",60.2,57,1155,4.38,4.44,2.65
0.41,"Very Good","E","SI1",61.4,56,755,4.77,4.81,2.94
0.44,"Ideal","E","VVS2",61.8,56,1334,4.93,4.88,3.03
0.51,"Ideal","G","IF",61.6,54,2162,5.17,5.19,3.19
1,"Good","F","SI1",63.6,62,4586,6.3,6.24,3.99
0.56,"Very Good","D","SI1",63.1,57,1777,5.22,5.19,3.29
1.54,"Premium","F","SI1",60.9,59,11897,7.56,7.46,4.57
0.31,"Ideal","G","VS1",61.9,56,542,4.34,4.38,2.7
1.03,"Ideal","E","VS2",61.7,56,7533,6.45,6.54,4.01
1,"Premium","G","VVS2",60.5,62,7392,6.44,6.39,3.88
0.31,"Ideal","H","VVS2",62.2,57,802,4.36,4.32,2.7
1.09,"Premium","E","VS2",61.6,59,7813,6.62,6.54,4.05
1.05,"Premium","J","VS2",59.4,62,3593,6.66,6.58,3.93
0.8,"Very Good","G","VS1",63.5,57,3381,5.87,5.91,3.74
0.28,"Very Good","H","VS1",61.9,56,429,4.22,4.24,2.61
0.35,"Ideal","E","IF",61.4,56,1197,4.53,4.56,2.79
0.34,"Ideal","I","SI1",60.2,57,459,4.5,4.54,2.72
0.61,"Very Good","D","VS1",60.9,56,2481,5.49,5.51,3.35
2,"Premium","I","VS2",59.5,62,15651,8.21,8.13,4.86
0.34,"Ideal","I","SI1",62.3,55,459,4.42,4.47,2.77
0.3,"Good","F","VS2",63.4,59,565,4.23,4.25,2.69
0.3,"Ideal","F","VVS1",62.6,56,857,4.26,4.29,2.67
1.27,"Very Good","F","VVS1",62.5,56,13200,6.99,6.93,4.35
1.5,"Good","I","VS2",61.9,60,8316,7.25,7.28,4.5
0.41,"Premium","H","VVS2",59.8,60,999,4.86,4.79,2.88
1.5,"Premium","I","SI2",59.5,62,7140,7.46,7.39,4.42
1.02,"Ideal","D","VVS2",62,56,10967,6.43,6.48,4
0.76,"Ideal","F","VS2",61,55,3201,5.92,5.89,3.6
0.31,"Ideal","E","VVS1",62.3,57,936,4.32,4.35,2.7
1.23,"Premium","G","VS2",61.6,58,5654,6.91,6.85,4.24
0.39,"Very Good","F","VVS1",60.8,57,1107,4.72,4.75,2.88
1.01,"Premium","F","VS2",62.7,58,6271,6.37,6.3,3.97
0.33,"Ideal","D","VS1",61.3,55,1006,4.46,4.48,2.74
0.42,"Ideal","G","VVS1",61.4,56,1235,4.83,4.81,2.96
1.01,"Good","G","SI1",62.2,65,3871,6.34,6.3,3.93
0.31,"Very Good","E","SI1",63.1,55,698,4.36,4.33,2.74
1.2,"Ideal","E","SI2",62,57,7018,6.8,6.82,4.22
0.66,"Ideal","H","VS2",61.4,56,2178,5.62,5.65,3.46
0.4,"Ideal","H","VVS1",61.4,57,1088,4.81,4.74,2.93
1.2,"Ideal","H","SI2",62.3,57,5040,6.83,6.75,4.23
1.1,"Premium","G","SI2",63,59,3696,6.5,6.47,0
0.41,"Ideal","H","VVS1",61.5,55,1011,4.81,4.79,2.95
0.45,"Premium","D","VS1",60.6,59,1358,4.98,4.96,3.01
1.03,"Very Good","F","VS1",62.2,57,7233,6.47,6.51,4.04
0.27,"Ideal","E","VVS2",60.5,57,620,4.18,4.25,2.55
1.58,"Ideal","E","VS1",62.6,56,18057,7.44,7.41,4.65
1.09,"Ideal","G","VS1",60.4,58,8296,6.67,6.7,4.04
1.22,"Ideal","G","VS1",62.6,54.4,8830,6.77,6.83,4.26
0.34,"Premium","I","SI1",61.8,57,574,4.51,4.46,2.77
0.3,"Ideal","H","SI1",62.5,53.9,475,4.29,4.32,2.69
1.03,"Ideal","H","VVS2",62.2,55,6638,6.43,6.49,4.03
0.6,"Premium","G","SI2",60.8,58,1433,5.49,5.44,3.32
1.11,"Premium","H","VS2",61.1,59,6527,6.66,6.63,4.06
0.31,"Ideal","F","VS2",61.3,57,625,4.3,4.34,2.65
0.38,"Ideal","E","VVS1",62.6,56,1327,4.64,4.6,2.89
1.01,"Ideal","E","VS2",61.6,57,7198,6.43,6.46,3.97
0.31,"Good","F","SI1",63.1,55,516,4.28,4.34,2.72
0.58,"Very Good","E","VS2",61.1,63,1566,5.41,5.33,3.28
0.38,"Premium","E","VS2",60.5,62,1112,4.74,4.65,2.84
0.3,"Ideal","H","VVS2",61.6,55,605,4.3,4.34,2.66
0.3,"Ideal","E","VS2",62.3,56,844,4.32,4.28,2.68
0.9,"Very Good","H","VS1",62.8,59,4685,6.07,6.15,3.84
1.07,"Ideal","E","SI2",61.2,56,4799,6.63,6.66,4.07
0.57,"Ideal","F","VS1",61.9,56,1949,5.3,5.39,3.31
1.05,"Ideal","J","SI1",61.5,55,4405,6.53,6.57,4.03
0.27,"Ideal","H","VS1",62.3,54,500,4.16,4.19,2.6
0.4,"Premium","H","VVS1",61.8,58,1088,4.72,4.69,2.91
0.32,"Ideal","I","VS2",62.5,55,449,4.37,4.4,2.74
1.43,"Ideal","G","SI1",62.6,57,8969,7.18,7.14,4.48
1.5,"Premium","F","VS2",61.3,58,13506,7.36,7.31,4.5
0.36,"Ideal","D","SI1",61.2,57,851,4.63,4.59,2.82
0.9,"Ideal","J","VS1",62.5,55,3175,6.18,6.14,3.85
0.38,"Ideal","H","VS2",62.2,57,741,4.61,4.66,2.89
1.77,"Very Good","G","SI1",63.1,57,11796,7.68,7.63,4.83
0.3,"Premium","G","VS2",61.6,60,526,4.28,4.33,2.65
0.73,"Premium","G","SI2",61.2,56,1610,5.76,5.67,3.5
0.36,"Very Good","D","SI1",63.1,55,851,4.59,4.54,2.88
0.9,"Good","E","SI1",57.9,60,4190,6.3,6.34,3.66
0.34,"Good","G","VS2",57.5,61,714,4.66,4.6,2.66
0.38,"Premium","H","VS2",60.6,58,898,4.7,4.68,2.84
1.13,"Ideal","I","VS2",62.3,56,4940,6.63,6.73,4.16
0.9,"Fair","J","SI1",64.6,61,2438,5.92,5.87,3.81
0.55,"Ideal","E","SI1",61.7,56,1668,5.29,5.24,3.25
0.72,"Premium","D","SI1",63,57,2567,5.74,5.69,3.6
0.56,"Ideal","G","VS2",61,57,1580,5.32,5.34,3.25
0.3,"Very Good","D","SI1",58.8,63,614,4.35,4.32,2.55
2,"Premium","J","VS2",61.5,59,13675,8.11,8.06,4.97
0.33,"Premium","H","VVS1",61.4,59,752,4.42,4.44,2.72
0.3,"Premium","G","VS2",62.2,60,675,4.25,4.24,2.64
0.31,"Very Good","E","SI1",63,59,544,4.26,4.31,2.7
0.33,"Ideal","E","VS2",60.5,56,928,4.51,4.48,2.72
0.35,"Very Good","D","SI1",63.3,57,827,4.53,4.51,2.86
1.21,"Premium","F","VS2",61.5,57,8877,6.81,6.74,4.17
0.5,"Premium","F","VS1",62,58,1710,5.03,5.1,3.14
1.01,"Very Good","F","SI2",62.4,58,4187,6.37,6.42,3.99
2.22,"Premium","I","SI1",59.9,59,18432,8.46,8.41,5.05
1.54,"Ideal","G","SI2",62.3,60,8923,7.29,7.34,4.56
0.3,"Premium","D","SI2",62.9,58,574,4.29,4.26,2.69
0.72,"Premium","F","SI1",62,60,2385,5.77,5.74,3.57
0.33,"Ideal","I","VVS2",62.4,57,579,4.41,4.44,2.76
2,"Good","D","SI2",63.8,57,10528,7.93,7.88,5.04
1.23,"Ideal","I","SI1",62.1,57,6449,6.83,6.88,4.26
1.17,"Premium","G","VS1",60.6,60,7666,6.81,6.79,4.12
0.75,"Ideal","D","SI1",62,58,3152,5.81,5.84,3.61
1.69,"Good","G","VS1",58.1,58,17338,7.8,7.84,4.54
1.71,"Very Good","J","VS2",62.6,55,9170,7.58,7.65,4.77
0.71,"Ideal","F","VS1",61.8,55,3710,5.71,5.73,3.54
1.22,"Very Good","E","VS2",60.8,59,9475,6.87,6.91,4.19
0.31,"Ideal","G","VS2",62.1,55,577,4.35,4.38,2.71
0.91,"Very Good","F","VS1",63.5,56,4739,6.18,6.14,3.91
1.22,"Premium","G","VS2",60.9,57,8067,6.94,6.89,4.21
2.03,"Ideal","F","SI2",62.4,57,12677,8.09,8.02,5.03
0.3,"Good","G","VS1",63.6,57,605,4.23,4.26,2.7
0.7,"Premium","F","SI1",61.3,59,2161,5.71,5.74,3.51
1.25,"Premium","H","SI1",60.7,58,5027,7.04,6.99,4.26
1.51,"Ideal","G","VVS2",60.5,56,15164,7.42,7.45,4.5
0.62,"Premium","E","VVS2",62,56,2618,5.48,5.42,3.38
2.03,"Very Good","D","SI2",63.1,58,13858,8.02,7.98,5.05
0.7,"Good","I","SI1",63.5,59,1899,5.62,5.65,3.58
1.22,"Ideal","I","SI2",61.8,57,4612,6.9,6.83,4.23
0.73,"Premium","F","SI1",61.6,62,2346,5.76,5.71,3.53
0.72,"Good","I","VS2",60.1,60.5,2174,5.76,5.85,3.48
2.04,"Premium","H","SI2",62.8,57,13790,8.13,8.08,5.09
0.51,"Very Good","I","VS1",62.5,59,1301,5.1,5.14,3.2
1.21,"Ideal","H","VS2",62.6,54.8,7426,6.78,6.84,4.26
0.32,"Ideal","G","VVS1",61.8,55,814,4.4,4.43,2.73
0.58,"Ideal","E","VS1",60.6,57,2192,5.4,5.45,3.29
0.24,"Very Good","E","VVS2",64.4,53,485,3.92,3.94,2.53
0.73,"Premium","G","VS1",63,57,2683,5.75,5.67,3.6
0.3,"Very Good","H","SI1",58.7,63,504,4.37,4.32,2.55
1.09,"Premium","H","SI2",62,57,4700,6.61,6.55,4.08
1.03,"Ideal","E","SI1",60.3,55,5837,6.62,6.57,3.98
1.5,"Good","I","SI1",63.8,59,8736,7.21,7.11,4.57
1,"Premium","H","VVS1",62.3,60,6132,6.36,6.28,3.94
1.7,"Very Good","F","VS2",60.8,60,17597,7.65,7.68,4.66
1.51,"Good","I","SI1",63.7,61,8097,7.11,7.15,4.54
0.38,"Ideal","F","VVS1",61.9,55,1096,4.67,4.7,2.9
0.43,"Premium","F","SI1",62.6,58,792,4.77,4.81,3
1.51,"Premium","F","VS2",62,59,13945,7.37,7.18,4.51
1.21,"Premium","I","SI1",61,56,4404,6.91,6.87,4.2
1.21,"Good","E","VS1",61.7,58,8902,6.73,6.78,4.17
1.1,"Very Good","F","SI1",58.9,63,5769,6.73,6.78,3.98
1.01,"Premium","D","SI1",62.3,60,5939,6.4,6.35,3.97
0.38,"Premium","I","SI1",60.5,58,581,4.67,4.72,2.84
1.01,"Premium","G","VS2",59.2,59,6108,6.59,6.52,3.88
0.34,"Ideal","D","SI1",60.4,57,803,4.53,4.51,2.73
1.13,"Premium","H","SI1",62.1,58,4689,6.7,6.66,4.15
1.2,"Very Good","E","SI1",61,58,6809,6.83,6.88,4.18
1.22,"Ideal","G","VS1",62.5,57,8608,6.82,6.77,4.25
0.3,"Ideal","G","VVS2",62.7,57,684,4.26,4.32,2.69
0.3,"Very Good","G","VVS1",62.4,57,789,4.27,4.29,2.67
0.38,"Very Good","I","SI1",60.2,60,581,4.65,4.68,2.81
0.26,"Ideal","D","VVS2",62.5,56,769,4.11,4.08,2.56
0.41,"Good","E","SI1",63.2,58,705,4.68,4.72,2.97
1.2,"Premium","F","VS1",61.6,61,9370,6.86,6.81,4.21
1.01,"Ideal","D","SI1",62.2,54,6257,6.42,6.45,4
0.72,"Very Good","H","VS2",62.5,58,2444,5.67,5.73,3.56
1.54,"Good","J","SI1",62.9,62,7349,7.3,7.36,4.61
0.5,"Ideal","D","SI2",60.9,57,1368,5.15,5.12,3.12
0.54,"Ideal","E","SI1",61.5,56,1720,5.26,5.22,3.23
0.74,"Good","E","VS1",63.1,58,2824,5.73,5.75,3.62
0.32,"Very Good","D","SI1",63,57,526,4.35,4.38,2.75
0.54,"Ideal","E","VS2",62.2,55,1847,5.24,5.21,3.25
1.03,"Ideal","F","IF",61.3,56,11365,6.53,6.55,4.01
0.8,"Very Good","F","VS2",63.2,55,3369,5.9,5.88,3.72
0.4,"Very Good","D","VS2",63.6,55,850,4.68,4.72,2.99
0.6,"Very Good","G","VS2",62.9,59,1773,5.35,5.39,3.38
1.08,"Ideal","G","SI2",61.9,57,4627,6.57,6.55,4.06
0.34,"Ideal","H","IF",61.8,54,863,4.51,4.55,2.8
1.01,"Premium","F","SI1",62.3,59,4969,6.38,6.4,3.98
2.14,"Ideal","H","SI2",61.9,57,12400,8.34,8.28,5.14
0.26,"Ideal","F","VS1",62.1,54,618,4.12,4.13,2.56
1.01,"Premium","E","VS2",59.2,59,7287,6.67,6.6,3.93
0.37,"Ideal","G","SI1",61.1,56,531,4.64,4.66,2.84
0.93,"Ideal","I","SI1",62.5,55,3856,6.23,6.29,3.91
0.61,"Ideal","G","VS1",62.6,55,2309,5.46,5.43,3.41
0.3,"Ideal","D","SI1",62.2,56,709,4.3,4.25,2.66
0.33,"Very Good","I","SI1",62.8,58,445,4.39,4.43,2.77
0.9,"Ideal","I","SI1",60.8,57,3251,6.25,6.22,3.79
0.9,"Good","F","SI1",63.9,59,3992,6.09,6.06,3.88
1.39,"Ideal","H","VVS2",61.2,54,9298,7.23,7.25,4.43
0.76,"Very Good","E","VS2",61,58,3111,5.88,5.93,3.6
0.79,"Ideal","H","SI1",61.4,56,3167,5.93,5.96,3.65
0.43,"Good","F","SI1",63.7,57,984,4.79,4.73,3.04
0.32,"Very Good","F","VS2",59.5,61,645,4.42,4.46,2.64
1.02,"Ideal","F","SI1",62.3,56,5773,6.41,6.44,4
1.12,"Ideal","E","SI1",61.6,55,6458,6.69,6.66,4.11
0.69,"Ideal","G","SI2",62.7,54,1711,5.71,5.64,3.56
1.01,"Very Good","E","VS2",63.3,58,6516,6.38,6.35,4.03
0.9,"Fair","F","SI2",62.6,58,3787,6.01,6.06,3.78
1.6,"Good","E","SI1",63.6,58,12467,7.38,7.44,4.71
0.35,"Premium","F","VS2",61.5,59,706,4.53,4.55,2.79
0.3,"Premium","D","SI2",61,61,574,4.31,4.25,2.61
0.3,"Ideal","G","VS1",62.9,57,776,4.31,4.28,2.7
1,"Ideal","E","SI1",62.6,56,4480,6.37,6.29,3.96
0.42,"Ideal","D","SI1",61.9,56,1040,4.84,4.82,2.99
0.91,"Premium","H","VS2",62.8,58,4128,6.17,6.15,3.87
1.04,"Premium","E","SI1",61.2,59,5894,6.54,6.47,3.98
0.34,"Premium","G","VS2",61.6,60,596,4.47,4.49,2.76
0.52,"Ideal","D","VS2",61.6,55,1822,5.15,5.2,3.19
1.25,"Ideal","E","VVS1",62.6,56,13536,6.83,6.91,4.3
0.7,"Very Good","F","SI1",63.7,55,2192,5.62,5.69,3.6
0.9,"Ideal","H","VVS2",62,57,4838,6.2,6.15,3.83
1.25,"Premium","G","SI2",60.4,59,6300,6.98,6.96,4.21
0.3,"Ideal","F","VS1",61.5,55,612,4.31,4.34,2.66
1.06,"Ideal","I","VS2",61.6,57,5748,6.53,6.58,4.04
0.3,"Ideal","D","SI1",61.7,56,552,4.31,4.35,2.67
0.9,"Very Good","H","SI2",62,58,3324,6.11,6.12,3.79
0.36,"Very Good","H","SI1",59.3,60,518,4.62,4.65,2.75
0.76,"Fair","H","I1",64.5,57,1140,5.79,5.76,3.73
0.55,"Ideal","G","VS1",61.6,55,1881,5.32,5.29,3.27
1.52,"Ideal","G","VS2",61.3,59,12161,7.35,7.4,4.52
0.38,"Ideal","G","VS1",62,55,882,4.64,4.68,2.89
1.52,"Very Good","D","VS2",63.4,59,14680,7.32,7.24,4.61
0.33,"Ideal","F","VVS1",61.1,56,893,4.45,4.48,2.73
1.18,"Very Good","G","SI1",60.8,58,6286,6.81,6.85,4.15
0.51,"Very Good","D","VS1",58.8,60,1616,5.18,5.26,3.07
0.4,"Ideal","G","IF",61.2,56,1199,4.74,4.77,2.91
1.53,"Ideal","E","SI2",61,55,10698,7.44,7.5,4.55
0.5,"Ideal","E","VS1",62.7,57,1745,5.04,5.11,3.18
0.29,"Very Good","H","VVS2",61.2,56,541,4.26,4.29,2.61
0.32,"Ideal","E","VS2",61.9,55,702,4.42,4.43,2.74
1.25,"Ideal","G","VVS2",62.2,55,10983,6.87,6.93,4.29
0.4,"Good","G","VS1",59.6,61,952,4.82,4.85,2.88
1,"Premium","E","SI2",61,62,4200,6.41,6.34,3.89
1.01,"Ideal","I","SI1",62.3,59,4518,6.41,6.37,3.98
0.43,"Ideal","D","VVS1",62.3,56,1584,4.81,4.82,3
2.05,"Premium","I","SI2",62.1,59,9850,8.13,8.07,5.03
1.31,"Ideal","H","VS1",62.5,56,8617,6.95,7.03,4.37
2.07,"Very Good","H","SI1",59.5,59,18489,8.27,8.3,4.92
1,"Good","E","VVS2",63.5,55,8750,6.31,6.36,4.02
1.53,"Ideal","F","SI1",61.6,56,12109,7.39,7.34,4.54
1.02,"Premium","H","SI2",62.6,58,4798,6.44,6.4,4.02
2.01,"Good","E","SI2",62.3,61,17115,7.99,8.04,4.99
1.76,"Ideal","I","SI2",61.2,55,9714,7.79,7.76,4.76
1.67,"Very Good","H","SI1",59.4,61,11146,7.73,7.78,4.61
1.37,"Ideal","I","VS2",61.5,55,7346,7.18,7.2,4.42
0.56,"Very Good","G","VS2",60.9,58,1580,5.34,5.36,3.26
1.04,"Very Good","D","VS1",62.3,59,8192,6.39,6.48,4.01
0.43,"Premium","F","SI2",60.5,59,871,4.91,4.88,2.96
0.71,"Ideal","F","VS1",62.1,56,3457,5.69,5.75,3.55
0.9,"Good","I","VVS1",62.4,61,3972,6.05,6.09,3.79
0.37,"Premium","F","SI1",60.3,58,616,4.62,4.66,2.8
0.35,"Premium","D","VS2",61.9,58,829,4.51,4.6,2.82
0.37,"Premium","G","VS1",59.5,58,746,4.67,4.71,2.79
1.05,"Very Good","H","SI2",63,59,4158,6.44,6.48,4.07
1.54,"Very Good","G","VS1",63.4,57,14433,7.28,7.36,4.64
0.52,"Ideal","F","VS2",61.2,56,1625,5.19,5.37,3.2
0.76,"Very Good","F","VS2",62.5,58,3238,5.79,5.83,3.63
1.01,"Very Good","J","SI2",62.8,59,3906,6.34,6.37,3.99
1.71,"Ideal","H","SI1",62.2,56,12641,7.74,7.7,4.8
1.2,"Ideal","G","SI2",61.1,57,5722,6.83,6.86,4.18
1.24,"Very Good","I","SI1",61.4,59,6075,6.86,6.92,4.23
1.01,"Ideal","G","VS2",61.9,56,7179,6.4,6.44,3.97
0.58,"Ideal","E","VS1",60.8,57,2359,5.42,5.41,3.29
0.9,"Premium","I","VVS2",60.9,59,3730,6.25,6.22,3.8
0.91,"Very Good","I","VS1",61.9,57,3734,6.19,6.24,3.85
0.83,"Good","J","SI1",63.8,58,2311,5.97,5.95,3.8
1,"Premium","G","SI2",59.1,59,3142,6.55,6.48,0
0.26,"Ideal","F","VVS1",62.7,55,814,4.1,4.07,2.56
0.3,"Ideal","E","VS2",61.3,57,621,4.3,4.34,2.65
0.36,"Ideal","G","VVS2",61.8,54,794,4.59,4.61,2.84
0.38,"Good","F","VS2",62.4,54.3,899,4.6,4.65,2.89
0.44,"Ideal","E","SI1",61.1,56,1040,4.92,4.9,3
1.2,"Premium","G","SI2",61.8,60,4524,6.85,6.78,4.21
0.53,"Very Good","F","SI1",59.2,59,1284,5.31,5.34,3.15
1.08,"Very Good","H","SI1",61.8,53,5375,6.62,6.63,4.09
0.36,"Very Good","I","VS1",60.9,61,568,4.58,4.61,2.8
0.33,"Premium","H","VS2",62,59,668,4.44,4.4,2.74
2.02,"Premium","G","SI2",60.1,59,17099,8.29,8.21,4.96
0.32,"Ideal","F","VVS2",60.9,56,800,4.44,4.46,2.71
0.3,"Ideal","F","VVS1",62.3,56,857,4.3,4.34,2.69
1.13,"Very Good","G","SI2",60,61,4437,6.71,6.78,4.05
0.72,"Ideal","D","SI1",61.8,56,2883,5.75,5.81,3.57
1.56,"Good","H","SI2",59.2,59,7554,7.46,7.54,4.44
