"carat","cut","color","clarity","depth","table","price","x","y","z"
0.3,"Ideal","D","VS2",62.2,54,911,4.31,4.28,2.67
1.54,"Premium","I","SI1",60.9,59,8258,7.42,7.46,4.53
0.44,"Premium","F","SI1",60.9,58,1023,4.96,4.92,3.01
0.8,"Very Good","D","SI2",63.7,57,2708,5.87,5.9,3.75
0.72,"Ideal","D","VS2",61,55,4082,5.79,5.81,3.54
0.54,"Ideal","E","SI1",61.5,55,1778,5.24,5.26,3.23
0.57,"Premium","D","VS2",60.4,57,1775,5.38,5.35,3.24
0.33,"Ideal","H","VVS1",62.1,53,730,4.48,4.5,2.79
0.52,"Good","E","VS2",64.3,56,1625,5.02,5.14,3.27
2.02,"Premium","I","VS2",61.2,60,11059,8.22,8.13,5
1.13,"Very Good","E","SI1",60.8,58,5086,6.71,6.77,4.1
0.84,"Good","F","I1",60.8,64,1749,6.05,6.03,3.67
1.51,"Ideal","E","SI2",61.9,56,10781,7.36,7.31,4.54
0.3,"Ideal","E","VVS1",61.5,58,838,4.28,4.31,2.64
2.07,"Ideal","J","VVS2",62.7,54,16617,8.12,8.17,5.11
1.71,"Good","F","SI2",63.7,54,6971,7.6,7.49,4.81
1.01,"Premium","F","SI1",62.9,59,5288,6.38,6.31,3.99
1.57,"Premium","G","SI1",59.2,59,11113,7.68,7.6,4.52
2.01,"Premium","D","SI2",59.1,60,13811,8.31,8.21,4.88
0.71,"Premium","H","VS1",61.7,56,2401,5.81,5.67,3.54
1.02,"Very Good","E","SI2",63,57,4398,6.39,6.44,4.04
1.74,"Premium","I","VS1",62.5,57,13037,7.71,7.67,4.81
0.31,"Ideal","E","VVS2",61.8,58,710,4.3,4.34,2.67
1.06,"Ideal","G","SI2",62.2,55,4459,6.53,6.56,4.07
0.32,"Ideal","F","VVS1",62.6,56,913,4.37,4.41,2.75
0.7,"Good","H","VVS2",60.5,62,2611,5.66,5.74,3.45
0.34,"Ideal","G","VVS2",61.6,56,775,4.47,4.49,2.76
1,"Premium","J","VS2",60.7,61,3685,6.5,6.41,3.92
1.07,"Ideal","E","SI2",62.4,57,4698,6.55,6.52,4.08
1.14,"Ideal","H","SI1",61.8,56,7079,6.68,6.72,4.14
0.23,"Very Good","E","VVS1",60.2,59,478,3.97,4.01,2.4
0.38,"Ideal","F","SI2",62.1,56,602,4.62,4.65,2.88
0.44,"Ideal","E","VVS2",60.9,57,1274,4.9,4.95,3
0.33,"Ideal","F","VVS1",61.3,55,939,4.45,4.46,2.73
0.31,"Premium","I","VS1",62.3,59,628,4.35,4.29,2.69
0.9,"Premium","H","VS2",61.8,58,4082,6.17,6.12,3.8
1.22,"Ideal","I","SI2",61.3,57,5226,6.91,6.85,4.22
2.01,"Ideal","G","SI2",61.5,55,11602,8.15,8.11,5
0.7,"Ideal","F","SI1",60.8,60,2445,5.74,5.78,3.5
0.5,"Fair","H","VS1",67.1,58,1134,4.94,4.89,3.3
0.54,"Very Good","G","SI1",62.2,57,1241,5.17,5.22,3.23
0.28,"Very Good","E","VVS1",59.6,59,642,4.3,4.33,2.57
0.3,"Ideal","H","VVS1",62.5,53.8,639,4.31,4.33,2.69
0.3,"Premium","E","VS2",61.7,60,731,4.31,4.28,2.65
0.48,"Ideal","G","SI2",62,54,841,5.04,5.06,3.13
0.9,"Premium","F","SI1",61.6,60,3992,6.19,6.14,3.8
0.7,"Good","J","VS2",63.2,61,1843,5.59,5.62,3.54
2.01,"Very Good","I","VS2",59.2,62,16626,8.14,8.17,4.83
1.3,"Premium","F","VS1",61,59,10930,7.05,7.08,4.31
0.72,"Ideal","G","SI2",61.7,56,2177,5.76,5.71,3.54
1.11,"Very Good","H","SI1",60.8,60,5192,6.62,6.77,4.07
0.38,"Ideal","G","VS2",62.1,54.5,768,4.64,4.69,2.9
1.89,"Very Good","D","SI2",62.7,58,15594,7.75,7.81,4.88
0.31,"Ideal","E","VVS2",59.7,61,755,4.4,4.41,2.63
0.73,"Very Good","D","SI1",60.2,56,2768,5.83,5.87,3.52
0.9,"Ideal","F","SI1",61,56,5122,6.17,6.19,3.77
0.5,"Good","E","SI1",63.8,55,1415,5.09,5.04,3.23
1,"Ideal","D","SI1",60.5,57,5775,6.48,6.52,3.93
0.38,"Ideal","G","VVS2",62,57,879,4.64,4.66,2.89
0.73,"Very Good","D","SI2",60.4,59,2703,5.8,5.86,3.52
0.31,"Premium","E","VS2",61.6,59,872,4.35,4.32,2.67
0.63,"Premium","E","VVS2",62.1,57,2789,5.48,5.41,3.38
1.02,"Good","F","VS1",57.9,59,7197,6.64,6.59,3.83
0.7,"Ideal","G","VS1",60.6,57,2535,5.75,5.7,3.47
0.57,"Premium","E","SI2",61.2,57,1414,5.35,5.31,3.26
0.33,"Very Good","G","SI1",59.8,58,492,4.52,4.54,2.71
0.3,"Premium","D","SI2",62.3,58,447,4.29,4.32,2.68
0.9,"Premium","F","SI2",60.7,59,3553,6.25,6.21,3.78
0.3,"Ideal","F","VVS2",61.4,56,694,4.32,4.35,2.66
2,"Good","G","SI2",64.3,60,10416,7.87,7.83,5.05
1.01,"Good","D","SI1",63.9,62,5055,6.25,6.31,4.01
0.33,"Ideal","E","VVS1",61.9,57,1312,4.43,4.46,2.75
0.73,"Ideal","F","VVS1",61.8,54,3990,5.8,5.78,3.58
0.31,"Very Good","E","SI1",63.2,59,698,4.33,4.28,2.72
0.3,"Ideal","F","SI1",61.9,57,475,4.31,4.35,2.68
0.31,"Premium","G","SI1",60.7,60,593,4.36,4.34,2.64
1.25,"Ideal","H","VS1",62.1,57,8365,6.89,6.92,4.29
0.81,"Premium","E","SI1",60.8,59,3270,5.95,5.99,3.63
0.76,"Good","E","SI2",58.8,59,2680,5.95,5.99,3.51
0.36,"Very Good","D","SI1",63.2,56,794,4.56,4.52,2.87
0.31,"Ideal","D","SI1",61.2,57,684,4.38,4.34,2.67
0.73,"Premium","E","VS2",62.5,61,2862,5.78,5.64,3.59
0.92,"Good","E","SI1",63.3,57,3649,6.17,6.22,3.92
0.33,"Ideal","G","VS1",61.7,56,854,4.47,4.44,2.75
0.31,"Ideal","D","VS2",59.4,56,879,4.45,4.4,2.63
0.72,"Ideal","E","SI1",61,56,2976,5.82,5.85,3.56
0.3,"Ideal","H","VS1",62.9,56,675,4.27,4.22,2.67
2,"Good","F","SI1",63,61,18376,7.85,7.99,4.99
1.55,"Premium","D","VS2",61.5,58,16137,7.51,7.48,4.61
1.51,"Very Good","E","VS1",59.5,59,16129,7.48,7.54,4.47
1.24,"Ideal","J","SI2",60.1,57,4783,7.02,6.98,4.21
1.17,"Ideal","G","VVS1",61.9,56,9799,6.73,6.78,4.18
0.3,"Premium","G","VS1",61.7,56,776,4.33,4.29,2.66
0.24,"Very Good","F","VS2",61.9,59,419,3.98,4,2.47
0.73,"Very Good","E","SI1",60.2,60,2564,5.81,5.86,3.51
0.3,"Ideal","I","VS1",62.4,54,491,4.3,4.32,2.69
0.54,"Very Good","G","VVS1",60.7,56,2123,5.25,5.3,3.2
0.71,"Ideal","J","VS2",61.5,59,2047,5.71,5.74,3.52
1.54,"Ideal","G","SI2",61.7,56,9530,7.44,7.41,4.58
1.21,"Premium","H","VS2",58.8,59,6708,7.01,6.98,4.11
0.7,"Ideal","F","SI1",62.3,57,2596,5.68,5.64,3.53
1,"Premium","G","SI2",59.1,59,3142,6.55,6.48,0
0.35,"Ideal","F","VS2",62.3,55,706,4.53,4.56,2.83
0.74,"Premium","G","VS2",60.2,60,2621,5.84,5.82,3.51
0.32,"Ideal","J","VS2",62.1,54,504,4.44,4.38,2.74
0.58,"Good","G","SI1",63.5,56,1295,5.28,5.34,3.37
0.35,"Ideal","E","VVS1",61.8,56,905,4.5,4.53,2.79
0.3,"Good","H","SI1",63.7,56,540,4.22,4.2,2.68
1.21,"Good","E","SI1",64.2,58,6708,6.65,6.59,4.25
1.06,"Very Good","G","VS1",62.8,54,6663,6.5,6.56,4.1
0.7,"Good","I","SI2",63.5,56,1675,5.59,5.63,3.56
1.17,"Very Good","J","I1",60.2,61,2774,6.83,6.9,4.13
1,"Good","G","SI1",64.4,54,4882,6.29,6.32,4.06
0.52,"Very Good","H","SI1",59.3,59,1175,5.25,5.28,3.12
0.6,"Ideal","D","VVS2",61.9,55,3382,5.41,5.45,3.36
1.01,"Premium","F","VS2",59.7,60,5923,6.41,6.38,3.82
0.4,"Very Good","D","SI2",63.4,59,798,4.7,4.67,2.97
0.32,"Ideal","E","VS1",61.4,55,713,4.42,4.44,2.72
2.28,"Ideal","J","SI1",61.6,57,12755,8.5,8.43,5.21
0.4,"Good","F","VVS1",63.3,57,1145,4.68,4.7,2.97
1,"Premium","F","VVS2",61.5,59,9139,6.4,6.38,3.93
0.4,"Good","H","SI2",63.8,57,720,4.7,4.67,2.99
0.43,"Premium","E","VS1",62.3,58,1131,4.78,4.82,2.99
0.54,"Premium","D","VS1",61.1,58,2100,5.3,5.24,3.22
0.4,"Ideal","G","IF",61.2,56,1199,4.74,4.77,2.91
0.72,"Premium","D","SI1",61.4,59,2954,5.71,5.79,3.53
0.3,"Ideal","G","IF",61.4,57,863,4.3,4.33,2.65
0.55,"Very Good","J","SI1",62.5,57,965,5.22,5.24,3.27
1.57,"Ideal","J","SI1",62,56,7640,7.5,7.46,4.64
1.14,"Ideal","H","SI1",62.2,57,4916,6.73,6.67,4.17
0.33,"Ideal","E","SI1",59.6,57,644,4.53,4.49,2.69
1.01,"Premium","G","VS1",60.3,58,6787,6.56,6.5,3.94
0.72,"Very Good","H","VS2",62.5,58,2444,5.67,5.73,3.56
0.69,"Ideal","F","VVS1",61.6,56,3784,5.69,5.71,3.51
0.37,"Ideal","G","SI1",62,55,586,4.62,4.64,2.87
0.32,"Ideal","G","VVS1",60.8,56,1080,4.44,4.37,2.68
0.33,"Premium","D","VS2",61.2,58,781,4.41,4.44,2.71
0.76,"Premium","H","SI1",59.8,57,2227,5.93,5.91,3.54
1.09,"Premium","G","SI2",60.7,57,4047,6.72,6.62,4.06
0.7,"Fair","G","VS1",65.6,60,2384,5.57,5.5,3.63
0.31,"Ideal","F","VVS1",62.2,53,840,4.35,4.37,2.71
0.27,"Very Good","D","VVS2",61.6,59,620,4.15,4.16,2.56
1.13,"Premium","G","VS2",62.5,58,6743,6.69,6.59,4.15
0.59,"Very Good","F","VS2",60.1,57,1813,5.44,5.48,3.28
2.01,"Premium","H","VS2",62.6,58,15395,8.03,7.94,5
0.32,"Premium","E","VS2",62.6,58,900,4.4,4.36,2.74
1.22,"Premium","G","VS2",61.2,58,7729,6.81,6.91,4.2
0.53,"Very Good","F","VS2",60.6,55,1631,5.23,5.26,3.18
0.32,"Ideal","D","SI1",60.9,56,756,4.43,4.4,2.69
0.4,"Premium","F","SI1",62,56,945,4.77,4.72,2.94
0.51,"Very Good","E","VS2",61.2,60,1554,5.11,5.18,3.15
0.75,"Ideal","G","VVS2",62,56,3740,5.79,5.85,3.61
0.33,"Ideal","H","IF",61.6,55,838,4.48,4.51,2.77
0.9,"Premium","F","SI2",60.1,59,3704,6.31,6.24,3.77
0.36,"Premium","E","SI2",60.6,59,648,4.61,4.57,2.78
0.29,"Very Good","E","VVS2",61.4,58,633,4.25,4.31,2.63
1.45,"Premium","D","SI1",62.2,58,10800,7.12,7.03,4.4
0.31,"Ideal","D","VS1",61.9,53,774,4.36,4.4,2.71
1.29,"Ideal","J","SI1",61.6,57,6327,6.98,7.01,4.32
0.5,"Ideal","E","SI2",62.8,55,1181,5.08,5.05,3.18
1.13,"Ideal","H","SI1",62.3,56,5384,6.66,6.69,4.16
1.01,"Ideal","G","SI1",63,57,5555,6.37,6.4,4.02
1.56,"Premium","G","VS1",60.9,58,14139,7.49,7.53,4.57
1.93,"Very Good","I","SI1",62.8,58,13278,7.89,7.97,4.98
1.14,"Premium","H","VS1",62,62,5809,6.74,6.65,4.15
0.55,"Premium","F","VS2",62.7,58,2376,5.28,5.25,3.3
0.42,"Ideal","G","VS1",61.8,57,984,4.82,4.79,2.97
0.5,"Premium","E","VS2",61.8,59,1420,5.07,5.02,3.12
0.53,"Ideal","G","VVS2",61.4,57,2051,5.26,5.19,3.21
0.26,"Ideal","E","VVS1",61.7,57,599,4.07,4.1,2.52
0.38,"Very Good","D","VS2",58.8,61,871,4.71,4.74,2.78
2.13,"Premium","H","SI2",62.3,57,17073,8.24,8.16,5.11
1,"Premium","E","SI1",61.9,62,4953,6.4,6.34,3.94
0.49,"Premium","G","SI1",62.4,58,1072,5.05,4.99,3.13
1.04,"Ideal","G","VS2",61.9,54,6809,6.53,6.56,4.05
0.38,"Very Good","D","SI1",58.9,61,733,4.75,4.79,2.81
0.33,"Very Good","G","VS2",60.9,56,579,4.46,4.5,2.73
0.3,"Premium","D","SI1",62.6,59,552,4.23,4.27,2.66
2.51,"Very Good","J","SI1",63.8,55,16842,8.51,8.6,5.46
0.4,"Ideal","J","VS2",62.2,54,599,4.75,4.8,2.97
0.34,"Ideal","G","VVS1",61.5,56,844,4.47,4.5,2.75
0.3,"Ideal","F","VVS1",61.8,54,802,4.33,4.37,2.69
0.42,"Very Good","F","VS1",60.9,58,910,4.84,4.88,2.96
0.42,"Very Good","G","SI2",59.5,61,573,4.85,4.9,2.9
0.35,"Very Good","G","SI1",63.4,56,669,4.5,4.46,2.84
0.71,"Very Good","H","VVS2",63,58,2709,5.64,5.72,3.58
0.35,"Very Good","D","SI2",62.4,57,487,4.47,4.5,2.8
0.41,"Premium","E","VS1",61.8,58,1079,4.73,4.75,2.93
0.31,"Premium","G","SI1",62.1,58,593,4.36,4.33,2.7
0.9,"Ideal","I","SI2",62.8,55,3104,6.19,6.14,3.87
0.4,"Premium","F","SI1",62.9,58,882,4.72,4.69,2.96
1.5,"Very Good","F","VS2",62.6,59,13728,7.21,7.26,4.53
0.38,"Ideal","H","VVS2",61.4,57,1069,4.65,4.63,2.85
0.31,"Ideal","D","IF",60.5,57,1917,4.39,4.41,2.66
0.55,"Good","I","SI1",57.7,61,1089,5.37,5.34,3.09
1,"Very Good","E","SI1",62.1,57,4864,6.35,6.4,3.96
1.02,"Premium","G","VS2",62.5,58,6416,6.46,6.41,4.02
0.7,"Good","F","VS2",60.1,56,2591,5.73,5.78,3.46
1.03,"Ideal","D","SI2",60.7,58,5836,6.51,6.53,3.96
1.02,"Ideal","G","SI1",62.2,57,4988,6.43,6.49,4.02
1.5,"Good","J","SI1",64.5,56,6523,7.09,7.18,4.6
0.5,"Premium","G","VS2",59.4,60,1354,5.14,5.16,3.06
0.42,"Ideal","G","VVS1",61.2,56,1179,4.85,4.86,2.97
1.57,"Very Good","H","SI2",58.6,62,9077,7.71,7.64,4.5
0.5,"Very Good","E","SI2",61.7,58,1154,5.06,5.12,3.14
1,"Premium","G","VS2",60.1,57,6272,6.42,6.35,3.84
0.4,"Ideal","F","VS1",62.4,53,917,4.72,4.76,2.96
0.52,"Ideal","G","VVS2",62.3,55,1911,5.12,5.16,3.2
0.9,"Good","G","SI2",63.8,56,3246,6.16,6.13,3.92
0.73,"Very Good","E","SI1",57.7,61,2844,5.92,5.96,3.43
0.41,"Very Good","G","SI2",59.9,60,656,4.82,4.86,2.9
0.41,"Very Good","F","SI1",63.4,58,852,4.75,4.68,2.99
0.41,"Ideal","E","VS2",61.8,54,935,4.76,4.79,2.95
0.34,"Ideal","G","IF",61.7,55,1084,4.5,4.48,2.77
0.51,"Premium","F","VS1",62.2,58,1749,5.14,5.12,3.19
0.32,"Ideal","F","VS2",61.9,57,688,4.36,4.37,2.71
0.72,"Ideal","D","SI1",60.8,57,2782,5.76,5.75,3.5
0.42,"Premium","E","SI1",61.2,60,873,4.86,4.81,2.96
0.58,"Very Good","H","SI1",62.4,55,1262,5.32,5.36,3.33
0.5,"Ideal","G","VVS2",62.7,55,1836,5.07,5.1,3.19
0.9,"Premium","E","SI2",61.7,57,4133,6.23,6.21,3.84
0.8,"Premium","D","SI1",61.7,58,3312,5.96,5.93,3.67
1.12,"Premium","D","SI2",58.2,60,5107,6.9,6.81,3.99
0.56,"Ideal","H","SI1",61.8,55,1214,5.31,5.34,3.29
0.52,"Ideal","D","VS1",61,56,2010,5.2,5.23,3.18
0.4,"Ideal","D","SI1",62.5,55,950,4.73,4.71,2.95
0.23,"Ideal","F","VVS2",62.5,55,511,3.94,3.96,2.47
0.92,"Very Good","F","SI2",62.9,58,3763,6.18,6.22,3.9
2.15,"Fair","J","I1",65.5,57,5430,8.01,7.95,5.23
0.71,"Premium","F","SI2",61.6,59,2482,5.75,5.71,3.53
0.7,"Ideal","H","SI2",60.6,54,1715,5.73,5.65,3.45
0.36,"Ideal","F","SI1",62.7,57,520,4.53,4.56,2.85
0.78,"Ideal","D","SI1",61.2,58,3326,5.92,5.95,3.63
1.24,"Premium","D","SI2",61.4,59,6965,6.91,6.87,4.23
0.5,"Very Good","G","SI1",64.1,57,1187,5.04,5.07,3.24
2.04,"Very Good","H","SI2",62.7,56,15618,8.06,8.12,5.07
1.18,"Ideal","G","VVS1",61.1,57,9260,6.84,6.78,4.16
0.31,"Ideal","I","VS1",61.7,55,424,4.36,4.39,2.7
0.82,"Ideal","E","SI1",62.1,54,3380,5.98,6.03,3.73
0.54,"Ideal","H","VS2",61.5,55,1453,5.25,5.28,3.24
0.41,"Ideal","H","VS1",61,54,1024,4.84,4.8,2.94
2.02,"Very Good","I","SI2",61.1,61,13865,8.08,8.11,4.95
1.24,"Ideal","H","VS1",62.6,54,7222,6.88,6.84,4.29
0.62,"Fair","D","SI2",64.6,57,1410,5.39,5.33,3.46
0.72,"Premium","F","SI1",61.6,60,2314,5.79,5.73,3.55
0.24,"Ideal","F","VVS2",61.5,56,540,3.99,4.01,2.46
0.84,"Ideal","J","VS2",60.7,56,2376,6.17,6.12,3.73
0.51,"Ideal","H","VS1",62.7,57,1438,5.08,5.13,3.2
0.31,"Very Good","G","VVS2",63.3,57,907,4.31,4.28,2.72
0.41,"Ideal","E","VVS2",61.8,57,1187,4.75,4.8,2.95
0.55,"Ideal","F","VS1",60.3,57,1682,5.32,5.37,3.23
1.21,"Good","H","VS1",59.5,65,6871,6.88,6.84,4.08
0.38,"Ideal","F","VS1",61.3,56,1116,4.68,4.72,2.88
0.82,"Premium","E","VS2",59.7,61,3697,6.08,6.04,3.62
1.04,"Ideal","F","SI2",61.2,57,4740,6.54,6.6,4.02
0.55,"Ideal","E","VS2",62,55,1816,5.26,5.28,3.27
1.05,"Ideal","F","SI2",60.3,55,4987,6.55,6.68,3.99
0.31,"Premium","D","VVS1",62.1,59,942,4.38,4.32,2.7
0.56,"Premium","G","SI1",58.8,59,1441,5.4,5.38,3.17
0.5,"Good","E","SI1",64,56,1147,5.03,4.9,3.18
1.52,"Premium","G","VS2",62.6,55,12958,7.39,7.28,4.59
0.32,"Good","F","SI2",63.8,55,540,4.35,4.34,2.77
0.9,"Very Good","G","SI2",59.8,61,3842,6.32,6.28,3.77
0.32,"Very Good","H","SI1",61.8,56,461,4.4,4.43,2.73
0.3,"Ideal","F","VVS2",62.2,55,684,4.29,4.33,2.68
0.34,"Ideal","J","VS1",61.9,55,413,4.5,4.54,2.8
0.32,"Very Good","G","VS1",62.5,60,645,4.29,4.35,2.7
0.32,"Ideal","G","VS1",60.5,56,645,4.42,4.44,2.68
0.34,"Very Good","H","VS2",63.3,56,689,4.45,4.39,2.8
0.3,"Very Good","G","VS1",61.7,57,620,4.28,4.32,2.65
0.33,"Very Good","D","VS1",61.6,53,742,4.45,4.48,2.75
0.5,"Premium","F","SI2",58,62,1031,5.21,5.18,3.01
1.51,"Premium","G","VVS1",62.2,58,15420,7.33,7.3,4.55
0.71,"Ideal","F","VS1",61.1,57,3013,5.76,5.82,3.54
0.41,"Good","E","SI1",63.5,55,654,4.73,4.75,3.01
1.07,"Good","F","I1",64.3,59,3354,6.37,6.42,4.11
1.2,"Premium","G","VS1",62.4,59,8056,6.73,6.69,4.19
0.8,"Very Good","H","SI1",63.2,54,2553,5.93,5.88,3.73
0.42,"Premium","F","SI1",60,59,992,4.88,4.85,2.92
1.5,"Ideal","G","SI1",61.7,56,10219,7.36,7.32,4.53
0.9,"Very Good","G","SI1",62,58,3841,6.14,6.18,3.82
0.4,"Premium","G","VVS2",59.7,58,982,4.78,4.8,2.86
0.72,"Ideal","H","SI1",62.3,54,2354,5.78,5.75,3.59
0.33,"Ideal","H","VS2",61.8,54,539,4.45,4.48,2.76
0.31,"Ideal","E","VS1",60.4,57,734,4.37,4.4,2.65
0.59,"Very Good","I","VS2",61.2,57,1445,5.4,5.42,3.31
1.03,"Premium","F","VVS2",61.3,57,8527,6.53,6.49,3.99
0.32,"Premium","H","VS1",62.8,58,720,4.37,4.35,2.74
0.32,"Premium","G","VS2",61.7,60,720,4.4,4.32,2.69
0.9,"Ideal","E","SI2",62,55,3599,6.23,6.15,3.84
1.2,"Very Good","F","SI2",62.8,57,5880,6.73,6.78,4.24
0.41,"Premium","J","VS2",61.9,59,611,4.69,4.74,2.92
1.02,"Premium","G","SI1",61.1,58,5255,6.52,6.48,3.97
0.86,"Very Good","H","SI1",63.8,56,3115,6.02,6.05,3.85
0.32,"Ideal","G","VVS1",60.3,58,779,4.44,4.48,2.69
0.35,"Premium","G","VVS2",62.8,58,1024,4.48,4.44,2.8
0.55,"Ideal","G","VVS1",61.2,56,2632,5.27,5.29,3.23
1.51,"Good","G","SI2",63.7,57,7695,7.28,7.21,4.62
0.28,"Ideal","E","VVS2",62.4,56,646,4.16,4.2,2.61
0.5,"Very Good","D","VS2",60.8,56,1758,5.14,5.16,3.13
0.74,"Very Good","F","SI1",61.7,55,2698,5.83,5.87,3.61
1.02,"Ideal","F","SI2",61.8,57,4832,6.49,6.43,3.99
1.23,"Ideal","I","SI2",61.8,55,5820,6.87,6.91,4.26
0.41,"Premium","F","VVS2",62.4,58,1192,4.76,4.7,2.95
1.01,"Ideal","I","VS2",62.5,56,5855,6.38,6.41,4
1.24,"Ideal","G","IF",62,55,13178,6.93,6.89,4.29
0.68,"Very Good","F","SI1",60.1,57.9,1964,5.69,5.74,3.43
0.61,"Good","H","VVS2",60.3,60.5,1821,5.44,5.48,3.29
0.35,"Premium","H","SI1",61.3,55,647,4.58,4.55,2.8
1.55,"Very Good","G","SI2",61.9,60,8873,7.31,7.36,4.54
0.32,"Ideal","I","VS2",61.3,56,449,4.38,4.43,2.7
0.34,"Ideal","F","SI1",62.8,56,727,4.46,4.42,2.79
0.3,"Ideal","E","VS2",62,56,658,4.3,4.34,2.68
0.32,"Ideal","D","SI1",62.6,55,756,4.39,4.36,2.74
0.36,"Premium","I","VS1",60.3,60,729,4.64,4.58,2.78
1.06,"Ideal","D","VVS2",62,57,11837,6.52,6.54,4.05
0.43,"Ideal","G","VVS2",60.9,57,1056,4.85,4.9,2.97
1.4,"Premium","H","SI1",62.1,60,8133,7.21,7.12,4.45
0.77,"Premium","F","VS2",61.8,56,2889,5.94,5.9,3.66
0.54,"Ideal","F","VVS2",60.7,56,2582,5.27,5.3,3.21
0.54,"Ideal","D","SI1",61.7,55,1650,5.23,5.27,3.24
0.27,"Premium","E","VS1",61.5,58,470,4.17,4.22,2.58
0.7,"Ideal","F","VS1",61.2,56,3662,5.73,5.76,3.52
0.55,"Ideal","F","VS1",61.9,56,1980,5.29,5.25,3.26
0.51,"Premium","F","VVS2",60.5,59,2203,5.17,5.15,3.12
0.38,"Ideal","H","VVS2",61.6,56,794,4.67,4.72,2.89
0.5,"Very Good","F","VS2",62.9,57,1436,5.06,5.11,3.2
0.31,"Ideal","F","VVS1",62.1,54,840,4.37,4.39,2.72
0.78,"Ideal","I","VS2",59.8,58,2652,5.98,6.02,3.59
0.51,"Ideal","D","VS2",62.4,55,1882,5.14,5.11,3.2
0.56,"Ideal","D","SI1",61.2,57,1664,5.37,5.35,3.28
0.36,"Premium","I","IF",59.9,59,972,4.63,4.58,2.76
0.38,"Premium","I","SI1",60.5,58,581,4.67,4.72,2.84
2.17,"Premium","J","SI2",62.3,58,13556,8.31,8.26,5.16
0.71,"Ideal","H","VS1",62.1,55,2209,5.68,5.72,3.54
1.17,"Premium","F","I1",62.2,58,3984,6.76,6.72,4.19
0.31,"Premium","F","VS2",62,60,802,4.34,4.3,2.68
1.01,"Good","G","SI2",63.6,58,3626,6.31,6.37,4.03
0.34,"Premium","H","VS2",62.4,60,689,4.44,4.41,2.76
0.51,"Ideal","H","SI2",61.9,54,983,5.13,5.15,3.18
0.37,"Ideal","D","VVS1",61.3,56,1764,4.6,4.63,2.83
1.09,"Premium","G","VS2",61,59,7032,6.65,6.6,4.04
0.5,"Premium","E","VS2",62.1,62,1559,5.1,5.08,3.16
0.52,"Premium","G","VS2",61.7,58,1577,5.16,5.14,3.18
0.5,"Premium","E","VS2",61,59,1583,5.13,5.07,3.11
0.25,"Ideal","F","VS2",62.8,57,436,3.98,4.01,2.51
0.57,"Ideal","F","VVS2",62.1,56,2360,5.35,5.31,3.31
1.55,"Premium","E","SI1",60.1,58,11871,7.55,7.5,4.52
0.72,"Very Good","G","VS1",60.6,56,2970,5.84,5.87,3.55
2.17,"Very Good","I","SI1",62.1,61,15760,8.24,8.27,5.13
1,"Good","D","SI2",63.5,59,4218,6.32,6.35,4.02
0.71,"Ideal","D","SI2",62.3,56,2416,5.68,5.72,3.55
0.3,"Ideal","G","IF",62.3,56,863,4.29,4.32,2.68
2.03,"Premium","J","SI1",60.1,58,12492,8.26,8.21,4.95
0.3,"Ideal","G","IF",62.4,54,863,4.31,4.34,2.7
0.41,"Premium","D","VS2",61.8,58,846,4.76,4.79,2.95
0.3,"Good","F","VVS1",61.1,61,682,4.29,4.32,2.63
0.9,"Very Good","H","SI2",61.5,59,3208,6.15,6.2,3.8
1.13,"Ideal","H","I1",61.1,56,3603,6.71,6.77,4.12
0.27,"Ideal","D","VVS2",61.5,56,752,4.18,4.15,2.56
0.71,"Ideal","G","SI2",61.3,55,2387,5.76,5.79,3.54
0.56,"Good","D","SI2",63.2,54,1258,5.24,5.26,3.32
0.73,"Ideal","E","SI1",62.7,55,2852,5.7,5.79,3.6
0.29,"Very Good","G","VVS1",61.5,57,607,4.24,4.27,2.62
0.4,"Very Good","H","VS1",61.8,53,770,4.76,4.78,2.95
0.31,"Very Good","E","SI1",63.1,57,698,4.35,4.3,2.73
0.31,"Very Good","H","VVS2",62.8,57,625,4.3,4.33,2.71
0.7,"Good","F","VVS2",63.1,57,2940,5.59,5.66,3.55
1,"Good","G","VS2",63.7,59,5484,6.38,6.33,4.05
0.5,"Good","E","VS1",61.1,58.2,1932,5.08,5.12,3.11
0.9,"Ideal","D","SI1",62.5,57,4579,6.12,6.2,3.85
1.49,"Very Good","F","I1",62.6,53.6,6064,7.28,7.31,4.57
0.9,"Good","H","VS2",63.1,60,3989,6.08,6.12,3.85
1.24,"Ideal","G","SI1",62.7,56,4916,6.89,6.85,4.31
2.12,"Premium","G","SI2",62.6,59,18164,8.18,8.12,5.1
1.05,"Ideal","H","VS2",61.7,57,5728,6.52,6.55,4.03
1.08,"Good","G","VS2",58.9,58,6708,6.69,6.75,3.96
1.2,"Ideal","D","VVS2",61.9,56,16130,6.81,6.83,4.22
1.01,"Premium","E","SI2",60,61,4921,6.53,6.47,3.9
1.01,"Very Good","E","VS2",62.3,58,6310,6.39,6.45,4
1,"Very Good","E","IF",63.1,56,10954,6.32,6.39,4.01
0.51,"Premium","D","SI1",61.6,58,1687,5.14,5.12,3.16
0.73,"Very Good","E","SI2",62.1,58,2395,5.75,5.81,3.59
0.73,"Ideal","I","VS2",61.7,55,2453,5.79,5.82,3.58
0.5,"Premium","E","SI1",62.3,58,1316,5.09,5.15,3.19
0.74,"Ideal","D","SI1",61.5,56,2987,5.8,5.84,3.58
0.33,"Ideal","F","VS2",62.1,55,666,4.45,4.47,2.77
