"carat","cut","color","clarity","depth","table","price","x","y","z"
0.71,"Very Good","D","VVS2",61.7,58,4014,5.71,5.74,3.53
1.01,"Good","G","VVS2",63.1,56,7430,6.34,6.4,4.02
2.01,"Premium","H","VS2",62.6,59,13599,8.02,7.88,4.98
1.05,"Very Good","F","VS1",60.2,58,7276,6.62,6.74,4.02
0.33,"Premium","D","VS2",61.2,58,1002,4.44,4.41,2.71
0.7,"Premium","E","SI1",62.4,60,2194,5.72,5.63,3.54
0.85,"Ideal","G","SI1",60.4,56,3118,6.26,6.17,3.75
0.41,"Ideal","G","IF",61.7,56,1431,4.8,4.77,2.95
1.29,"Fair","F","SI2",64.4,57,4824,6.85,6.79,4.39
0.81,"Ideal","F","SI1",61.9,57,2977,5.98,6.01,3.71
1.58,"Very Good","D","SI1",62.4,60,12799,7.41,7.44,4.63
0.51,"Ideal","G","IF",61.4,54,2208,5.18,5.24,3.2
1.03,"Premium","H","VS1",62.5,59,5523,6.43,6.47,4.03
1.01,"Very Good","F","SI1",63.5,59,4989,6.38,6.29,4.02
1.61,"Ideal","G","SI1",61.2,55,11294,7.62,7.57,4.65
0.41,"Ideal","D","VS1",62.6,55,1019,4.75,4.77,2.98
0.3,"Ideal","H","IF",61.2,56,764,4.36,4.37,2.67
1.03,"Very Good","H","SI1",61.4,57,4879,6.45,6.54,3.99
0.36,"Premium","G","SI1",61.8,60,689,4.57,4.53,2.81
0.5,"Fair","G","VS1",67.6,56,1257,5.02,4.89,3.35
1.01,"Very Good","F","VS1",61,58,6719,6.47,6.54,3.97
1.2,"Premium","H","VS2",60.6,58,6547,6.82,6.88,4.15
1.2,"Very Good","J","SI1",61.8,57.7,5083,6.78,6.91,4.23
0.36,"Ideal","E","VS2",61.2,56,789,4.59,4.63,2.82
0.52,"Ideal","G","SI1",61.2,55,1675,5.2,5.23,3.19
1.01,"Good","D","SI2",63.9,57,4672,6.36,6.29,4.04
0.3,"Good","E","SI1",63.2,57,526,4.25,4.3,2.7
0.5,"Ideal","G","VS1",62.3,55,1624,5.07,5.11,3.17
0.59,"Very Good","G","SI1",63,57,1412,5.35,5.38,3.38
0.51,"Premium","E","SI2",61.7,58,1265,5.14,5.07,3.15
0.52,"Ideal","F","VVS2",61.5,55,2092,5.17,5.21,3.19
0.91,"Good","I","VS2",64.2,55,3287,6.13,6.09,3.92
0.32,"Ideal","H","VS2",61.5,56,648,4.4,4.38,2.7
2,"Good","G","SI1",64.2,59,17902,7.93,7.84,5.06
0.47,"Fair","E","SI1",67.9,56,829,4.84,4.65,3.24
0.78,"Ideal","G","VS2",61.1,56,3343,5.89,5.96,3.62
1.57,"Ideal","H","VS1",62.2,55,12810,7.44,7.49,4.64
1.18,"Ideal","I","SI1",61.5,56,5378,6.77,6.82,4.18
1.07,"Premium","H","SI1",58.9,59,4235,6.76,6.71,3.97
0.34,"Very Good","F","SI1",59.4,62,566,4.54,4.59,2.71
0.61,"Premium","I","VS2",61.8,56,1438,5.44,5.41,3.35
0.54,"Premium","G","SI1",59,60,1389,5.4,5.35,3.17
0.5,"Very Good","F","SI2",62.4,56,1147,5.08,5.12,3.18
1,"Premium","E","SI2",60.7,58,3763,6.45,6.38,3.9
1.16,"Good","F","SI2",63.7,63,4476,6.63,6.55,4.2
0.31,"Ideal","G","IF",61.9,54,891,4.35,4.37,2.7
1.51,"Premium","J","VS2",62.8,59,7553,7.2,7.17,4.51
0.31,"Ideal","E","VS1",62,55,800,4.35,4.38,2.7
1.02,"Ideal","H","SI1",63,57,4233,6.36,6.3,3.99
0.52,"Good","G","SI1",64.3,61,1147,5.01,4.97,3.21
0.71,"Premium","H","VS2",62.1,58.5,2549,5.68,5.73,3.55
0.51,"Ideal","F","VS1",61.9,56,1744,5.11,5.17,3.18
1.41,"Premium","G","SI1",62.1,59,8572,7.23,7.13,4.46
1,"Good","F","SI1",64.9,57,4844,6.25,6.32,4.08
1,"Very Good","E","VS2",61,59,7607,6.41,6.48,3.93
0.29,"Ideal","H","IF",60.7,57,607,4.3,4.33,2.62
0.73,"Ideal","F","SI2",61.7,57,2087,5.78,5.82,3.58
0.36,"Ideal","D","VS2",61.1,57,928,4.6,4.63,2.82
1.2,"Very Good","H","VS1",62,57,6177,6.77,6.81,4.21
1.51,"Premium","H","VS1",62.4,60,10939,7.34,7.27,4.56
0.58,"Ideal","G","VS1",62.6,54,1984,5.34,5.3,3.33
0.4,"Ideal","F","VS1",61.3,56,982,4.73,4.76,2.91
0.26,"Ideal","G","VS1",62.5,53,508,4.1,4.13,2.57
1.46,"Fair","G","SI2",64.6,54,5504,7.11,7.03,4.57
0.92,"Ideal","J","VS1",62.4,56,3332,6.23,6.19,3.88
1.53,"Premium","J","VS1",60.1,59,8205,7.51,7.47,4.5
1.01,"Very Good","E","VVS2",63.3,55,9140,6.41,6.36,4.04
0.3,"Premium","H","VVS1",62,59,878,4.29,4.26,2.65
0.56,"Fair","H","VS2",52.7,70,1293,5.71,5.57,2.97
0.31,"Good","D","SI2",63.7,58,593,4.3,4.27,2.73
1.15,"Premium","G","VS1",61.7,58,7535,6.73,6.7,4.14
1.5,"Premium","H","VS1",62.1,59,11189,7.31,7.27,4.53
0.55,"Premium","E","VS2",62.3,60,2030,5.26,5.18,3.25
0.31,"Premium","J","SI1",60.9,60,363,4.36,4.38,2.66
0.51,"Good","D","SI1",63.6,57,1574,5.08,5.05,3.22
0.41,"Very Good","J","VS2",61.6,57,627,4.79,4.82,2.96
1.1,"Very Good","G","VVS1",61.4,60,9257,6.59,6.67,4.07
0.38,"Very Good","F","SI1",61.7,58,672,4.66,4.73,2.89
0.9,"Very Good","D","SI2",62.9,59,3706,6.06,6.15,3.84
0.53,"Ideal","F","VVS2",61,56,2259,5.26,5.24,3.2
0.3,"Ideal","F","VS1",62.6,57,731,4.34,4.29,2.7
1.37,"Premium","J","SI2",61.9,59,5284,7.1,7.05,4.38
0.31,"Ideal","H","IF",61.2,56,789,4.36,4.4,2.68
0.71,"Premium","E","SI1",61.8,56,2516,5.77,5.72,3.55
0.41,"Ideal","E","VS2",62,56,999,4.79,4.72,2.95
0.3,"Very Good","G","VVS1",62.8,58,789,4.27,4.3,2.69
0.27,"Ideal","E","VVS1",62,56,586,4.16,4.19,2.59
2.14,"Ideal","I","SI2",61.9,56,14452,8.26,8.22,5.1
1.01,"Good","I","SI2",62.6,59,3823,6.34,6.43,4
0.71,"Very Good","H","VS2",62.6,56,2432,5.68,5.72,3.57
1.07,"Ideal","G","VVS2",61.8,55,8491,6.57,6.61,4.07
0.41,"Premium","D","SI2",62.7,58,876,4.78,4.75,2.99
0.81,"Very Good","H","SI2",61.3,59,2797,5.94,6.01,3.66
0.7,"Ideal","J","VS1",62.8,56,2000,5.64,5.66,3.55
0.52,"Ideal","G","VS2",62,55,1577,5.19,5.13,3.2
0.34,"Ideal","G","IF",61.2,56,974,4.53,4.55,2.78
1.23,"Premium","G","VS1",62.8,56,8381,6.86,6.81,4.29
1.26,"Ideal","F","IF",62.6,57,13671,6.94,6.84,4.31
0.72,"Very Good","G","SI1",63.6,56,2170,5.69,5.72,3.63
0.34,"Ideal","E","VVS1",61.9,56,1084,4.51,4.47,2.78
0.54,"Ideal","H","VS1",61.6,59,1630,5.22,5.24,3.22
0.52,"Premium","E","VS2",60.9,57,1815,5.2,5.17,3.16
1.51,"Ideal","E","SI1",62.2,56,13254,7.31,7.36,4.56
0.92,"Fair","H","SI2",66.1,57,2283,6.22,6,4.05
0.3,"Ideal","E","VS2",61.3,57,658,4.29,4.33,2.64
0.3,"Ideal","E","VS2",62.6,54,658,4.29,4.33,2.7
1.15,"Very Good","G","VVS2",58.4,59,8349,6.84,6.92,4.02
0.7,"Very Good","G","VS2",59.6,60,2501,5.71,5.8,3.43
0.3,"Ideal","D","VS2",62.2,54,911,4.31,4.28,2.67
0.3,"Ideal","G","IF",62,56,895,4.3,4.31,2.67
0.34,"Ideal","G","IF",62.1,54,974,4.48,4.5,2.79
2.08,"Premium","H","SI1",62.6,59,17617,8.1,8.13,5.08
0.9,"Premium","D","SI1",63,56,4735,6.14,6.09,3.85
0.71,"Ideal","I","VS1",61.5,55,2525,5.73,5.78,3.54
1.14,"Ideal","H","SI1",60.4,57,5861,6.78,6.83,4.11
1.56,"Ideal","I","VVS2",62,56,10481,7.39,7.42,4.6
1.51,"Very Good","F","VS1",59.6,63,14673,7.34,7.43,4.4
0.31,"Ideal","G","VVS2",61.8,54,687,4.36,4.38,2.7
0.91,"Very Good","F","SI1",63.3,60,3195,6.1,6.06,3.85
0.58,"Premium","I","VVS1",62.6,59,1636,5.27,5.31,3.31
1.27,"Ideal","G","VS1",59.6,57,9431,7.09,7.06,4.22
1.07,"Ideal","E","VS2",60,56,7190,6.64,6.62,3.98
0.9,"Very Good","G","SI2",63.4,59,3246,6.08,6.04,3.84
2.59,"Ideal","J","VS1",61.7,56,16465,8.83,8.77,5.43
0.41,"Ideal","F","VS1",62,57,1007,4.73,4.76,2.94
0.39,"Ideal","G","VVS2",60.7,55,902,4.75,4.78,2.89
2.05,"Premium","E","SI2",59.7,59,17081,8.27,8.39,4.97
0.41,"Premium","G","SI1",62.5,58,923,4.78,4.75,2.98
0.5,"Ideal","F","SI1",61.5,55,1332,5.16,5.12,3.16
0.71,"Very Good","I","SI1",60.2,58,2063,5.76,5.83,3.49
0.71,"Ideal","E","VS2",62.5,55,3247,5.67,5.73,3.56
0.31,"Premium","G","VS1",61.2,60,802,4.39,4.37,2.68
0.5,"Ideal","H","SI1",62.2,57,1140,5.07,5.09,3.16
0.6,"Ideal","G","VS2",60.4,57,1861,5.49,5.51,3.32
1.25,"Premium","H","SI2",61.2,62,5740,6.95,6.84,4.22
1.2,"Premium","E","VS2",62.2,59,8602,6.82,6.78,4.23
0.9,"Fair","G","SI2",64.7,58,3104,5.94,6.03,3.87
0.32,"Very Good","F","VS2",60.2,59,645,4.4,4.43,2.66
0.33,"Ideal","D","VS2",61.5,56,940,4.47,4.5,2.76
0.4,"Ideal","E","VS1",62.2,58,951,4.72,4.74,2.94
0.41,"Premium","F","VVS2",60.1,58,1115,4.79,4.83,2.89
0.3,"Ideal","F","IF",61.8,56,886,4.29,4.32,2.66
0.59,"Very Good","F","SI2",63.7,57,1265,5.31,5.36,3.4
1.21,"Premium","G","SI2",59.1,55,5184,7.04,6.98,4.14
0.24,"Ideal","G","VS1",61.8,56,442,3.99,4.04,2.48
0.42,"Very Good","E","VVS1",60.5,55,1365,4.85,4.9,2.95
0.96,"Fair","H","I1",67.4,62,1808,6.13,5.96,4.08
0.9,"Very Good","J","VS1",62.3,56,3231,6.19,6.23,3.87
1,"Very Good","H","SI2",59.7,58,4273,6.48,6.55,3.89
1.76,"Premium","J","VS1",62,58,11177,7.74,7.7,4.79
1.7,"Very Good","I","SI1",61.9,62,10680,7.52,7.58,4.67
0.41,"Premium","D","VVS2",62.2,58,1105,4.78,4.8,2.98
1.53,"Ideal","F","SI1",62,56,11229,7.43,7.38,4.59
0.5,"Ideal","F","SI2",60.9,57,1094,5.15,5.1,3.12
0.95,"Premium","G","SI1",62.6,58,4150,6.26,6.21,3.9
0.73,"Ideal","D","VS2",61.4,56,3467,5.81,5.78,3.56
0.41,"Ideal","F","SI2",62,53,612,4.77,4.81,2.97
1.05,"Ideal","F","SI2",62.7,54,4866,6.5,6.54,4.09
0.71,"Very Good","I","SI1",61.8,56,2141,5.73,5.76,3.55
0.9,"Very Good","J","SI1",63.4,59,3830,6.14,6.1,3.88
0.41,"Premium","G","SI1",60.3,60,923,4.8,4.76,2.88
0.55,"Ideal","H","IF",62.3,54,1905,5.25,5.28,3.28
0.4,"Ideal","F","VVS2",62.8,56,1163,4.73,4.69,2.96
0.32,"Premium","G","IF",61,59,952,4.41,4.38,2.68
1.79,"Premium","I","VS1",62.6,59,12985,7.65,7.72,4.81
0.25,"Ideal","E","VVS1",61.2,57,740,4.12,4.08,2.51
1.09,"Ideal","G","VVS1",62.1,55,8778,6.58,6.63,4.1
0.72,"Ideal","F","SI1",60.9,53,2385,5.83,5.79,3.54
0.56,"Ideal","E","VS1",61.8,55,2010,5.28,5.33,3.28
0.96,"Fair","H","I1",68.9,59,1773,6.09,5.96,4.15
0.34,"Ideal","F","VS2",62.9,55,880,4.48,4.46,2.81
0.52,"Ideal","G","VS2",61.7,56,1428,5.15,5.19,3.19
0.73,"Very Good","H","VS2",61.3,60,2430,5.72,5.79,3.53
0.59,"Premium","G","VS2",62.6,56,1717,5.39,5.34,3.36
0.56,"Premium","D","SI1",60.8,60,1814,5.31,5.29,3.22
0.31,"Ideal","E","IF",61.8,54,1214,4.36,4.38,2.7
0.4,"Premium","E","SI1",62.6,59,737,4.68,4.71,2.94
1.01,"Premium","H","VS2",61.6,59,5260,6.41,6.39,3.94
1,"Very Good","F","VS1",60.4,59,7204,6.4,6.51,3.9
0.7,"Premium","J","VS1",62,58,1657,5.68,5.74,3.54
0.33,"Ideal","G","VVS1",62,56,868,4.45,4.48,2.77
0.71,"Ideal","I","IF",61.5,56,2925,5.74,5.77,3.54
1.01,"Ideal","D","VVS2",62.3,53,11082,6.4,6.47,4.02
0.58,"Good","E","SI1",61,62,1844,5.36,5.33,3.26
0.78,"Ideal","E","SI1",61.6,56,3345,5.94,6,3.68
0.39,"Premium","H","SI1",62,60,834,4.71,4.65,2.9
1.5,"Premium","D","VS2",61.8,60,15102,7.3,7.37,4.53
2.5,"Fair","H","SI2",64.9,58,13278,8.46,8.43,5.48
1.12,"Premium","G","VS2",60.7,53,6774,6.81,6.7,4.1
1.01,"Premium","H","SI1",61.9,59,4191,6.35,6.32,3.92
0.67,"Premium","F","VS2",62.5,59,2211,5.58,5.53,3.47
1.01,"Very Good","E","SI2",63.4,59,4299,6.32,6.26,3.99
0.91,"Good","F","SI1",63.7,58,3924,6.09,6.02,3.86
0.41,"Premium","I","SI2",61.6,59,539,4.76,4.79,2.94
0.43,"Ideal","D","VS1",61.6,56,1264,4.86,4.85,2.99
0.9,"Premium","E","SI1",59.8,55,4385,6.34,6.3,3.78
1.03,"Ideal","G","SI1",62.4,57,4679,6.47,6.52,4.05
0.53,"Very Good","J","VS2",62.7,56,996,5.15,5.18,3.24
0.3,"Good","E","VS2",59.7,63,603,4.32,4.35,2.59
0.41,"Premium","E","SI1",60.4,59,775,4.8,4.75,2.88
0.27,"Ideal","H","VS2",61.7,56,451,4.13,4.17,2.56
0.51,"Ideal","G","SI2",61.3,58,1091,5.15,5.19,3.17
0.39,"Very Good","I","VS2",60.2,61,696,4.74,4.79,2.87
0.56,"Very Good","E","VS2",62.1,57,1819,5.27,5.3,3.28
0.59,"Very Good","E","VS2",59.9,56,1838,5.46,5.49,3.28
1.01,"Premium","H","VS2",61.3,59,4959,6.44,6.48,3.96
0.81,"Very Good","H","SI2",62.1,56,2504,5.95,5.99,3.71
1.08,"Very Good","H","SI2",63,59,4481,6.51,6.54,4.11
0.37,"Ideal","D","VS2",61.6,56,1124,4.63,4.59,2.84
0.32,"Ideal","H","VVS1",62,55,708,4.42,4.45,2.75
0.78,"Ideal","E","SI1",62.1,58,3146,5.86,5.9,3.65
1.02,"Very Good","G","SI2",63.8,55,4501,6.37,6.4,4.07
0.44,"Ideal","H","SI2",62.3,54,654,4.89,4.93,3.06
0.25,"Ideal","F","VVS2",61.7,56,705,4.06,4.07,2.51
1.05,"Premium","E","SI1",61.2,58,5433,6.57,6.53,4.01
0.7,"Very Good","E","VS1",62,60,3109,5.61,5.64,3.49
0.24,"Very Good","F","VVS1",63.5,54,485,3.92,3.96,2.5
1.01,"Very Good","F","SI1",61.9,57,4619,6.37,6.42,3.96
0.91,"Good","I","SI1",64.2,59,2676,5.98,6.05,3.86
2.51,"Premium","J","SI2",59.3,58,16427,8.87,8.83,5.25
1.05,"Ideal","H","SI1",60.8,56,5704,6.62,6.58,4.01
0.9,"Ideal","E","VVS2",62.8,54,7286,6.11,6.21,3.87
0.41,"Ideal","J","VVS1",61.2,57,994,4.82,4.79,2.94
1.01,"Good","G","SI1",63.6,57,4588,6.33,6.37,4.04
0.9,"Fair","H","SI1",61.4,61,3282,6.08,6.14,3.75
0.54,"Very Good","F","SI1",63,57,1255,5.18,5.23,3.28
0.57,"Premium","D","SI1",62.6,56,2001,5.4,5.34,3.36
1,"Fair","F","VS2",66.7,57,4732,6.11,6.04,4.05
0.7,"Very Good","E","VS1",62.2,57,3063,5.63,5.68,3.52
0.7,"Premium","G","VS1",62.6,60,2512,5.58,5.66,3.52
1.01,"Premium","E","VS2",62.4,60,6488,6.39,6.43,4
2,"Very Good","H","SI2",63,59,15694,7.94,8.07,5.04
0.71,"Ideal","H","VS1",62.2,57,2559,5.66,5.73,3.54
1.67,"Ideal","H","SI1",61.6,55,11678,7.68,7.62,4.71
1,"Ideal","J","SI2",61.2,56,2657,6.49,6.38,3.94
1.03,"Very Good","F","SI1",61.5,59,4996,6.42,6.49,3.97
0.67,"Ideal","G","VS2",62.5,56,2010,5.64,5.56,3.5
1.51,"Ideal","H","SI1",61.9,58,10096,7.33,7.37,4.55
0.32,"Ideal","H","IF",61.6,56,796,4.4,4.43,2.72
0.42,"Ideal","E","SI1",61.8,56,931,4.8,4.84,2.98
2.35,"Premium","I","SI2",59.9,58,17294,8.68,8.61,5.18
0.8,"Good","F","VS1",59,60.9,3477,6.03,6.04,3.56
0.61,"Good","G","VS2",59.9,61,1668,5.48,5.6,3.32
0.32,"Ideal","F","VVS1",60.4,57,854,4.41,4.43,2.67
2.36,"Ideal","H","SI2",61.8,56,14146,8.57,8.53,5.28
0.36,"Good","E","SI1",63.1,58,631,4.49,4.54,2.85
1.22,"Ideal","I","SI1",61.7,57,5602,6.91,6.86,4.25
1.54,"Ideal","J","VS2",62.7,56,8479,7.32,7.36,4.6
0.3,"Good","G","VS1",63.8,55,605,4.25,4.28,2.72
1.76,"Very Good","G","VVS2",61.1,59,17888,7.81,7.9,4.8
0.41,"Very Good","H","VS1",62,56,827,4.74,4.78,2.95
1.03,"Premium","F","SI2",61.6,58,4586,6.46,6.43,3.97
0.27,"Ideal","H","VS1",61.6,56,480,4.16,4.19,2.57
0.72,"Very Good","E","VS2",58.3,57,2872,5.89,5.94,3.45
1,"Very Good","F","IF",60.1,57,10346,6.45,6.52,3.9
0.5,"Good","G","VVS2",64.4,57,1991,4.97,5.05,3.22
0.5,"Fair","E","VS2",64.9,56,1397,5.01,4.95,3.23
0.52,"Premium","G","VS2",61.7,58,1577,5.16,5.14,3.18
1.57,"Premium","I","VS2",60.8,59,7385,7.5,7.47,4.55
0.29,"Very Good","F","VS1",63,55,504,4.24,4.27,2.68
0.4,"Premium","D","SI1",61.6,58,772,4.69,4.73,2.9
0.9,"Premium","H","VS2",61.6,58,4032,6.26,6.18,3.83
0.77,"Ideal","J","VS2",62.5,57,2257,5.8,5.91,3.66
0.47,"Ideal","H","IF",62.4,57,1865,4.97,5,3.11
1.63,"Very Good","H","VVS1",59.1,58,13211,7.68,7.84,4.59
0.71,"Very Good","E","VS1",63.4,58,3009,5.64,5.68,3.59
1.01,"Ideal","F","VS2",60.9,58,7411,6.43,6.47,3.93
1.5,"Fair","I","SI2",64.9,61,4704,7.14,7.09,4.62
0.3,"Very Good","E","VVS2",62.4,57,743,4.26,4.27,2.66
0.31,"Good","I","SI1",63.8,55,523,4.34,4.31,2.76
0.33,"Ideal","G","VS2",61.3,57,598,4.45,4.49,2.74
1.04,"Ideal","E","VVS2",61,57,9901,6.61,6.57,4.02
0.4,"Ideal","E","SI1",61.2,57,945,4.74,4.7,2.89
1.23,"Premium","F","VS2",62.9,58,8486,6.82,6.76,4.27
0.74,"Ideal","D","VVS2",61.4,56,5841,5.82,5.87,3.58
0.39,"Ideal","F","VS2",59.2,58,862,4.78,4.81,2.84
2.02,"Ideal","I","SI2",61.7,57,13109,8.05,8.12,4.99
1.34,"Ideal","J","SI2",62.5,57,5273,7,7.08,4.4
0.31,"Premium","H","VS2",62.2,59,628,4.38,4.34,2.71
1.72,"Very Good","E","SI1",62.2,58,15948,7.63,7.7,4.77
3.5,"Ideal","H","I1",62.8,57,12587,9.65,9.59,6.03
0.72,"Good","D","VS1",63.3,55,3570,5.69,5.75,3.62
0.39,"Ideal","F","VVS1",61.7,55,1124,4.69,4.71,2.9
0.96,"Ideal","G","SI2",62.1,57,3871,6.32,6.27,3.91
0.3,"Ideal","F","IF",62,56,947,4.3,4.34,2.68
0.52,"Ideal","E","VS2",61.3,55,1712,5.18,5.2,3.18
1.71,"Premium","H","VVS2",61.4,59,14866,7.77,7.67,4.74
0.4,"Premium","F","VVS2",60.8,59,1088,4.71,4.73,2.87
1.08,"Ideal","H","VVS1",61.8,57,9041,6.55,6.59,4.06
0.7,"Good","F","SI1",61.1,61,2445,5.68,5.71,3.48
0.9,"Ideal","E","VS2",62.7,56,4770,6.14,6.18,3.86
0.32,"Ideal","H","VS1",60.2,56,720,4.49,4.44,2.69
1.04,"Ideal","F","VVS2",61.6,57,10804,6.47,6.51,4
1.56,"Ideal","F","SI1",62.7,57,11943,7.34,7.39,4.62
0.38,"Premium","F","VS2",60.5,59,800,4.67,4.72,2.84
0.43,"Very Good","D","SI2",61.1,58,716,4.86,4.9,2.98
1.04,"Premium","I","SI2",62,57,3774,6.53,6.47,4.03
0.7,"Very Good","G","VVS2",60.8,57,2931,5.72,5.76,3.49
0.32,"Very Good","H","VS2",60.6,58,505,4.44,4.47,2.7
0.34,"Good","E","SI1",63.9,56,596,4.44,4.48,2.85
0.31,"Good","G","VVS1",58,62,761,4.42,4.47,2.58
0.9,"Ideal","F","SI2",62.4,57,3881,6.23,6.15,3.86
0.33,"Ideal","H","VVS1",60.2,60,698,4.49,4.52,2.71
0.35,"Ideal","E","SI2",61.7,56,491,4.53,4.55,2.8
0.7,"Ideal","E","SI1",62.8,56,2537,5.69,5.72,3.58
0.32,"Premium","D","SI1",60.9,60,589,4.39,4.41,2.68
2.01,"Fair","H","SI2",65.8,63,13587,7.77,7.68,5.08
0.34,"Ideal","E","VS1",61.2,57,1033,4.5,4.45,2.74
0.5,"Very Good","G","VVS1",61.5,56,1843,5.11,5.14,3.15
0.7,"Good","H","VS2",58.9,65,2187,5.69,5.76,3.37
1.17,"Premium","H","SI1",58.5,62,5831,6.95,6.9,4.05
1.51,"Premium","G","SI1",61.3,61,7585,7.41,7.34,4.52
1.5,"Very Good","F","I1",63.2,57,6028,7.29,7.24,4.59
0.42,"Ideal","H","VVS1",61.9,54.2,1094,4.8,4.82,2.98
0.53,"Ideal","H","SI1",61,56,1268,5.23,5.26,3.2
0.96,"Ideal","F","I1",60.7,55,2826,6.41,6.37,3.88
0.6,"Ideal","H","VVS2",62.2,55,1931,5.38,5.43,3.36
0.82,"Fair","H","SI1",64.9,58,3057,5.82,5.77,3.76
0.35,"Ideal","D","VVS1",61.4,55,1672,4.55,4.57,2.8
0.72,"Very Good","H","VS1",60.1,57,2594,5.79,5.85,3.5
0.34,"Ideal","E","VS2",62.4,55,956,4.53,4.48,2.81
1.15,"Premium","I","SI1",62.2,56,4637,6.77,6.67,4.18
1.05,"Premium","H","SI2",61.4,58,4116,6.58,6.54,4.03
0.32,"Very Good","H","VVS2",62.4,56,596,4.35,4.37,2.72
0.51,"Ideal","D","VS2",61.9,56,1882,5.14,5.11,3.17
0.32,"Ideal","E","VS1",61.7,56,758,4.39,4.42,2.72
0.36,"Premium","J","SI1",61.3,60,421,4.52,4.59,2.79
0.42,"Ideal","G","SI2",60.7,57,829,4.87,4.84,2.95
0.4,"Ideal","G","VS1",62.8,56,1125,4.7,4.67,2.94
0.4,"Ideal","F","VS2",62,57,842,4.68,4.74,2.92
0.73,"Very Good","G","SI1",60.8,56,2434,5.82,5.85,3.55
0.36,"Ideal","E","SI1",60.9,57,597,4.58,4.62,2.8
0.51,"Ideal","I","SI2",62.2,55,913,5.14,5.15,3.2
1.01,"Good","F","SI1",57.4,57,4632,6.52,6.48,3.73
0.7,"Premium","G","SI2",61.1,60,2177,5.67,5.62,3.45
1.12,"Ideal","H","SI2",63.6,56,5331,6.68,6.54,4.19
1.21,"Fair","H","VS2",64.5,56,5041,6.7,6.66,4.31
0.26,"Very Good","E","VVS2",63.1,59,769,4.08,4.04,2.56
0.71,"Very Good","E","VS2",64,57,2804,5.66,5.68,3.63
1.22,"Premium","H","VS1",62.2,58,5773,6.84,6.76,4.23
1.6,"Premium","G","SI1",62.2,58,11926,7.5,7.44,4.65
0.23,"Very Good","F","VS2",61.6,59,402,3.96,4,2.45
0.31,"Ideal","D","SI1",62,56,684,4.39,4.35,2.71
0.32,"Ideal","F","VS2",61.2,56,645,4.41,4.44,2.71
0.7,"Very Good","D","VS2",59.6,61,2833,5.77,5.8,3.45
1.56,"Premium","J","VS2",61.7,58,7904,7.46,7.41,4.59
0.7,"Premium","G","I1",59.7,59,1138,5.76,5.57,3.39
1.01,"Good","G","SI2",63.5,58,4079,6.34,6.39,4.04
1.17,"Very Good","H","VS2",59.6,59,5585,6.84,6.88,4.09
1.33,"Ideal","G","VS1",59.9,57.3,10732,7.16,7.21,4.3
0.31,"Good","I","SI1",63.5,56,408,4.28,4.32,2.73
0.42,"Ideal","G","VVS1",60.6,56,1179,4.86,4.88,2.95
1.07,"Ideal","H","SI2",62.4,55,4840,6.56,6.59,4.1
0.66,"Very Good","H","VVS1",61.9,59,2323,5.59,5.65,3.48
0.5,"Good","G","VVS1",60,62,1966,5.12,5.18,3.09
0.32,"Ideal","D","SI1",61.3,57,589,4.37,4.41,2.69
0.31,"Premium","G","VS2",61.2,59,471,4.36,4.4,2.68
1.2,"Ideal","G","VS2",62.1,56,7741,6.84,6.78,4.23
0.9,"Very Good","J","VS1",62.4,58,3418,6.15,6.19,3.85
0.32,"Premium","F","VS2",61.7,58,828,4.41,4.38,2.71
1.01,"Ideal","E","SI1",59.8,60,5751,6.56,6.48,3.9
1.02,"Premium","H","VS1",62.1,57,4827,6.46,6.42,4
0.58,"Ideal","E","VS1",62.2,55,2041,5.38,5.42,3.36
1.29,"Very Good","G","VS1",62.3,58,9105,6.98,7.01,4.36
0.31,"Ideal","I","VS2",62.1,54,452,4.35,4.38,2.71
1.01,"Premium","F","SI2",61.3,60,4416,6.4,6.43,3.93
2,"Premium","G","SI2",61.4,59,11544,8.14,8.06,4.97
0.91,"Good","H","VVS2",65.5,57,4205,6.01,6.11,3.97
0.32,"Ideal","I","VS2",61.3,56,449,4.38,4.43,2.7
1.2,"Ideal","H","VS1",60.8,58,7473,6.85,6.91,4.18
1,"Premium","E","SI2",61,59,3450,6.4,6.33,3.88
0.4,"Very Good","E","VVS2",63,55,849,4.72,4.74,2.98
0.32,"Ideal","D","VS2",62.2,55,972,4.41,4.37,2.73
1.03,"Premium","D","VS2",62.9,59,7718,6.43,6.38,4.03
0.73,"Very Good","E","VS1",63,60,3607,5.68,5.72,3.59
1.24,"Ideal","G","VVS2",61.1,56,11601,6.94,6.97,4.25
0.52,"Good","H","VS2",63.6,57,1385,5.1,5.05,3.23
1.54,"Premium","E","VS2",62.3,58,15002,7.31,7.39,4.58
0.96,"Premium","G","SI2",61.1,59,4059,6.32,6.28,3.85
1.33,"Fair","F","SI2",64.5,58,5139,6.97,6.86,4.46
0.52,"Very Good","G","SI2",63.3,58,1073,5.11,5.06,3.22
0.51,"Ideal","G","VVS2",61.2,56,2303,5.16,5.17,3.16
0.3,"Ideal","E","VS2",61.8,55,795,4.34,4.36,2.69
0.23,"Good","E","VVS1",56.3,62,498,4.1,4.11,2.31
1.52,"Premium","H","VS1",58.4,59,11853,7.55,7.52,4.4
0.31,"Premium","J","VS2",62.3,60,488,4.34,4.29,2.69
1.01,"Premium","D","VS1",62.4,58,8265,6.38,6.41,3.99
