id,permalink,timestamp,created_at,created_at_time,full_text_norm,full_text_clean,full_text,text_sentiment,user_id,user_name,screen_name,user_description,user_verified,user_created_at,user_followers_count,user_friends_count,user_statuses_count,user_favourites_count,user_listed_count,user_media_count,user_location,user_protected,user_link_url,user_profile_image_url,reply_count,retweet_count,like_count,quote_count,conversation_id,device,lang,media,mentions,hashtags,engagement,potential_reach,engagement_rate,place_type,place_name,bounding_box_type,bounding_box_coordinates
1222015630397718530,https://twitter.com/BumiPager/status/1222015630397718530,1580186204,2020-01-28 11:36,11:36,lambungkan,lambung,"@AnaSulistyowa13 lambungkan

#SaveMonasSaveJakarta
#SaveMonasSaveJakarta",neutral,1219281870698860545,BumiPager,pager bumi,Pecinta Kopi Hitam Tanpa Gula,False,2020-01-20 22:34,2168,2224,4819,4280,0,0,Negeri Tercinta INDONESIA🇮🇩,False,,https://pbs.twimg.com/profile_images/1348182467077816323/-WNd6O8X_normal.jpg,0,1,1,0,1222006851937505283,Twitter for iPhone,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",2,2170,0.0009216589861751152,,,,[]
1222015578979762177,https://twitter.com/boas65_wwn/status/1222015578979762177,1580186192,2020-01-28 11:36,11:36,Done all Tengkyu,done all tengkyu,"@ArifinNkri17 @MigaWempy @KimmiHerre @japung1976 @Alphaville69 @likmurr @JousairiJ @Chocopinkz @yulianabelaaa @BriNic0612 @Ariesf11 @BachtiarAby @7burian_ @Sibrn_Natharin Done all
Tengkyu @ArifinNkri17 

#SaveMonasSaveJakarta 
#SaveMonasSaveJakarta",neutral,1292093988,boas65_wwn,wawan sulistyo💯🇮🇩,🇮🇩 NKRI HARGA MATI 🇮🇩,False,2013-03-24 01:05,7251,6747,2782,6837,0,0,Suatu tempat di Sumatera Barat,False,,https://pbs.twimg.com/profile_images/1434131504003575811/PRzAwkqo_normal.jpg,0,0,2,0,1222012703432032256,Twitter Web App,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@Alphaville69', 'display_name': '🇲🇨 Alphaville 🇲🇨', 'id': 1724634589}, {'text': '@likmurr', 'display_name': 'Maghfur', 'id': 3212774493}, {'text': '@JousairiJ', 'display_name': 'Jousairi Hasbullah', 'id': 1000210151196975104}, {'text': '@Chocopinkz', 'display_name': 'Pinklady', 'id': 293340677}, {'text': '@yulianabelaaa', 'display_name': 'yuliana bela', 'id': 1209008239985057793}, {'text': '@BriNic0612', 'display_name': 'ᒪᗩᗰᗷᗴᖇTᑌՏ ᕼᗩᖇI ᗯ ✝️✨', 'id': 1216037912220815360}, {'text': '@Ariesf11', 'display_name': 'Aries~f', 'id': 1202428316411518977}, {'text': '@BachtiarAby', 'display_name': 'Aby Bachtiar', 'id': 1201923564607164416}, {'text': '@7burian_', 'display_name': 'M4R4N4TH4™', 'id': 1299173546724188160}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",2,7253,0.0002757479663587481,,,,[]
1222015537452134401,https://twitter.com/BumiPager/status/1222015537452134401,1580186182,2020-01-28 11:36,11:36,,,"@AnaSulistyowa13 #SaveMonasSaveJakarta
#SaveMonasSaveJakarta",neutral,1219281870698860545,BumiPager,pager bumi,Pecinta Kopi Hitam Tanpa Gula,False,2020-01-20 22:34,2168,2224,4819,4280,0,0,Negeri Tercinta INDONESIA🇮🇩,False,,https://pbs.twimg.com/profile_images/1348182467077816323/-WNd6O8X_normal.jpg,0,1,1,0,1222006673503449088,Twitter for iPhone,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",2,2170,0.0009216589861751152,,,,[]
1222015472851247105,https://twitter.com/rpanggahza/status/1222015472851247105,1580186167,2020-01-28 11:36,11:36,stop 4nies,stop 4nies,@BumiPager @AnaSulistyowa13 @aniesbaswedan stop 4nies #SaveMonasSaveJakarta,neutral,559117864,rpanggahza,romli,yg penting santuy..,False,2012-04-21 09:13,7290,7863,6523,204692,0,0,kuningan,False,http://alislam.org,https://pbs.twimg.com/profile_images/1437607567643926528/VfG1tpVl_normal.jpg,0,2,2,0,1222007928263036929,Twitter for Android,nl,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@BumiPager', 'display_name': 'pager bumi', 'id': 1219281870698860545}, {'text': '@aniesbaswedan', 'display_name': 'Anies Baswedan | Sudah #VaksinDulu', 'id': 110312278}]",[{'text': '#SaveMonasSaveJakarta'}],4,7294,0.0005483959418700301,,,,[]
1222015426328027136,https://twitter.com/BumiPager/status/1222015426328027136,1580186156,2020-01-28 11:35,11:35,yg skrg gubernur ngueyel,yg skrg gubernur ngueyel,"@AnaSulistyowa13 yg skrg gubernur ngueyel

#SaveMonasSaveJakarta
#SaveMonasSaveJakarta",neutral,1219281870698860545,BumiPager,pager bumi,Pecinta Kopi Hitam Tanpa Gula,False,2020-01-20 22:34,2168,2224,4819,4280,0,0,Negeri Tercinta INDONESIA🇮🇩,False,,https://pbs.twimg.com/profile_images/1348182467077816323/-WNd6O8X_normal.jpg,0,1,2,0,1222006403574853632,Twitter for iPhone,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",3,2171,0.0013818516812528789,,,,[]
1222015398574317571,https://twitter.com/KangSabar19/status/1222015398574317571,1580186149,2020-01-28 11:35,11:35,Iyakan...???,iya,"@VaniaCiprut Iyakan...??? 
#SaveMonasSaveJakarta",neutral,1192910802962898944,KangSabar19,kangsabar,,False,2019-11-09 04:05,2269,2755,3314,2722,0,0,"Jawa Timur, Indonesia",False,,https://pbs.twimg.com/profile_images/1316701459568709632/cZ2DRuab_normal.jpg,0,0,0,0,1222014222915100672,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@VaniaCiprut', 'display_name': 'Vania', 'id': 1109680953473945600}]",[{'text': '#SaveMonasSaveJakarta'}],0,2269,0.0,,,,[]
1222015354055999489,https://twitter.com/Putri___Nuraini/status/1222015354055999489,1580186139,2020-01-28 11:35,11:35,"Icon Indonesia dirusak, banyak pejabat yang berlagak seperti gak bejat. Aparat diam seakan sekarat. Cc",icon indonesia rusak banyak jabat yang lagak seperti gak bejat aparat diam akan sekarat cc,"Icon Indonesia dirusak, banyak pejabat yang berlagak seperti gak bejat.

Aparat diam seakan sekarat.

Cc @jokowi @KemensetnegRI
#SaveMonasSaveJakarta https://t.co/B4B1jTwgNo",negative,1144841241705607169,Putri___Nuraini,Aini_Putri,"Bhineka Tunggal Ika Tan Hana Dharma Mangrua #PMII #NetizenProNKRI    ||
♥️ @Bambali_im",False,2019-06-29 12:33,1486,1694,611,1494,0,0,"Sukabumi, Indonesia",False,,https://pbs.twimg.com/profile_images/1224747207967928320/22i66SZR_normal.jpg,3,1,2,2,1222015354055999489,Twitter for Android,in,"[{'type': 'photo', 'source': [{'preview_url': 'https://pbs.twimg.com/media/EPV4S7RVUAA3fn0?format=jpg&name=small', 'full_url': 'https://pbs.twimg.com/media/EPV4S7RVUAA3fn0?format=jpg&name=large'}]}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@jokowi', 'display_name': 'Joko Widodo', 'id': 366987179}, {'text': '@KemensetnegRI', 'display_name': 'Sekretariat Negara', 'id': 3522129133}]",[{'text': '#SaveMonasSaveJakarta'}],8,1494,0.00535475234270415,,,,[]
1222015352172793857,https://twitter.com/CiungKana/status/1222015352172793857,1580186138,2020-01-28 11:35,11:35,"Monas adalah milik semua orang Indonesia, karena di dalamnya berisikan sejarah perjuangan bangsa dalam meraih dan mengisi kemerdekaan Jaga Monas Kita dari keruksakan Jaga Monas kita dari sebuah ambisi kelompok",monas adalah milik semua orang indonesia karena di dalam risi sejarah juang bangsa dalam raih dan isi merdeka jaga monas kita dari keruksakan jaga monas kita dari buah ambisi kelompok,"Monas adalah milik semua orang Indonesia, karena di dalamnya berisikan sejarah perjuangan bangsa dalam meraih dan mengisi kemerdekaan

Jaga Monas Kita dari keruksakan
Jaga Monas kita dari sebuah ambisi kelompok

#SaveMonasSaveJakarta https://t.co/z8B4d86VrH",positive,1216332890826371072,CiungKana,Ciung,NUʂαɳƚαɾα Nҽɠҽɾιƙυ,False,2020-01-12 19:16,2277,1358,19264,17042,0,0,"Pulau Jawa, Indonesia",False,,https://pbs.twimg.com/profile_images/1400782471390633984/1uLQ7uiS_normal.jpg,7,8,11,1,1222015352172793857,Twitter for Android,in,"[{'type': 'photo', 'source': [{'preview_url': 'https://pbs.twimg.com/media/EPV4ezqUYAI-Mxj?format=jpg&name=small', 'full_url': 'https://pbs.twimg.com/media/EPV4ezqUYAI-Mxj?format=jpg&name=large'}]}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],27,2304,0.01171875,,,,[]
1222015329116647424,https://twitter.com/DonnyStopline/status/1222015329116647424,1580186133,2020-01-28 11:35,11:35,,,"@WagimanDeep #SaveMonasSaveJakarta
#SaveMonasSaveJakarta",neutral,1850534491,DonnyStopline,@penikmattahutempe,"#Pecinta Ulama2 Adem (PUMA) 
#Pecinta NKRI
#Pecinta Pancasila
#Pecinta bendera 🇮🇩",False,2013-09-10 12:54,1305,1534,3686,3120,0,0,@bojongkulur,False,,https://pbs.twimg.com/profile_images/1168096545113169920/4fVrSigM_normal.jpg,1,0,0,0,1222008556649467905,Twitter for Android,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@WagimanDeep', 'display_name': 'Wagiman Deep (Habeib Selow)', 'id': 1141783903465701376}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",1,1306,0.0007656967840735069,,,,[]
1222015301501374464,https://twitter.com/RizkiR4madani/status/1222015301501374464,1580186126,2020-01-28 11:35,11:35,Yoeeh Dong..,yoeeh dong,@evisuryanti10 @73hermantjoe @zaenalkase03 @babegalak1 @Aprilaza3 @Edward_1smail @very_antony @Jokoumb64504158 @MukhtarLuthfi12 @TukangMu @2024GanjarRisma @felixaaf1 @MaryanaNunung @01_commando @hendri92189000 @MiftahurR5 @MOMDian2 @widarto72094379 @ANDRE_OCTA_ @SetiaAdy_p @retnosetyawat @demartinnie @IshakSP2 @MukhtarLuthfi11 @TheEndTri1 @Ningnon11392644 @To_welly @LukmanHarijanto @SultanAnjar @Nana_Rosaa_ @H4diku @RudyPRONKRI @periani @eddies_song @Toni_Leong @SundaEmpireGL @sandyis5 @HettyyNk @Usep210 @yasser_fadilah @Mulia07094480 @dian_ibunda @PetrusBun @Arieamy3 @gimbal_keren @JohnIrwan4 Yoeeh Dong.. #SaveMonasSaveJakarta,neutral,1140084771453714432,RizkiR4madani,🅰dhiCihuyy🇲🇨,"Akun Pribadi.,,Admin nya aye sendiri, Dan Hanya Lulusan SK (SarjanaKehidupan) Berkawan Itu Apa Ada nya, Bukan Karna Ada Apa nya, *Politik* Ya Suka Aja..😊",False,2019-06-16 09:32,8120,6495,182187,204540,1,1,"Depok, Jawa Barat",False,,https://pbs.twimg.com/profile_images/1441431075264217092/KrEv-Aoc_normal.jpg,1,0,1,1,1208863076709093377,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@EviSuryanti10', 'display_name': 'Evi Suryanti', 'id': 1321032438835859456}, {'text': '@babegalak1', 'display_name': '..', 'id': 1201648186529439744}, {'text': '@Edward_1smail', 'display_name': 'edward 🌚', 'id': 1132583206794907648}, {'text': '@very_antony', 'display_name': 'Berlian Bayu Antony', 'id': 1212475848747450368}, {'text': '@MukhtarLuthfi12', 'display_name': 'Mukhtar Luthfi', 'id': 1221287550146375682}, {'text': '@TukangMu', 'display_name': 'Tukang Mu', 'id': 526953767}, {'text': '@felixaaf1', 'display_name': 'Herd Immunity', 'id': 190175291}, {'text': '@MaryanaNunung', 'display_name': 'Nunung Maryana', 'id': 840927057974460416}, {'text': '@01_commando', 'display_name': 'KATAHATI', 'id': 706494835851526144}, {'text': '@MiftahurR5', 'display_name': 'orank dalam', 'id': 1073463712797712384}, {'text': '@widarto72094379', 'display_name': 'widarto', 'id': 3437604733}, {'text': '@SetiaAdy_p', 'display_name': '# sakarepku..', 'id': 901882270369275904}, {'text': '@IshakSP2', 'display_name': 'Ishak SP', 'id': 1216706210717556736}, {'text': '@MukhtarLuthfi11', 'display_name': 'Mukhtar Luthfi', 'id': 1217589394586005505}, {'text': '@TheEndTri1', 'display_name': 'TheEndTri', 'id': 1217367007428898817}, {'text': '@Ningnon11392644', 'display_name': '❤...Nothing ..❤', 'id': 894386734963712000}, {'text': '@LukmanHarijanto', 'display_name': 'Lukman Harijanto', 'id': 4446778032}, {'text': '@SultanAnjar', 'display_name': 'Sultan Anjar Notonogoro', 'id': 1152956772535001088}, {'text': '@Nana_Rosaa_', 'display_name': 'Nana #StandBehindJokowi🇲🇨', 'id': 1109068970638741504}, {'text': '@RudyPRONKRI', 'display_name': 'Rudy', 'id': 1126009416241672193}, {'text': '@periani', 'display_name': 'alegra_onni', 'id': 87415223}, {'text': '@eddies_song', 'display_name': 'Hasian 👁 👣', 'id': 243149131}, {'text': '@SundaEmpireGL', 'display_name': 'Kekaisaran Sunda Empire GL', 'id': 1091896299417292800}, {'text': '@sandyis5', 'display_name': 'juwita andalas 🇮🇩', 'id': 1016310759368740865}, {'text': '@HettyyNk', 'display_name': 'Nk ute', 'id': 1211086857838059521}, {'text': '@Usep210', 'display_name': 'saat tobat', 'id': 1138644897777348608}, {'text': '@yasser_fadilah', 'display_name': 'YASSER #45', 'id': 2921844756}, {'text': '@Mulia07094480', 'display_name': 'Mulia wijaya 599@gmail.com', 'id': 889499871010406400}, {'text': '@dian_ibunda', 'display_name': 'IBUNDA DIAN', 'id': 1195749935603310592}, {'text': '@PetrusBun', 'display_name': 'Tan Bun Seng', 'id': 3025979065}, {'text': '@Arieamy3', 'display_name': 'Arieamy', 'id': 1127483443913170944}, {'text': '@gimbal_keren', 'display_name': 'Gimbal Keren', 'id': 1193115430996467712}, {'text': '@JohnIrwan4', 'display_name': 'John Irwan', 'id': 1196609747132153856}]",[{'text': '#SaveMonasSaveJakarta'}],3,8123,0.000369321679182568,,,,[]
1222015241099177984,https://twitter.com/wrw_ardin/status/1222015241099177984,1580186112,2020-01-28 11:35,11:35,,,@Bangzul__88 @DKIJakarta @RiWabatik @QIZVERA @cerita_temen @Anaklang82 @AnggitaManohara @ngc2781 @bang_ajoen79 @Paltiwest @permadiaktivis @CNNIDdaily #SaveMonasSaveJakarta,neutral,1050283746,wrw_ardin,Ardin,"Life is a choice, and we must dare to choose.🇮🇩",False,2012-12-31 20:04,5266,4464,3760,5266,0,0,"Jakarta, Indonesia 🇮🇩",False,,https://pbs.twimg.com/profile_images/1234159760720588800/EA69BcqB_normal.jpg,0,0,0,1,1222008842336133120,Twitter Web App,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@Bangzul__88', 'display_name': 'Zulkarnaini', 'id': 1198362933178195968}, {'text': '@DKIJakarta', 'display_name': 'Pemprov DKI Jakarta #VaksinDulu', 'id': 166014938}, {'text': '@RiWabatik', 'display_name': 'BEDUL', 'id': 1096449100533227520}, {'text': '@cerita_temen', 'display_name': 'Cerita 18++', 'id': 1216913013669683200}, {'text': '@AnggitaManohara', 'display_name': 'Manohara Anggita', 'id': 1135559479901036545}, {'text': '@ngc2781', 'display_name': '.Dee.', 'id': 1214750782534217728}, {'text': '@Paltiwest', 'display_name': 'NalaR ®️ ☕', 'id': 214159664}, {'text': '@permadiaktivis', 'display_name': 'Permadi Arya', 'id': 813490681519828997}, {'text': '@CNNIDdaily', 'display_name': 'CNN Indonesia Daily', 'id': 3306771829}]",[{'text': '#SaveMonasSaveJakarta'}],1,5267,0.00018986140117714068,,,,[]
1222015231066460160,https://twitter.com/HoetTkr/status/1222015231066460160,1580186109,2020-01-28 11:35,11:35,Done,done,@ArifinNkri17 @orangdesadamai @JOKER_JJ_JOKER @harahaps_hrp @Araaraa_ra @WiraPra90 @kabinawa5 @dewakarbinawa @Robert__Moses @MoeztKun @zammysixx @DharmawatiNanik @Abdulmubarok01 @lidah_tornado Done 👌 #SaveMonasSaveJakarta #SaveMonasSaveJakarta,neutral,464457283,HoetTkr,Takari_JKW,Jayalah INDONESIA - ProNKRI 🇲🇨    Anti Kadrun,False,2012-01-15 14:39,10661,10630,62491,38660,1,1,"Jakarta Selatan, DKI Jakarta",False,,https://pbs.twimg.com/profile_images/1205356480108453888/TCuOlA6L_normal.jpg,0,1,2,1,1222012773686595585,Twitter for iPhone,en,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@orangdesadamai', 'display_name': 'Evan Bastian', 'id': 1215943440778719232}, {'text': '@Kabinawa5', 'display_name': 'Kabinawa', 'id': 1330779790895239168}, {'text': '@Robert__Moses', 'display_name': '☕ RMS ☕', 'id': 968689934365212672}, {'text': '@zammysixx', 'display_name': 'Pickpickawlimpick', 'id': 569139295}, {'text': '@DharmawatiNanik', 'display_name': 'Nanik _Dharma', 'id': 1217338358482919425}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",4,10665,0.00037505860290670416,,,,[]
1222015182706053120,https://twitter.com/BumiPager/status/1222015182706053120,1580186098,2020-01-28 11:34,11:34,,,"@R036_ @KemensetnegRI #SaveMonasSaveJakarta
#SaveMonasSaveJakarta",neutral,1219281870698860545,BumiPager,pager bumi,Pecinta Kopi Hitam Tanpa Gula,False,2020-01-20 22:34,2168,2224,4819,4280,0,0,Negeri Tercinta INDONESIA🇮🇩,False,,https://pbs.twimg.com/profile_images/1348182467077816323/-WNd6O8X_normal.jpg,0,0,0,0,1222006164692467713,Twitter for iPhone,und,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@KemensetnegRI', 'display_name': 'Sekretariat Negara', 'id': 3522129133}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",0,2168,0.0,,,,[]
1222015181489786880,https://twitter.com/KangSabar19/status/1222015181489786880,1580186097,2020-01-28 11:34,11:34,Please..,please,@GunsGunaran @aniesbaswedan Please.. #SaveMonasSaveJakarta,neutral,1192910802962898944,KangSabar19,kangsabar,,False,2019-11-09 04:05,2269,2755,3314,2722,0,0,"Jawa Timur, Indonesia",False,,https://pbs.twimg.com/profile_images/1316701459568709632/cZ2DRuab_normal.jpg,0,1,1,0,1222007747614408704,Twitter for Android,en,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@aniesbaswedan', 'display_name': 'Anies Baswedan | Sudah #VaksinDulu', 'id': 110312278}]",[{'text': '#SaveMonasSaveJakarta'}],2,2271,0.0008806693086745927,,,,[]
1222015059414548480,https://twitter.com/win_ardie/status/1222015059414548480,1580186068,2020-01-28 11:34,11:34,Semenjak Monas sebagai tempat ibadah kadrun... pamor Monas sebagai Monumen nasional dan budaya sejarah pudar.. Monas serasa milik mereka dan seenaknya mereka rombak..,semenjak monas bagai tempat ibadah kadrun pamor monas bagai monumen nasional dan budaya sejarah pudar monas serasa milik mereka dan enak mereka rombak,"Semenjak Monas sebagai tempat ibadah kadrun...
pamor Monas sebagai Monumen nasional dan budaya sejarah pudar.. 
Monas serasa milik mereka dan seenaknya mereka rombak.. 
#SaveMonasSaveJakarta
#SaveMonasSaveJakarta https://t.co/snHczqkQKE",negative,1090639672206741504,win_ardie,𝕯𝖜𝖎_𝖓𝖆𝖗𝖉𝖎𝖊,"ℙ𝔸ℕℂ𝔸𝕊𝕀𝕃𝔸  || 𝔸𝔾𝔸𝕄𝔸 || 
𝙠𝙚𝙠𝙪𝙖𝙩𝙖𝙣 𝙙𝙖𝙡𝙖𝙢 𝙢𝙚𝙣𝙟𝙖𝙜𝙖 𝙠𝙚𝙙𝙖𝙪𝙡𝙖𝙩𝙖𝙣 𝙗𝙖𝙣𝙜𝙨𝙖


#𝓓𝖊𝓫𝓸𝓸𝓶𝕭𝖊𝖗𝖘",False,2019-01-30 22:55,7462,8189,43093,42312,0,0,,False,https://shadowban.eu/,https://pbs.twimg.com/profile_images/1421467195201126405/2vOs3HIU_normal.jpg,4,8,19,1,1222015059414548480,Twitter for Android,in,"[{'type': 'photo', 'source': [{'preview_url': 'https://pbs.twimg.com/media/EPV4NheU8AEmHfL?format=jpg&name=small', 'full_url': 'https://pbs.twimg.com/media/EPV4NheU8AEmHfL?format=jpg&name=large'}]}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",32,7494,0.004270082732852949,,,,[]
1222015054893027328,https://twitter.com/KangSabar19/status/1222015054893027328,1580186067,2020-01-28 11:34,11:34,Kerjaan siapa tuh...??,kerja siapa tuh,"@MasOdang2 @aniesbaswedan Kerjaan siapa tuh...?? 
#SaveMonasSaveJakarta",neutral,1192910802962898944,KangSabar19,kangsabar,,False,2019-11-09 04:05,2269,2755,3314,2722,0,0,"Jawa Timur, Indonesia",False,,https://pbs.twimg.com/profile_images/1316701459568709632/cZ2DRuab_normal.jpg,0,0,0,0,1222007747614408704,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@MasOdang2', 'display_name': 'Sahabat', 'id': 1148760694713491456}, {'text': '@aniesbaswedan', 'display_name': 'Anies Baswedan | Sudah #VaksinDulu', 'id': 110312278}]",[{'text': '#SaveMonasSaveJakarta'}],0,2269,0.0,,,,[]
1222015032763961344,https://twitter.com/dirgantra00/status/1222015032763961344,1580186062,2020-01-28 11:34,11:34,"LANGIT BIRU ITU INDAH . KAWASAN HIJAU MONAS DULU INDAH, SEKARANG LULUH LANTAK KESOMBONGANMU HANCURKAN JAKARTA. . KAMU MEMANG GOO BLOG BEGO JANGAN DIPELIHARA",langit biru itu indah kawasan hijau monas dulu indah sekarang luluh lantak sombong hancur jakarta kamu memang goo blog bego jangan pelihara,"#SaveMonasSaveJakarta
LANGIT BIRU ITU INDAH
.
KAWASAN HIJAU MONAS 
DULU INDAH, 
SEKARANG LULUH LANTAK

#SaveMonasSaveJakarta
KESOMBONGANMU
HANCURKAN JAKARTA.
.
KAMU MEMANG GOO BLOG 
BEGO JANGAN DIPELIHARA
#SaveMonasSaveJakarta https://t.co/ucxztYeysS",negative,2888005026,dirgantra00,Ronald Ronald,#NetizenProNKRI 🇲🇨💯% |  Family ; Democratie ; Indonesia Maju,False,2014-11-03 10:19,4317,4857,17381,21791,0,0,Gn.TgbnPrahu ... {bawah dikit},False,,https://pbs.twimg.com/profile_images/1210763870442151938/p0EMqS1A_normal.jpg,0,0,0,0,1222015032763961344,Twitter for Android,in,"[{'type': 'photo', 'source': [{'preview_url': 'https://pbs.twimg.com/media/EPV4Lt4U8AIB1bN?format=jpg&name=small', 'full_url': 'https://pbs.twimg.com/media/EPV4Lt4U8AIB1bN?format=jpg&name=large'}]}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],"[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",0,4317,0.0,,,,[]
1222015025088319488,https://twitter.com/MiharjoTulus/status/1222015025088319488,1580186060,2020-01-28 11:34,11:34,Munasku ya allaah..... ??!!!,munasku ya allaah,"Munasku ya allaah.....
#SaveMonasSaveJakarta ??!!!",neutral,1063170217717579776,MiharjoTulus,Pa'e Jagat,ra urus,False,2018-11-16 03:41,2306,2515,2102,13349,0,0,"Jakarta Selatan, DKI Jakarta",False,,https://pbs.twimg.com/profile_images/1215139074169655298/o1OF15re_normal.jpg,0,0,0,0,1222015025088319488,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],0,2306,0.0,,,,[]
1222015012249559045,https://twitter.com/wisanggeni_084/status/1222015012249559045,1580186057,2020-01-28 11:34,11:34,"Pengerjaan Revitalisasi Monas tanpa Izin, jelas melanggar aturan dan undang yang berlaku. Akankah ada tindakan tegas bagi pelanggar aturan ?",kerja revitalisasi monas tanpa izin jelas langgar atur dan undang yang laku akan ada tindak tegas bagi langgar atur,"Pengerjaan Revitalisasi Monas tanpa Izin, jelas melanggar aturan dan undang² yang berlaku.
Akankah ada tindakan tegas bagi pelanggar aturan ?

#SaveMonasSaveJakarta
 https://t.co/4aoTZwiZlb",positive,112953652,wisanggeni_084,🔥 WISANGGENI 🔥,Putrone Arjuno  dan  Batari Dresanala,False,2010-02-10 13:51,35620,2810,125320,134119,11,11,Kahyangan Daksinapati ,False,https://www.instagram.com/wisanggeni_084/,https://pbs.twimg.com/profile_images/1340638280841195520/lufFU_pm_normal.jpg,19,24,82,4,1222015012249559045,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]",[],[{'text': '#SaveMonasSaveJakarta'}],129,35749,0.0036084925452460207,,,,[]
1222014974987366400,https://twitter.com/dhe_enoily/status/1222014974987366400,1580186048,2020-01-28 11:34,11:34,Makasih udh ikut d promote'in mas Aripin..,makasih udh ikut d promote in mas aripin,"@ArifinNkri17 @denni_loyz @budiyono97 @MerahPutih97 @seruanhl @_bhendhoL @SKHery8 @Oppagum @O_r036 @MdSahli4 @Criztx @MTuhasan Makasih udh ikut d promote'in mas Aripin.. 😁🙏

#SaveMonasSaveJakarta 
#SaveMonasSaveJakarta",neutral,1131569061471457282,dhe_enoily,Anaknya eNgkong 😎☕🚬,RAMAH TAPI SUKA NYEBELIN 😌☕🚬  ❌JanganDM_DOSA !!❌,False,2019-05-23 21:34,5223,4668,13160,19778,1,1,bumiku tak lagi ramah,False,,https://pbs.twimg.com/profile_images/1439234145880723456/Fvy5Cngq_normal.jpg,0,2,2,0,1222012642333622272,Twitter for Android,in,"[{'type': 'photo', 'source': []}, {'type': 'video', 'source': []}, {'type': 'gif', 'source': []}]","[{'text': '@denni_loyz', 'display_name': 'DENNI LOYZ', 'id': 1256769373}, {'text': '@seruanhl', 'display_name': 'SERUAN H7', 'id': 1174287141909590017}, {'text': '@SKHery8', 'display_name': 'HSK🇲🇨', 'id': 942398478721859585}, {'text': '@Oppagum', 'display_name': 'Mas Donz Logan 🍀', 'id': 211425262}, {'text': '@MdSahli4', 'display_name': 'gagak rimba', 'id': 1093046864994131969}, {'text': '@Mtuhasan', 'display_name': 'Mtu,hasan', 'id': 1049171537922744322}]","[{'text': '#SaveMonasSaveJakarta'}, {'text': '#SaveMonasSaveJakarta'}]",4,5227,0.0007652573177731012,,,,[]
