"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4557","@jokowi @prabowo SAYA ASLI JAWA DUKUNG TGB RI1 #RakyatB3rsamaJKW #RakyatB3rsamaJKW",FALSE,0,"jokowi","2018-04-15 11:06:30",FALSE,NA,985474440380104704,366987179,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","Sut_bastian",0,FALSE,FALSE,NA,NA
"4558","RT @ferrykoto: Ada yg deklarasi, jk pilpres kembali hanya @jokowi dan @prabowo mereka akan abstain.

Kocak tenan arek2 iki. Padahal mereka<U+2026>",FALSE,0,NA,"2018-04-15 11:06:29",FALSE,NA,985474437083361280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Syamsud41732201",94,TRUE,FALSE,NA,NA
"4559","@suipade @rizkigross @ArumsariTika @Grand_Light88 @takdelok @DonnyNadasi95 @nana___rosaa @wr200465 @hendriabidin2<U+2026> https://t.co/iXWaQwluFI",FALSE,1,"suipade","2018-04-15 11:06:18",TRUE,985466148610236416,985474389184364544,709913674144677888,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,FALSE,FALSE,NA,NA
"4560","RT @ferrykoto: Bro @faizalassegaf sampeyan onok opo? Sikap kritis itu bukan destruktif apalagi membenci membabi buta.

Satu hari serang @jo<U+2026>",FALSE,0,NA,"2018-04-15 11:06:12",FALSE,NA,985474363913732096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rulidarmawireja",128,TRUE,FALSE,NA,NA
"4561","RT @Sandro87732049: @CintaNKRI12 @hendriabidin2 @bangagoeng96 @miyomi19 @SEKNAS_RI @DonnyNadasi95 @NghothotAl @Indones89018401 @ArumsariTik<U+2026>",FALSE,0,NA,"2018-04-15 11:06:01",FALSE,NA,985474316824227840,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,TRUE,FALSE,NA,NA
"4562","@Grand_Light88 @ArumsariTika @SEKNAS_RI @takdelok @DonnyNadasi95 @nana___rosaa @wr200465 @hendriabidin2<U+2026> https://t.co/Yu5ztCGP6j",FALSE,2,"Grand_Light88","2018-04-15 11:05:50",TRUE,985472636137320448,985474270959616000,3296045179,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rizkigross",1,FALSE,FALSE,NA,NA
"4563","RT @utuntauk: Wikenday capres 2019 menurut netizen..?

@JOK0Wl 
@prabowo 
@Nurmantyo_Gatot 
@tgbID 
@Yusrilihza_Mhd 
@AgusYudhoyono 

Votte<U+2026>",FALSE,0,NA,"2018-04-15 11:05:48",FALSE,NA,985474266048032768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R6Albatros",31,TRUE,FALSE,NA,NA
"4564","@mathsoul1 @ferrykoto @faizalassegaf @jokowi @prabowo Saya curiga @faizalassegaf ini sudah stress berat jadi plin plannya dapet",FALSE,0,"mathsoul1","2018-04-15 11:05:47",FALSE,985473119560261632,985474260482191360,542565359,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ekosaputra5516",0,FALSE,FALSE,NA,NA
"4565","@yan_tanuwidjaya @prabowo Gimana statement Tuan @MRomahurmuziy yg bilang P @prabowo loby P @Jokowi jd cawapres?",FALSE,0,"yan_tanuwidjaya","2018-04-15 11:05:40",FALSE,985404491611553792,985474229586948096,834763003899699200,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DogelKarya82",0,FALSE,FALSE,NA,NA
"4566","RT @DjuaraTp: @Sandro87732049 @SEKNAS_RI @miyomi19 @DonnyNadasi95 @NghothotAl @bangagoeng96 @Indones89018401 @ArumsariTika @datuakmangkuto<U+2026>",FALSE,0,NA,"2018-04-15 11:05:29",FALSE,NA,985474183218937856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",2,TRUE,FALSE,NA,NA
"4567","RT @Grand_Light88: @rizkigross @ArumsariTika @SEKNAS_RI @takdelok @DonnyNadasi95 @nana___rosaa @wr200465 @hendriabidin2 @Indones89018401 @d<U+2026>",FALSE,0,NA,"2018-04-15 11:05:22",FALSE,NA,985474154315972608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,TRUE,FALSE,NA,NA
"4568","RT @04Nakula: Motor @jokowi karya modifikasi anak negeri seharga 140 jt..

Kuda @prabowo dari Argentina seharga 2 miliar..

Dari sini kita<U+2026>",FALSE,0,NA,"2018-04-15 11:05:15",FALSE,NA,985474125559775232,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ss_mahdafi",238,TRUE,FALSE,NA,NA
"4569","@takdelok @nana___rosaa @hendriabidin2 @Indah7450 @miyomi19 @DonnyNadasi95 @datuakmangkuto @wr200465<U+2026> https://t.co/o1anUVASR2",FALSE,1,"takdelok","2018-04-15 11:05:14",TRUE,985472845777059840,985474121180954624,926228743013638144,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,FALSE,FALSE,NA,NA
"4570","RT @takdelok: @SEKNAS_RI @nana___rosaa @hendriabidin2 @Indah7450 @miyomi19 @DonnyNadasi95 @datuakmangkuto @wr200465 @Indones89018401 @Arums<U+2026>",FALSE,0,NA,"2018-04-15 11:04:58",FALSE,NA,985474056328654848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,TRUE,FALSE,NA,NA
"4571","RT @ferrykoto: Bro @faizalassegaf sampeyan onok opo? Sikap kritis itu bukan destruktif apalagi membenci membabi buta.

Satu hari serang @jo<U+2026>",FALSE,0,NA,"2018-04-15 11:04:53",FALSE,NA,985474034597937152,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abinya_alka7",128,TRUE,FALSE,NA,NA
"4572","RT @takdelok: @Indones89018401 @SEKNAS_RI @nana___rosaa @hendriabidin2 @Indah7450 @miyomi19 @DonnyNadasi95 @datuakmangkuto @wr200465 @Arums<U+2026>",FALSE,0,NA,"2018-04-15 11:04:53",FALSE,NA,985474034581188608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,TRUE,FALSE,NA,NA
"4573","@zonk_brain @MudasirRomini @intanykyk @HannaFStanley1 @ArdianzidanYuma @p3nji3l4t @TjahjadiJudono @RitaFebriana13<U+2026> https://t.co/SA4tIpYpz1",FALSE,1,"zonk_brain","2018-04-15 11:04:49",TRUE,985473034692673536,985474018315681792,3222496663,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,FALSE,FALSE,NA,NA
"4574","@Nhidayat76 @ferrykoto @faizalassegaf @jokowi @prabowo Pingin komen gitu..sudah keduluan <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>",FALSE,0,"Nhidayat76","2018-04-15 11:04:46",FALSE,985467381156798464,985474005749547008,1700938813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mujiburr4hman",0,FALSE,FALSE,NA,NA
"4575","@PKSLiberai @AlipiyaRachman1 @izzuddinesia @ASansumardi @AbdussalamKha @thandoyo1911 @Heru_Catur @rafara_14 @kemlon<U+2026> https://t.co/WP81CdaCGO",FALSE,0,"PKSLiberai","2018-04-15 11:04:43",TRUE,985469970258644992,985473990830374912,3349216339,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","romijuliwanda",0,FALSE,FALSE,NA,NA
"4576","@fadlizon @Gerindra Itu tanda panik kehabisan ide.bingung cari jawaban janji2nya mknya bermain peran yg gampang.bravo Jendral @prabowo",FALSE,0,"fadlizon","2018-04-15 11:04:23",FALSE,985372729699258368,985473907950895104,79139422,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djawitulen",0,FALSE,FALSE,NA,NA
"4577","RT @SEKNAS_RI: @nana___rosaa @hendriabidin2 @Indah7450 @takdelok @DonnyNadasi95 @datuakmangkuto @wr200465 @Indones89018401 @ArumsariTika @y<U+2026>",FALSE,0,NA,"2018-04-15 11:04:15",FALSE,NA,985473874413305856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nana___rosaa",2,TRUE,FALSE,NA,NA
"4578","RT @intanykyk: @HannaFStanley1 @SEKNAS_RI @ArdianzidanYuma @p3nji3l4t @TjahjadiJudono @RitaFebriana13 @BarongsaiKribo @KeikaSisi @permendia<U+2026>",FALSE,0,NA,"2018-04-15 11:04:15",FALSE,NA,985473873800908800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",5,TRUE,FALSE,NA,NA
"4579","@04Nakula @Aryprasetyo85 @prabowo maaf bangeeettt.....kenapa pak wowo kok nggak pake bra ya...",FALSE,1,"04Nakula","2018-04-15 11:04:14",FALSE,985361625283612672,985473868071497728,887859014444371968,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cikgusun",1,FALSE,FALSE,NA,NA
"4580","RT @ferrykoto: Sy termasuk yg kurang setuju jk pak @prabowo maju kembali, hitungan&amp; prediksi sy, akan berat menang.

Tapi jk hanya @jokowi<U+2026>",FALSE,0,NA,"2018-04-15 11:04:11",FALSE,NA,985473859288576000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Syamsud41732201",177,TRUE,FALSE,NA,NA
"4581","RT @Gerindra: 4. Dengan ini menyatakan memohon dan mendukung dengan hormat Bapak Letnan Jenderal TNI (Purn) H. @Prabowo Subianto, Ketua Dew<U+2026>",FALSE,0,NA,"2018-04-15 11:04:10",FALSE,NA,985473855052328960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArifAhmad2003",275,TRUE,FALSE,NA,NA
"4582","RT @SEKNAS_RI: @MudasirRomini @intanykyk @HannaFStanley1 @ArdianzidanYuma @p3nji3l4t @TjahjadiJudono @RitaFebriana13 @BarongsaiKribo @Keika<U+2026>",FALSE,0,NA,"2018-04-15 11:04:06",FALSE,NA,985473837356560384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,TRUE,FALSE,NA,NA
"4583","@utuntauk @JOK0Wl @prabowo @Nurmantyo_Gatot @tgbID @Yusrilihza_Mhd @AgusYudhoyono aku pilihnya PS AHer ato Anis Mata",FALSE,1,"utuntauk","2018-04-15 11:03:59",FALSE,985325004895105024,985473807602171904,717980980036763648,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","srirahm38299986",0,FALSE,FALSE,NA,NA
"4584","@PKSLiberai @romijuliwanda @izzuddinesia @ASansumardi @AbdussalamKha @thandoyo1911 @Heru_Catur @rafara_14 @kemlon<U+2026> https://t.co/ZrxAlMbvBt",FALSE,0,"PKSLiberai","2018-04-15 11:03:51",TRUE,985471886149664768,985473775473803264,3349216339,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlipiyaRachman1",0,FALSE,FALSE,NA,NA
"4585","RT @zonk_brain: @SEKNAS_RI @MudasirRomini @intanykyk @HannaFStanley1 @ArdianzidanYuma @p3nji3l4t @TjahjadiJudono @RitaFebriana13 @Barongsai<U+2026>",FALSE,0,NA,"2018-04-15 11:03:49",FALSE,NA,985473766661668864,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,TRUE,FALSE,NA,NA
"4586","@HannaFStanley1 @MudasirRomini @intanykyk @SEKNAS_RI @ArdianzidanYuma @p3nji3l4t @TjahjadiJudono @RitaFebriana13<U+2026> https://t.co/9R3McjJvqX",FALSE,2,"HannaFStanley1","2018-04-15 11:03:48",TRUE,985469556083777536,985473762786140160,922477357847285760,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","irw4n5y4h1",2,FALSE,FALSE,NA,NA
"4587","@rizkigross @ArumsariTika @SEKNAS_RI @takdelok @DonnyNadasi95 @nana___rosaa @wr200465 @hendriabidin2<U+2026> https://t.co/YSoLiJaVVS",FALSE,1,"rizkigross","2018-04-15 11:03:44",TRUE,985431792726323200,985473746285740032,878684246725976064,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Grand_Light88",1,FALSE,FALSE,NA,NA
"4588","@bayprio @BungSalingSapa @prabowo Kang aher udah jelas prestasinya, layak jd capres",FALSE,0,"bayprio","2018-04-15 11:03:14",FALSE,984775637318582272,985473616799084544,112584875,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mudahgaul1",0,FALSE,FALSE,NA,NA
"4589","@bambangelf Kalau begitu pertanyaan nya di balik,kalau @cakimiNOW jadi wapres @prabowo atau AHY. Pak @bambangelf masih dukung @jokowi ?",FALSE,0,"bambangelf","2018-04-15 11:03:12",FALSE,985468103780794368,985473611350724608,46647466,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heriyantods",0,FALSE,FALSE,NA,NA
"4590","@Hilmi28 @bukan_pemimpin9 @prabowo Ah belagu Lo,",FALSE,0,"Hilmi28","2018-04-15 11:03:02",FALSE,984593363201478656,985473569328001024,65067181,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArmanYasin11",0,FALSE,FALSE,NA,NA
"4591","@SEKNAS_RI @Ardhie_9179 @intanykyk @HannaFStanley1 @ArdianzidanYuma @p3nji3l4t @TjahjadiJudono @RitaFebriana13<U+2026> https://t.co/FBwlnEcOT4",FALSE,2,"SEKNAS_RI","2018-04-15 11:02:59",TRUE,985472617766203392,985473554220105728,936263154,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zonk_brain",1,FALSE,FALSE,NA,NA
"4592","RT @hendriabidin2: @Indah7450 @Indones89018401 @miyomi19 @nana___rosaa @SEKNAS_RI @takdelok @DonnyNadasi95 @datuakmangkuto @wr200465 @Arums<U+2026>",FALSE,0,NA,"2018-04-15 11:02:54",FALSE,NA,985473535425392640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,TRUE,FALSE,NA,NA
"4593","@bangagoeng96 @DonnyNadasi95 @Indah7450 @hendriabidin2 @miyomi19 @SEKNAS_RI @takdelok @datuakmangkuto @wr200465<U+2026> https://t.co/wXRji7NfFK",FALSE,1,"bangagoeng96","2018-04-15 11:02:50",TRUE,985463439001772032,985473518790819840,451915398,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nana___rosaa",1,FALSE,FALSE,NA,NA
"4594","RT @Sandro87732049: @bangagoeng96 @CintaNKRI12 @miyomi19 @SEKNAS_RI @DonnyNadasi95 @NghothotAl @Indones89018401 @ArumsariTika @datuakmangku<U+2026>",FALSE,0,NA,"2018-04-15 11:02:49",FALSE,NA,985473515636670464,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",2,TRUE,FALSE,NA,NA
"4595","@hendriabidin2 @Indah7450 @Indones89018401 @miyomi19 @nana___rosaa @takdelok @DonnyNadasi95 @datuakmangkuto<U+2026> https://t.co/nkSFt2rR7v",FALSE,1,"hendriabidin2","2018-04-15 11:02:39",TRUE,985462836779339776,985473469939773440,951397410512683008,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,FALSE,FALSE,NA,NA
"4596","@jokowi @prabowo Jkw menang krna FANATIK jawanya yg diliri #RakyatB3rsamaJKW #RakyatB3rsamaJKW #RakyatB3rsamaJKW",FALSE,0,"jokowi","2018-04-15 11:02:36",FALSE,NA,985473458984239104,366987179,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","HabinaFauziah",0,FALSE,FALSE,NA,NA
"4597","@qentooz @ferrykoto @faizalassegaf @jokowi @prabowo Kata abah pasca revormasi berlalu FA jualan rokok di sekitaran GBK",FALSE,0,"qentooz","2018-04-15 11:02:18",FALSE,985466740606877696,985473382459129856,3059832956,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangyupi_006",0,FALSE,FALSE,NA,NA
"4598","RT @hendriabidin2: @Indah7450 @Indones89018401 @miyomi19 @nana___rosaa @SEKNAS_RI @takdelok @DonnyNadasi95 @datuakmangkuto @wr200465 @Arums<U+2026>",FALSE,0,NA,"2018-04-15 11:02:05",FALSE,NA,985473328746979328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,TRUE,FALSE,NA,NA
"4599","@trah1967 @ferrykoto @prabowo @jokowi Seandainya lawannya sandal pun sy tetap pilih sandal. Apalagi lawannya<U+2026> https://t.co/qVy96XXO69",FALSE,1,"trah1967","2018-04-15 11:01:50",TRUE,985451993790480384,985473266755104768,223349860,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gururidho",0,FALSE,FALSE,NA,NA
"4600","RT @Rawing02711871: @fadlizon @BangPino_ @prabowo @Gerindra @MRomahurmuziy Namanya ge romy ..ketum partai Islam rasa fedeipeh",FALSE,0,NA,"2018-04-15 11:01:49",FALSE,NA,985473260966981632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hertin41949828",2,TRUE,FALSE,NA,NA
"4601","RT @hendriabidin2: @Sandro87732049 @bangagoeng96 @CintaNKRI12 @miyomi19 @SEKNAS_RI @DonnyNadasi95 @NghothotAl @Indones89018401 @ArumsariTik<U+2026>",FALSE,0,NA,"2018-04-15 11:01:33",FALSE,NA,985473193346416640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",2,TRUE,FALSE,NA,NA
"4602","RT @ferrykoto: Bro @faizalassegaf sampeyan onok opo? Sikap kritis itu bukan destruktif apalagi membenci membabi buta.

Satu hari serang @jo<U+2026>",FALSE,0,NA,"2018-04-15 11:01:29",FALSE,NA,985473176007131136,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhfachmi13",128,TRUE,FALSE,NA,NA
"4603","RT @ferrykoto: Bro @faizalassegaf sampeyan onok opo? Sikap kritis itu bukan destruktif apalagi membenci membabi buta.

Satu hari serang @jo<U+2026>",FALSE,0,NA,"2018-04-15 11:01:15",FALSE,NA,985473120482951168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KartaJaya9",128,TRUE,FALSE,NA,NA
"4604","@ferrykoto @faizalassegaf @jokowi @prabowo mgkn dia lagi demam tinggi",FALSE,0,"ferrykoto","2018-04-15 11:01:15",FALSE,985464648903213056,985473119560261632,24893875,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mathsoul1",0,FALSE,FALSE,NA,NA
"4605","RT @Sandro87732049: @hendriabidin2 @bangagoeng96 @CintaNKRI12 @miyomi19 @SEKNAS_RI @DonnyNadasi95 @NghothotAl @Indones89018401 @ArumsariTik<U+2026>",FALSE,0,NA,"2018-04-15 11:01:12",FALSE,NA,985473104662093824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",2,TRUE,FALSE,NA,NA
"4606","RT @gerilyapolitik: Setelah @prabowo telanjang dada, @fadlizon minta @jokowi telanjang dada juga. Apakah Fadli adalah penggemar dada pria?<U+2026>",FALSE,0,NA,"2018-04-15 11:01:08",FALSE,NA,985473089281581056,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AgungWidrajat",112,TRUE,FALSE,NA,NA
"4607","RT @nana___rosaa: @Grand_Light88 @rizkigross @ArumsariTika @SEKNAS_RI @takdelok @DonnyNadasi95 @wr200465 @hendriabidin2 @Indones89018401 @d<U+2026>",FALSE,0,NA,"2018-04-15 11:00:58",FALSE,NA,985473048852615168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,TRUE,FALSE,NA,NA
"4608","@SEKNAS_RI @MudasirRomini @intanykyk @HannaFStanley1 @ArdianzidanYuma @p3nji3l4t @TjahjadiJudono @RitaFebriana13<U+2026> https://t.co/M0guYe6HIk",FALSE,2,"SEKNAS_RI","2018-04-15 11:00:55",TRUE,985472452095389696,985473034692673536,936263154,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zonk_brain",1,FALSE,FALSE,NA,NA
"4609","@nana___rosaa @Indones89018401 @Grand_Light88 @rizkigross @ArumsariTika @takdelok @DonnyNadasi95 @wr200465<U+2026> https://t.co/6DkaGIK09y",FALSE,1,"nana___rosaa","2018-04-15 11:00:50",TRUE,985464275400515584,985473013037465600,935937767778820096,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,FALSE,FALSE,NA,NA
"4610","@ferrykoto @faizalassegaf @jokowi @prabowo Kurang waras om banyak minum air cebokan...",FALSE,0,"ferrykoto","2018-04-15 11:00:43",FALSE,985464648903213056,985472984440717312,24893875,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bedul081",0,FALSE,FALSE,NA,NA
"4611","@Indones89018401 @SEKNAS_RI @nana___rosaa @hendriabidin2 @Indah7450 @miyomi19 @DonnyNadasi95 @datuakmangkuto<U+2026> https://t.co/UuHLlazngD",FALSE,1,"Indones89018401","2018-04-15 11:00:41",TRUE,985472581548453888,985472975712370688,982867860446785536,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","takdelok",1,FALSE,FALSE,NA,NA
"4612","RT @nana___rosaa: @Indones89018401 @Grand_Light88 @rizkigross @ArumsariTika @SEKNAS_RI @takdelok @DonnyNadasi95 @wr200465 @hendriabidin2 @d<U+2026>",FALSE,0,NA,"2018-04-15 11:00:31",FALSE,NA,985472936638164992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",3,TRUE,FALSE,NA,NA
"4613","@ferrykoto @faizalassegaf @jokowi @prabowo Kurang sajen arek e <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,0,"ferrykoto","2018-04-15 11:00:24",FALSE,985464648903213056,985472904065372160,24893875,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lalampa2",0,FALSE,FALSE,NA,NA
"4614","RT @gerilyapolitik: Setelah @prabowo telanjang dada, @fadlizon minta @jokowi telanjang dada juga. Apakah Fadli adalah penggemar dada pria?<U+2026>",FALSE,0,NA,"2018-04-15 11:00:21",FALSE,NA,985472892048629760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MasTBP_",112,TRUE,FALSE,NA,NA
"4615","@Sandro87732049 @ArumsariTika @bangagoeng96 @CintaNKRI12 @miyomi19 @DonnyNadasi95 @NghothotAl @Indones89018401<U+2026> https://t.co/KFrFlIy8T8",FALSE,1,"Sandro87732049","2018-04-15 11:00:17",TRUE,985465750767808512,985472876466790400,951067354401669120,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",1,FALSE,FALSE,NA,NA
"4616","@BirgaldoS @fadlizon @jokowi @prabowo @kaesangp Kasihan Prabowo, akhirnya cuitan FZ menjadi bahan bulian Prabowo da<U+2026> https://t.co/iy4MlSakwC",FALSE,4,"BirgaldoS","2018-04-15 11:00:13",TRUE,985375722872094720,985472858334924800,3012602437,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IkhwanudinBS",1,FALSE,FALSE,NA,NA
"4617","@SEKNAS_RI @nana___rosaa @hendriabidin2 @Indah7450 @miyomi19 @DonnyNadasi95 @datuakmangkuto @wr200465<U+2026> https://t.co/ckkjJYEWFy",FALSE,1,"SEKNAS_RI","2018-04-15 11:00:10",TRUE,985472360802172928,985472845777059840,936263154,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","takdelok",1,FALSE,FALSE,NA,NA
"4618","@fadlizon @Gerindra @prabowo sadar om",FALSE,1,"fadlizon","2018-04-15 11:00:08",FALSE,985052108838719488,985472836478255104,79139422,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aguszaid1983",0,FALSE,FALSE,NA,NA
"4619","RT @Dahnilanzar: Sob. Bak hidangan di meja makan. Koki (parpol) hanya mau menyediakan dua pilihan menu kepada rakyat, @jokowi dan @prabowo<U+2026>",FALSE,0,NA,"2018-04-15 11:00:05",FALSE,NA,985472827246563328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Umbul6",827,TRUE,FALSE,NA,NA
"4620","@ferrykoto @faizalassegaf @jokowi @prabowo Pingin dapat kerjaan tetap",FALSE,0,"ferrykoto","2018-04-15 10:59:51",FALSE,985464648903213056,985472767247106048,24893875,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahmanSy2",0,FALSE,FALSE,NA,NA
"4621","@PKSLiberai @AlipiyaRachman1 @izzuddinesia @ASansumardi @AbdussalamKha @thandoyo1911 @Heru_Catur @rafara_14 @kemlon<U+2026> https://t.co/wUbXMrnbfl",FALSE,0,"PKSLiberai","2018-04-15 10:59:50",TRUE,985471886149664768,985472761609924608,3349216339,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","romijuliwanda",0,FALSE,FALSE,NA,NA
"4622","RT @fadlizon: Nggak benar alias fiktif. N sdh jd FAKTA bhw @prabowo capres @Gerindra .  @MRomahurmuziy urus partai n capresnya sendiri sj j<U+2026>",FALSE,0,NA,"2018-04-15 10:59:43",FALSE,NA,985472732560146432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfais14",474,TRUE,FALSE,NA,NA
"4623","Yang ilmunya msh setengah2 FITNAH terus,nyinyir terus..ada yg gerilya dari masjid je masjid kerjanya buat fitnah,tp<U+2026> https://t.co/mihH7ucvyU",FALSE,1,NA,"2018-04-15 10:59:43",TRUE,NA,985472732329426944,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jfmsondakh",0,FALSE,FALSE,NA,NA
"4624","RT @Sandro87732049: @ArumsariTika @bangagoeng96 @CintaNKRI12 @miyomi19 @SEKNAS_RI @DonnyNadasi95 @NghothotAl @Indones89018401 @datuakmangku<U+2026>",FALSE,0,NA,"2018-04-15 10:59:37",FALSE,NA,985472708484808704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEKNAS_RI",2,TRUE,FALSE,NA,NA
"4625","RT @ferrykoto: Bro @faizalassegaf sampeyan onok opo? Sikap kritis itu bukan destruktif apalagi membenci membabi buta.

Satu hari serang @jo<U+2026>",FALSE,0,NA,"2018-04-15 10:59:34",FALSE,NA,985472693775446016,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahmanSy2",128,TRUE,FALSE,NA,NA
"4626","RT @ferrykoto: Bro @faizalassegaf sampeyan onok opo? Sikap kritis itu bukan destruktif apalagi membenci membabi buta.

Satu hari serang @jo<U+2026>",FALSE,0,NA,"2018-04-15 10:59:29",FALSE,NA,985472674028638208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bayanjeka",128,TRUE,FALSE,NA,NA
