"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","person"
"68","RT @jamallaoedin: @Next_J2P @jokowi Hayo sama"" kita lanjutkan petjuangan Pak De",FALSE,0,NA,2018-04-16 04:54:52,FALSE,NA,"985743304007434240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Next_J2P",1,TRUE,FALSE,NA,NA,"Jokowi"
"69","@sudjiwotedjo @jokowi @prabowo Mbah ini salah satu konten yg Kreasi mereka, yg tulus mengundang senyum dengan gaya<U+2026> https://t.co/Ys4qa4GiZ1",FALSE,0,"AbedeMazebrain",2018-04-16 04:54:50,TRUE,"985739946546757632","985743294364729344","1413417259","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbedeMazebrain",0,FALSE,FALSE,NA,NA,"Jokowi"
"70","RT @masse_lawi: Pelatihan PTPKD dan Tim Pelaksana kegiatan,11-12;April 18 Se-Desa Kessing ,Kec.Donri Donri Kab.Soppeng Sulawesi Selatan
#Pa<U+2026>",FALSE,0,NA,2018-04-16 04:54:50,FALSE,NA,"985743294205329408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Idink_Samiun",6,TRUE,FALSE,NA,NA,"Jokowi"
"71","RT @anggabanggetsz: Pembangunan BUMDES Mart dari 0% - 30% desa Mangunsari Kecamatan Kedungwaru
#PadatKaryaTunai 
#TPPIJatim 
#tppitulungagu<U+2026>",FALSE,0,NA,2018-04-16 04:54:47,FALSE,NA,"985743281228165120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bang_Zanu7",2,TRUE,FALSE,NA,NA,"Jokowi"
"72","@ronavioleta @jokowi Mungkin baru proses, sampai 2019 nanti selsai yah? ""mungkin""",FALSE,0,"ronavioleta",2018-04-16 04:54:43,FALSE,"884927407412486144","985743267353444353","485385284","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","llady231",0,FALSE,FALSE,NA,NA,"Jokowi"
"73","RT @maya___86: Ingat Pak @jokowi sebentar lagi Pilpres. Jangan sampai tersandung kerikil. Sakit. Push terus Pak itu bawahan Bapak di Kement<U+2026>",FALSE,0,NA,2018-04-16 04:54:38,FALSE,NA,"985743246079836160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sarah_Pndj",2,TRUE,FALSE,NA,NA,"Jokowi"
"74","RT @ronavioleta: ""Gelombang PHK ancam sek. Ritel"".... Ditunggu realisasi janji buka 10 juta lapangan kerja pak @jokowi https://t.co/98iALgx<U+2026>",FALSE,0,NA,2018-04-16 04:54:37,FALSE,NA,"985743240581165056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangs0p0",146,TRUE,FALSE,NA,NA,"Jokowi"
"75","Kita cuma bisa bantu mendukung beliau @jokowi selanjutnya biar Allah SWT. Yg mengabulkannya. Amin

#JokowiSekaliLagi",FALSE,0,NA,2018-04-16 04:54:30,FALSE,NA,"985743212324122624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rijalast90",0,FALSE,FALSE,NA,NA,"Jokowi"
"76","RT @RustamIbrahim: Sri Mulyani  KEMBALI  dinobatkan sebagai Menteri Keuangan Terbaik di Asia Pasifik Tahun 2018 versi majalah keuangan, Fin<U+2026>",FALSE,0,NA,2018-04-16 04:54:30,FALSE,NA,"985743211745308674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","herikus70",95,TRUE,FALSE,NA,NA,"Jokowi"
"77","@em_riky @ronavioleta @JefriPerazi @elhami2 @jokowi @hanifdhakiri @KemnakerRI Hari ini udh minum susu onta ? Minum dl gih !!!!!!",FALSE,0,"em_riky",2018-04-16 04:54:24,FALSE,"985740928131334144","985743186801836032","621927491","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FDerKanzler",0,FALSE,FALSE,NA,NA,"Jokowi"
"78","@faizalassegaf @progres_98 @jokowi Presiden GOBLOK sama dengan pendukungnya GOBLOK SEMUA...DUNGU...",FALSE,0,"faizalassegaf",2018-04-16 04:54:21,FALSE,"985546874500231168","985743174172725248","2259000780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kecebong_anti",0,FALSE,FALSE,NA,NA,"Jokowi"
"79","RT @SusiNawfal: #BumdesMendunia #tppibabel  @jokowi  @anwsanusi  @EkoSandjojo  @taufikmadjid71  @fachrilabalado  potensi potensi yg ada di<U+2026>",FALSE,0,NA,2018-04-16 04:54:19,FALSE,NA,"985743165020831744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",14,TRUE,FALSE,NA,NA,"Jokowi"
"80","RT @dianardyant: @capybee1 @Alopakabar @PartaiSocmed @Aconghai90 @jokowi Iya,,, semua murah dijaman Soeharto <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/ROL0vsCJJq",FALSE,0,NA,2018-04-16 04:54:17,FALSE,NA,"985743158108536832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CBudaya",24,TRUE,FALSE,NA,NA,"Jokowi"
"81","RT @AbdRahmanSale10: Dari BUMDes Membagun desa 
#BumdesMendunia 
#TPPISultra 
#TPPIBombana 
@jokowi
@EkoSandjojo 
@fachrilabalado 
@anwsanu<U+2026>",FALSE,0,NA,2018-04-16 04:54:14,FALSE,NA,"985743144955367429",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",19,TRUE,FALSE,NA,NA,"Jokowi"
"82","Infrastruktur yes demi kesejahteraan dan kenyamanan rakyat serta demi kemajuan ekonomi bangsa. Kerja hebat pakde @jokowi #RakyatB3rsamaJKW",FALSE,0,NA,2018-04-16 04:54:13,FALSE,NA,"985743139351609345",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","_JefriArdi_",0,FALSE,FALSE,NA,NA,"Jokowi"
"83","RT @HamidiSofyan: BUMDESA DAN KUD bersinergi membangkitkan ekonomi desa di desa bukit kratai, Batang batindih dan Desa tambusai 
Kec rumbio<U+2026>",FALSE,0,NA,2018-04-16 04:54:11,FALSE,NA,"985743131852320773",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",12,TRUE,FALSE,NA,NA,"Jokowi"
"84","RT @Sucipto17259469: BUMADES Kec. Bendungan @EkoSandjojo @jokowi #jatim #trenggalek https://t.co/PLk7zHanpZ",FALSE,0,NA,2018-04-16 04:54:09,FALSE,NA,"985743121836363778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",12,TRUE,FALSE,NA,NA,"Jokowi"
"85","RT @P3nj3l4j4h: Doeloe Klo Presiden datang Ke Papua tu anggap saja Tuhan Mau Turun"" mereka sampai berpikir begitu krn sangat jarang sekali<U+2026>",FALSE,0,NA,2018-04-16 04:54:05,FALSE,NA,"985743104715112448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sahabat_sebelas",252,TRUE,FALSE,NA,NA,"Jokowi"
"86","RT @triassssss: KemenDesa PDT dorong percepatan pembangunan desa. komitmen utk mewujudkan kemandirian desa, dukungan regulasi, pendanaan, p<U+2026>",FALSE,0,NA,2018-04-16 04:54:04,FALSE,NA,"985743104065056768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",48,TRUE,FALSE,NA,NA,"Jokowi"
"87","@faizalassegaf @progres_98 @jokowi Taek.",FALSE,0,"faizalassegaf",2018-04-16 04:54:02,FALSE,"985546874500231168","985743093856059392","2259000780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putraj919",0,FALSE,FALSE,NA,NA,"Jokowi"
"88","https://t.co/LG9Oig9PtN
PROJO PAPUA APRESIASI PROGRAM PRESIDEN @jokowi #RakyatB3rsamaJKW",FALSE,0,NA,2018-04-16 04:53:58,FALSE,NA,"985743076147609600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","CeceCukriman",0,FALSE,FALSE,NA,NA,"Jokowi"
"89","RT @RustamIbrahim: Karena prestasi Presiden @jokowi yang luar biasa dalam bidang pembangunan infrastruktur dan program2 kesejahteraan rakya<U+2026>",FALSE,0,NA,2018-04-16 04:53:52,FALSE,NA,"985743050277138433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BIndrawati",15,TRUE,FALSE,NA,NA,"Jokowi"
"90","RT @wisnu_santosa: Tanya @jokowi
Loh ko impor ??? Kekayaan alam ko bocor ???
#PrabowoPresiden2019
#GMD7forPRABOWOPRESIDEN https://t.co/vcgF<U+2026>",FALSE,0,NA,2018-04-16 04:53:51,FALSE,NA,"985743045873160192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BobbyPanji",6,TRUE,FALSE,NA,NA,"Jokowi"
"91","Therad --&gt;<U+2713><U+2713> yakin dengan Pak @jokowi sekali lagi. Bangun Indonesia. https://t.co/SUYdsJ2e2K",FALSE,0,NA,2018-04-16 04:53:50,FALSE,NA,"985743044690329601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aji_karno",0,FALSE,FALSE,NA,NA,"Jokowi"
"92","@jokowi @sbyudhoyono @prabowo

saya dan seluruh kerabat akan memilih golput !!! https://t.co/1mQbGMkCBL",FALSE,0,"jokowi",2018-04-16 04:53:48,FALSE,NA,"985743036926668802","366987179","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","ndorobbs",0,FALSE,FALSE,NA,NA,"Jokowi"
"93","RT @ronavioleta: ""Gelombang PHK ancam sek. Ritel"".... Ditunggu realisasi janji buka 10 juta lapangan kerja pak @jokowi https://t.co/98iALgx<U+2026>",FALSE,0,NA,2018-04-16 04:53:43,FALSE,NA,"985743016248803329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ronavioleta",146,TRUE,FALSE,NA,NA,"Jokowi"
"94","Dengan pembangunan infrastruktur yang merata banyak daerah"" yg mulai berkembang. 
@jokowi #JokowiSekaliLagi",FALSE,0,NA,2018-04-16 04:53:35,FALSE,NA,"985742982220414976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","etar_gelo",0,FALSE,FALSE,NA,NA,"Jokowi"
"95","@jokowi susah tmbah susah",FALSE,0,"jokowi",2018-04-16 04:53:24,FALSE,"985017523136425985","985742932887027712","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LawuBrojo",0,FALSE,FALSE,NA,NA,"Jokowi"
"96","RT @ferrykoto: Hahaha... Bro sampeyan selama ini kritik atau fitnah ke pak @jokowi ?

Kritik itu kan mengkoreksi yg salah. Apa yg sampeyam<U+2026>",FALSE,0,NA,2018-04-16 04:53:22,FALSE,NA,"985742925962211328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TsTsp71",28,TRUE,FALSE,NA,NA,"Jokowi"
"97","Mas @telkomsel , soal pulau Buru itu, biarkan saja yg menyelesaikan PR nya pak menteri @rudiantara_id . Saya ndak b<U+2026> https://t.co/X7ILZOeXd4",FALSE,0,NA,2018-04-16 04:53:07,TRUE,NA,"985742861948743680",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","samuelmantiri",0,FALSE,FALSE,NA,NA,"Jokowi"
"98","RT @Hery_Jabat: @PartaiSocmed @jokowi Terima kasih @PartaiSocmed yg sdh tdk kenal lelah mengingatkan pemerintah. Kritik sepertimu yg dibutu<U+2026>",FALSE,0,NA,2018-04-16 04:53:07,FALSE,NA,"985742861860651009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LArp02",3,TRUE,FALSE,NA,NA,"Jokowi"
"99","Ingat Pak @jokowi sebentar lagi Pilpres. Jangan sampai tersandung kerikil. Sakit. Push terus Pak itu bawahan Bapak<U+2026> https://t.co/MqsgHRvGlx",FALSE,0,NA,2018-04-16 04:53:04,TRUE,NA,"985742849298743297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maya___86",2,FALSE,FALSE,NA,NA,"Jokowi"
"100","RT @GunKidFor2: Anda memang seorang ekonom. 
Seandainya anda dulu tdk dlm kabinet @jokowi mungkin saya percaya. Tp omongan anda itu didasar<U+2026>",FALSE,0,NA,2018-04-16 04:53:03,FALSE,NA,"985742848086519810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tanakapluralia",36,TRUE,FALSE,NA,NA,"Jokowi"
"101","RT @yusuf_dumdum: Dia digendong namun tetap tdk sombong. Dipanggul namun tetap tidak merasa unggul. Dan dihormati namun tetap rendah hati.<U+2026>",FALSE,0,NA,2018-04-16 04:53:02,FALSE,NA,"985742844185886720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntoniusAdityo",74,TRUE,FALSE,NA,NA,"Jokowi"
"102","RT @yudasagara: @PartaiSocmed Sebenernya timses pak @jokowi hanya perlu luangkan waktu baca twit ketum @PartaiSocmed , issue yang dikeluark<U+2026>",FALSE,0,NA,2018-04-16 04:52:56,FALSE,NA,"985742817707278336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LArp02",4,TRUE,FALSE,NA,NA,"Jokowi"
"103","RT @habibthink: Menurut gue, beliau adalah salah satu menteri terbaik di kabinet pak @Jokowi saat ini. https://t.co/NqUeDSS9u9",FALSE,0,NA,2018-04-16 04:52:56,FALSE,NA,"985742816717385728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andreanthonyy",77,TRUE,FALSE,NA,NA,"Jokowi"
"104","RT @PartaiSocmed: Demikian laporan siang ini. Terimakasih pak @jokowi atas respon cepatnya. Terimakasih juga kepada pak Jonan dan pak Arcan<U+2026>",FALSE,0,NA,2018-04-16 04:52:36,FALSE,NA,"985742734525739008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djanuanti",14,TRUE,FALSE,NA,NA,"Jokowi"
"105","RT @Fahrihamzah: Presiden @jokowi dan Tim-nya harus diberitahu bahwa semua janjinya akan ditanya orang dan harus dijawab satu per satu. Sil<U+2026>",FALSE,0,NA,2018-04-16 04:52:29,FALSE,NA,"985742705887100929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwitama_k",436,TRUE,FALSE,NA,NA,"Jokowi"
"106","RT @Sucipto17259469: BUMDES BERSAMA WILIS SEJAHTERA, BUMDES MENDUNIA #BumdesMendunia  @jokowi @EkoSandjojo https://t.co/wBigYskEQV",FALSE,0,NA,2018-04-16 04:52:20,FALSE,NA,"985742668226596864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",22,TRUE,FALSE,NA,NA,"Jokowi"
"107","RT @ASapardan: Yang selalu ada pada Presiden @jokowi 

Dimanapun berada selalu dielu-elukan warganya.
selalu membalas dg sapaan penuh keram<U+2026>",FALSE,0,NA,2018-04-16 04:52:19,FALSE,NA,"985742660856983552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Rul205",54,TRUE,FALSE,NA,NA,"Jokowi"
"108","RT @ariefimampoero7: Alhamdulillah,, Harapan Mohammad Amin Syam, pelajar SD di Luwu Utara, Sulawesi Selatan, yg minta kaki palsu kpd Bpk Pr<U+2026>",FALSE,0,NA,2018-04-16 04:52:14,FALSE,NA,"985742642767052800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","travelonta",11,TRUE,FALSE,NA,NA,"Jokowi"
"109","@faizalassegaf @progres_98 @jokowi Bagus lu bandingin si jokowi sekalian dgn junjungan lu IMAM KHOMEINI.... 
ORANG<U+2026> https://t.co/eKjQN5zitz",FALSE,0,"faizalassegaf",2018-04-16 04:52:14,TRUE,"985546874500231168","985742642456625153","2259000780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kecebong_anti",0,FALSE,FALSE,NA,NA,"Jokowi"
"110","RT @ANDIKA_1308: Bismilahirohmanirohim....
#kamibersamalokataru
#korbanphkfreeport 
Kami masih ada dan kami masih solid, 12 bulan sudah kam<U+2026>",FALSE,0,NA,2018-04-16 04:52:13,FALSE,NA,"985742636978880512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aris47983617",13,TRUE,FALSE,NA,NA,"Jokowi"
"111","RT @rasyidahimut: Selamat dan sukses untuk Pameran Produk desa dan Bumdes, Archipelago Expedition di KBRI Kuala Lumpur, semoga menjadi insp<U+2026>",FALSE,0,NA,2018-04-16 04:52:09,FALSE,NA,"985742620663173120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",21,TRUE,FALSE,NA,NA,"Jokowi"
"112","RT @BiLLRaY_san: Pilih yg sudah pasti aja...disayang rakyat dan anti korupsi...yg lain masih retorika, wacana, fiksi dan pamer dada. Relawa<U+2026>",FALSE,0,NA,2018-04-16 04:52:08,FALSE,NA,"985742615994744832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ocean_lover__",106,TRUE,FALSE,NA,NA,"Jokowi"
"113","RT @nooriel_iman: Peternakan di pedesaan, merupakan langkah strategis dalam pembangan Bumdes...peternakan kambing mekarjaya, kec. Gunung Ag<U+2026>",FALSE,0,NA,2018-04-16 04:52:06,FALSE,NA,"985742605978882048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",27,TRUE,FALSE,NA,NA,"Jokowi"
"114","@jokowi @sbyudhoyono @prabowo

dipanggul salah satu pasukan khusus terbaik didunia, tanpa harus pamer puting maupun<U+2026> https://t.co/OWyAJqSbsN",FALSE,0,"jokowi",2018-04-16 04:52:01,TRUE,NA,"985742586076774401","366987179","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","ndorobbs",0,FALSE,FALSE,NA,NA,"Jokowi"
"115","RT @SUROMONGOLO_: @Kedah_Tawakal_ @jokowi @RamliRizal Usul ini layak dipertimbangkan https://t.co/Uted5Uc5R1",FALSE,0,NA,2018-04-16 04:51:55,FALSE,NA,"985742561611366400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pejoeanglaskar",3,TRUE,FALSE,NA,NA,"Jokowi"
"116","@dynee_raharja @asdroid @kemkominfo @jokowi @RestyCayah @zarazettirazr @ardi_riau @Portal_MCA Ingat Chebong Ingat J<U+2026> https://t.co/dFNoNql7t4",FALSE,1,"dynee_raharja",2018-04-16 04:51:48,TRUE,"985533262394093568","985742530070245377","709733687940624384","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DianaHeartily",0,FALSE,FALSE,NA,NA,"Jokowi"
"117","@TelkomCare @jokowi @YLKI_ID @KemenBUMN DR AWAL SY SDH MENGALAH WKT ADA KENAIKAN PERTAMA YG KATANYA SETELAH ITU TAR<U+2026> https://t.co/QsGywirHzZ",FALSE,0,"TelkomCare",2018-04-16 04:51:47,TRUE,"985741823858556929","985742526656098305","155409802","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhusyairiAkhmad",0,FALSE,FALSE,NA,NA,"Jokowi"
"118","Om @reporterjail Sebagai anak motor, benarkah p. @jokowi seperti bank penjahat?<ed><U+00A0><U+00BD><ed><U+00B8><U+0080> https://t.co/2py6tunc81",FALSE,0,NA,2018-04-16 04:51:46,FALSE,NA,"985742522847657984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akoezuma",0,FALSE,FALSE,NA,NA,"Jokowi"
"119","@don_rahmad @sussy0103 @Marsuci4 @ustadtengkuzul @jokowi Kebut opo,listrik naik,bbm naik,buy back indosat?bahan pangan beras impor,",FALSE,0,"don_rahmad",2018-04-16 04:51:43,FALSE,"985733203792031744","985742513070723072","869542517057798144","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HiDay26742595",0,FALSE,FALSE,NA,NA,"Jokowi"
"120","RT @cik_mashuri: Regional Investmen Forum di Malaysia kesempatan #BumdesMendunia bersama menteri @EkoSandjojo @taufikmadjid71 @fachrilabala<U+2026>",FALSE,0,NA,2018-04-16 04:51:41,FALSE,NA,"985742503214186496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",41,TRUE,FALSE,NA,NA,"Jokowi"
"121","RT @EkaPangulimaraH: Pak @jokowi tolong di terbitkan Keppres CPNS bidan desa. Pak @wiranto1947 sudah teken tempo hari, Bapak sudah? Agar bi<U+2026>",FALSE,0,NA,2018-04-16 04:51:38,FALSE,NA,"985742490199146496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nurhaya49658281",136,TRUE,FALSE,NA,NA,"Jokowi"
"122","RT @JoniSugiarto4: #BUMDesMendunia
#TPPIKalteng 
BUMDes merpkn slh satu dr 4  prog.prioritas,shngga dng adanya Bumdes di desa dn pengrusnya<U+2026>",FALSE,0,NA,2018-04-16 04:51:38,FALSE,NA,"985742489813442560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrynovi2",19,TRUE,FALSE,NA,NA,"Jokowi"
"123","RT @ferrykoto: Soal @psi_id itu, kalau Bro dekat dgn mereka, ajarilah jadi anak muda yg memiliki idealisme &amp; kritis.

Contoh, betapa ngawur<U+2026>",FALSE,0,NA,2018-04-16 04:51:37,FALSE,NA,"985742487661654016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taat_ulama",16,TRUE,FALSE,NA,NA,"Jokowi"
"124","RT @GunKidFor2: Anda memang seorang ekonom. 
Seandainya anda dulu tdk dlm kabinet @jokowi mungkin saya percaya. Tp omongan anda itu didasar<U+2026>",FALSE,0,NA,2018-04-16 04:51:31,FALSE,NA,"985742461963137024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hamaro_id",36,TRUE,FALSE,NA,NA,"Jokowi"
"125","RT @Jkw_CakImin: 3. Di #PoskoJoin kalo kita semua sepakat untuk #2019GANTIWAPRES dengan @cakimiNOW dan presidennya tetap @jokowi untuk Indo<U+2026>",FALSE,0,NA,2018-04-16 04:51:28,FALSE,NA,"985742446490337280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kosasih7Ujang",21,TRUE,FALSE,NA,NA,"Jokowi"
"126","Pembangunan kini kian merata dan semakin bagus.
@jokowi #Jokowi2Periode",FALSE,0,NA,2018-04-16 04:51:24,FALSE,NA,"985742431193739264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","etar_gelo",0,FALSE,FALSE,NA,NA,"Jokowi"
"127","Bapak presiden @jokowi  Jagan cm urus saham  sj. Urus kami  juga #korbanphkfreeport  sdh hampir setahun blm ada kej<U+2026> https://t.co/ln6pUPGSUV",FALSE,0,NA,2018-04-16 04:51:23,TRUE,NA,"985742428643536896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidGrimevally",0,FALSE,FALSE,NA,NA,"Jokowi"
"128","RT @embah72: Mayoritas Partai Koalisi pendukung Jokowi menolak Jokowi bergabung dengan Prabowo. @jokowi 
Secara pribadi sy pun menolak kera<U+2026>",FALSE,0,NA,2018-04-16 04:51:19,FALSE,NA,"985742411111383040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putri_teratai76",168,TRUE,FALSE,NA,NA,"Jokowi"
"129","RT @panca66: Kita bersyukur Ruhut jadi pendukung Jokowi. Pelan tapi pasti dia yang mengerek Jokowi makin turun. Mudah2an makin banyak orang<U+2026>",FALSE,0,NA,2018-04-16 04:51:16,FALSE,NA,"985742397999992832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KAF2473",30,TRUE,FALSE,NA,NA,"Jokowi"
